vertex_index;vertex_x;vertex_y;ldos
0;57.5;-44.16729559300637;0.6966949828419685
1;56.0;-45.03332099679081;6.013521799665861
2;54.5;-45.89934640057525;25.618497639106785
3;53.0;-46.76537180435969;73.72566009464643
4;51.5;-47.63139720814413;156.04973602385164
5;50.0;-48.49742261192856;249.01417856848173
6;48.5;-49.363448015713004;297.8042526821256
7;47.0;-50.229473419497445;256.93023630311916
8;45.5;-51.09549882328188;144.17917853272982
9;44.0;-51.96152422706632;37.392548915394144
10;60.5;-40.703193977868615;0.009408877472299761
11;59.0;-41.56921938165305;0.11846332187988137
12;57.5;-42.43524478543749;0.6966949828419685
13;56.0;-43.30127018922193;2.6165189592594693
14;54.5;-44.167295593006365;6.808047635151407
15;53.0;-45.033320996790806;12.424869907194891
16;51.5;-45.89934640057525;15.25388394856229
17;50.0;-46.76537180435968;10.812234409644203
18;48.5;-47.63139720814412;2.181005596758788
19;47.0;-48.49742261192856;1.5078916000637494
20;45.5;-49.363448015713;16.173106284054263
21;44.0;-50.22947341949744;34.72177701077287
22;42.5;-51.09549882328188;37.392548915394144
23;41.0;-51.96152422706631;21.725005203752087
24;39.5;-52.827549630850754;5.088914634953566
25;62.0;-38.105117766515306;0.0006514365275403465
26;60.5;-38.97114317029975;0.009408877472299756
27;59.0;-39.83716857408418;0.061100741961717005
28;57.5;-40.70319397786862;0.24058784950045026
29;56.0;-41.56921938165306;0.612906084537016
30;54.5;-42.4352447854375;0.9833852285703658
31;53.0;-43.30127018922194;0.8384503102573511
32;51.5;-44.16729559300638;0.14495472531356302
33;50.0;-45.03332099679081;0.3812147058746599
34;48.5;-45.899346400575254;3.2810736654149095
35;47.0;-46.765371804359695;7.3158628797871215
36;45.5;-47.63139720814413;7.804299830903086
37;44.0;-48.49742261192857;3.500411466921333
38;42.5;-49.36344801571301;0.049473319604202294
39;41.0;-50.229473419497445;2.1139289794224467
40;39.5;-51.095498823281886;5.7847308932662935
41;38.0;-51.96152422706633;5.088914634953566
42;36.5;-52.82754963085076;1.5141175188361495
43;63.5;-35.50704155516198;3.476791226766877e-05
44;62.0;-36.373066958946424;0.0006514365275403391
45;60.5;-37.239092362730865;0.005108834839679913
46;59.0;-38.1051177665153;0.022555916988152167
47;57.5;-38.97114317029974;0.05920068569278589
48;56.0;-39.83716857408418;0.08548935899455942
49;54.5;-40.703193977868615;0.043586846670397
50;53.0;-41.569219381653056;0.005774251348091544
51;51.5;-42.4352447854375;0.28616093380386065
52;50.0;-43.30127018922193;0.9963135489618943
53;48.5;-44.16729559300637;1.4255107497404793
54;47.0;-45.03332099679081;0.7981845768732351
55;45.5;-45.89934640057525;0.007891215626329466
56;44.0;-46.76537180435969;0.8513366046409776
57;42.5;-47.63139720814413;2.7175940320320637
58;41.0;-48.49742261192856;2.810188457812976
59;39.5;-49.363448015713004;0.9048024897397079
60;38.0;-50.229473419497445;0.022285852687635575
61;36.5;-51.09549882328188;1.0513784179599035
62;35.0;-51.96152422706632;1.5141175188361489
63;33.5;-52.82754963085076;0.5674013122016724
64;65.0;-32.90896534380867;1.055501270569504e-06
65;63.5;-33.7749907475931;3.476791226766146e-05
66;62.0;-34.64101615137754;0.00038521216060313296
67;60.5;-35.50704155516198;0.002111665262140771
68;59.0;-36.37306695894642;0.006195289371176893
69;57.5;-37.23909236273086;0.008672384081381762
70;56.0;-38.1051177665153;0.0024082303654022474
71;54.5;-38.97114317029973;0.006990799791950393
72;53.0;-39.837168574084174;0.08109003788934795
73;51.5;-40.703193977868615;0.2106365959426156
74;50.0;-41.56921938165305;0.21456809077131547
75;48.5;-42.43524478543749;0.03833469383607159
76;47.0;-43.30127018922193;0.09032175916567621
77;45.5;-44.167295593006365;0.6473477664840936
78;44.0;-45.033320996790806;1.02315561722221
79;42.5;-45.89934640057525;0.5268344672921479
80;41.0;-46.76537180435968;0.0007755668269511728
81;39.5;-47.63139720814412;0.5258434042523485
82;38.0;-48.49742261192856;1.2110904197492613
83;36.5;-49.363448015713;0.7675213985856119
84;35.0;-50.22947341949744;0.04207723863853838
85;33.5;-51.09549882328188;0.22775264619751345
86;32.0;-51.96152422706631;0.5674013122016722
87;30.5;-52.827549630850754;0.2605695236283995
88;65.0;-31.176914536239796;1.055501270564059e-06
89;63.5;-32.04293994002423;2.3707708760900947e-05
90;62.0;-32.908965343808674;0.00018852361820127274
91;60.5;-33.774990747593115;0.0006930602058193265
92;59.0;-34.64101615137755;0.0010730407955527618
93;57.5;-35.50704155516199;0.00020780593379672086
94;56.0;-36.37306695894643;0.0019405709750400146
95;54.5;-37.239092362730865;0.017605236653237894
96;53.0;-38.105117766515306;0.04046217664636459
97;51.5;-38.97114317029975;0.030341633918931507
98;50.0;-39.83716857408418;1.81759400575318e-05
99;48.5;-40.70319397786862;0.07151477989308418
100;47.0;-41.56921938165306;0.24634174483597265
101;45.5;-42.4352447854375;0.2540598109012383
102;44.0;-43.30127018922194;0.04282097787930585
103;42.5;-44.16729559300638;0.08161187091546566
104;41.0;-45.03332099679081;0.4871825521542786
105;39.5;-45.899346400575254;0.5670084096785005
106;38.0;-46.765371804359695;0.14088381329827598
107;36.5;-47.63139720814413;0.05036099152463432
108;35.0;-48.49742261192857;0.45018143648767933
109;33.5;-49.36344801571301;0.4656175498540195
110;32.0;-50.229473419497445;0.07619039796222289
111;30.5;-51.095498823281886;0.05895200738337103
112;29.0;-51.96152422706633;0.26056952362839947
113;27.5;-52.82754963085076;0.14146113164197646
114;66.5;-28.578838324886473;1.787830080366641e-08
115;65.0;-29.444863728670914;1.0555012705455174e-06
116;63.5;-30.310889132455348;1.4758507795285043e-05
117;62.0;-31.17691453623979;7.852324143432337e-05
118;60.5;-32.04293994002423;0.00015865030670700737
119;59.0;-32.90896534380867;4.1361166512769955e-05
120;57.5;-33.77499074759311;0.00033642257903054005
121;56.0;-34.64101615137755;0.0034184354279414393
122;54.5;-35.50704155516198;0.007855775764873209
123;53.0;-36.373066958946424;0.004687784402124305
124;51.5;-37.239092362730865;0.0007270369169803362
125;50.0;-38.1051177665153;0.028874565843158177
126;48.5;-38.97114317029974;0.07381317307927024
127;47.0;-39.83716857408418;0.05239786008254907
128;45.5;-40.703193977868615;5.952429053616389e-05
129;44.0;-41.569219381653056;0.08827504063144753
130;42.5;-42.4352447854375;0.24266482612426615
131;41.0;-43.30127018922193;0.16999683253532302
132;39.5;-44.16729559300637;0.0030266471498039
133;38.0;-45.03332099679081;0.14262305903884853
134;36.5;-45.89934640057525;0.35970902684185074
135;35.0;-46.76537180435969;0.19940071050869504
136;33.5;-47.63139720814413;0.00013009979841264397
137;32.0;-48.49742261192856;0.16510867029545775
138;30.5;-49.363448015713004;0.26918086106675904
139;29.0;-50.229473419497445;0.07164174982186873
140;27.5;-51.09549882328188;0.018049094859692066
