energy;conductance
-0.1;0.633
-0.0998;0.634
-0.0996;0.635
-0.0994;0.636
-0.0992;0.637
-0.099;0.638
-0.0988;0.639
-0.0986;0.64
-0.0984;0.641
-0.0982;0.642
-0.098;0.643
-0.0978;0.644
-0.0976;0.646
-0.0974;0.647
-0.0972;0.648
-0.097;0.649
-0.0968;0.65
-0.0966;0.651
-0.0964;0.652
-0.0962;0.654
-0.096;0.655
-0.0958;0.656
-0.0956;0.657
-0.0954;0.658
-0.0952;0.66
-0.095;0.661
-0.0948;0.662
-0.0946;0.663
-0.0944;0.664
-0.0942;0.666
-0.094;0.667
-0.0938;0.668
-0.0936;0.669
-0.0934;0.671
-0.0932;0.672
-0.093;0.673
-0.0928;0.675
-0.0926;0.676
-0.0924;0.677
-0.0922;0.678
-0.092;0.68
-0.0918;0.681
-0.0916;0.682
-0.0914;0.684
-0.0912;0.685
-0.091;0.687
-0.0908;0.688
-0.0906;0.689
-0.0904;0.691
-0.0902;0.692
-0.09;0.694
-0.0898;0.695
-0.0896;0.696
-0.0894;0.698
-0.0892;0.699
-0.089;0.701
-0.0888;0.702
-0.0886;0.704
-0.0884;0.705
-0.0882;0.707
-0.088;0.708
-0.0878;0.71
-0.0876;0.711
-0.0874;0.713
-0.0872;0.715
-0.087;0.716
-0.0868;0.718
-0.0866;0.719
-0.0864;0.721
-0.0862;0.723
-0.086;0.724
-0.0858;0.726
-0.0856;0.728
-0.0854;0.729
-0.0852;0.731
-0.085;0.733
-0.0848;0.734
-0.0846;0.736
-0.0844;0.738
-0.0842;0.74
-0.084;0.741
-0.0838;0.743
-0.0836;0.745
-0.0834;0.747
-0.0832;0.749
-0.083;0.75
-0.0828;0.752
-0.0826;0.754
-0.0824;0.756
-0.0822;0.758
-0.082;0.76
-0.0818;0.762
-0.0816;0.764
-0.0814;0.766
-0.0812;0.768
-0.081;0.77
-0.0808;0.772
-0.0806;0.774
-0.0804;0.776
-0.0802;0.778
-0.08;0.78
-0.0798;0.782
-0.0796;0.784
-0.0794;0.786
-0.0792;0.788
-0.079;0.79
-0.0788;0.793
-0.0786;0.795
-0.0784;0.797
-0.0782;0.799
-0.078;0.801
-0.0778;0.804
-0.0776;0.806
-0.0774;0.808
-0.0772;0.81
-0.077;0.813
-0.0768;0.815
-0.0766;0.817
-0.0764;0.82
-0.0762;0.822
-0.076;0.825
-0.0758;0.827
-0.0756;0.829
-0.0754;0.832
-0.0752;0.834
-0.075;0.837
-0.0748;0.839
-0.0746;0.842
-0.0744;0.844
-0.0742;0.847
-0.074;0.85
-0.0738;0.852
-0.0736;0.855
-0.0734;0.857
-0.0732;0.86
-0.073;0.863
-0.0728;0.865
-0.0726;0.868
-0.0724;0.871
-0.0722;0.873
-0.072;0.876
-0.0718;0.879
-0.0716;0.882
-0.0714;0.884
-0.0712;0.887
-0.071;0.89
-0.0708;0.893
-0.0706;0.895
-0.0704;0.898
-0.0702;0.901
-0.07;0.904
-0.0698;0.907
-0.0696;0.909
-0.0694;0.912
-0.0692;0.915
-0.069;0.918
-0.0688;0.921
-0.0686;0.923
-0.0684;0.926
-0.0682;0.929
-0.068;0.932
-0.0678;0.935
-0.0676;0.937
-0.0674;0.94
-0.0672;0.943
-0.067;0.946
-0.0668;0.948
-0.0666;0.951
-0.0664;0.954
-0.0662;0.956
-0.066;0.959
-0.0658;0.961
-0.0656;0.964
-0.0654;0.966
-0.0652;0.969
-0.065;0.971
-0.0648;0.973
-0.0646;0.976
-0.0644;0.978
-0.0642;0.98
-0.064;0.982
-0.0638;0.984
-0.0636;0.986
-0.0634;0.988
-0.0632;0.989
-0.063;0.991
-0.0628;0.992
-0.0626;0.994
-0.0624;0.995
-0.0622;0.996
-0.062;0.997
-0.0618;0.998
-0.0616;0.999
-0.0614;0.999
-0.0612;1.0
-0.061;1.0
-0.0608;1.0
-0.0606;1.0
-0.0604;0.999
-0.0602;0.999
-0.06;0.998
-0.0598;0.997
-0.0596;0.996
-0.0594;0.994
-0.0592;0.992
-0.059;0.99
-0.0588;0.988
-0.0586;0.985
-0.0584;0.983
-0.0582;0.979
-0.058;0.976
-0.0578;0.972
-0.0576;0.968
-0.0574;0.963
-0.0572;0.958
-0.057;0.953
-0.0568;0.947
-0.0566;0.941
-0.0564;0.935
-0.0562;0.928
-0.056;0.921
-0.0558;0.913
-0.0556;0.905
-0.0554;0.897
-0.0552;0.888
-0.055;0.879
-0.0548;0.869
-0.0546;0.859
-0.0544;0.848
-0.0542;0.838
-0.054;0.826
-0.0538;0.815
-0.0536;0.803
-0.0534;0.79
-0.0532;0.777
-0.053;0.764
-0.0528;0.751
-0.0526;0.737
-0.0524;0.723
-0.0522;0.709
-0.052;0.694
-0.0518;0.679
-0.0516;0.664
-0.0514;0.649
-0.0512;0.634
-0.051;0.618
-0.0508;0.603
-0.0506;0.587
-0.0504;0.571
-0.0502;0.555
-0.05;0.539
-0.0498;0.523
-0.0496;0.507
-0.0494;0.491
-0.0492;0.476
-0.049;0.46
-0.0488;0.444
-0.0486;0.429
-0.0484;0.414
-0.0482;0.399
-0.048;0.384
-0.0478;0.369
-0.0476;0.355
-0.0474;0.34
-0.0472;0.326
-0.047;0.313
-0.0468;0.299
