energy;conductance
-0.1;0.015
-0.0998;0.018
-0.0996;0.02
-0.0994;0.023
-0.0992;0.026
-0.099;0.029
-0.0988;0.032
-0.0986;0.035
-0.0984;0.038
-0.0982;0.041
-0.098;0.045
-0.0978;0.048
-0.0976;0.052
-0.0974;0.056
-0.0972;0.059
-0.097;0.063
-0.0968;0.067
-0.0966;0.071
-0.0964;0.075
-0.0962;0.08
-0.096;0.084
-0.0958;0.088
-0.0956;0.093
-0.0954;0.097
-0.0952;0.101
-0.095;0.106
-0.0948;0.11
-0.0946;0.115
-0.0944;0.12
-0.0942;0.124
-0.094;0.129
-0.0938;0.134
-0.0936;0.138
-0.0934;0.143
-0.0932;0.148
-0.093;0.153
-0.0928;0.157
-0.0926;0.162
-0.0924;0.167
-0.0922;0.172
-0.092;0.177
-0.0918;0.181
-0.0916;0.186
-0.0914;0.191
-0.0912;0.196
-0.091;0.2
-0.0908;0.205
-0.0906;0.21
-0.0904;0.215
-0.0902;0.219
-0.09;0.224
-0.0898;0.229
-0.0896;0.234
-0.0894;0.238
-0.0892;0.243
-0.089;0.248
-0.0888;0.252
-0.0886;0.257
-0.0884;0.261
-0.0882;0.266
-0.088;0.27
-0.0878;0.275
-0.0876;0.279
-0.0874;0.284
-0.0872;0.288
-0.087;0.292
-0.0868;0.297
-0.0866;0.301
-0.0864;0.305
-0.0862;0.31
-0.086;0.314
-0.0858;0.318
-0.0856;0.322
-0.0854;0.326
-0.0852;0.331
-0.085;0.335
-0.0848;0.339
-0.0846;0.343
-0.0844;0.347
-0.0842;0.351
-0.084;0.355
-0.0838;0.358
-0.0836;0.362
-0.0834;0.366
-0.0832;0.37
-0.083;0.374
-0.0828;0.377
-0.0826;0.381
-0.0824;0.385
-0.0822;0.388
-0.082;0.392
-0.0818;0.396
-0.0816;0.399
-0.0814;0.403
-0.0812;0.406
-0.081;0.409
-0.0808;0.413
-0.0806;0.416
-0.0804;0.42
-0.0802;0.423
-0.08;0.426
-0.0798;0.43
-0.0796;0.433
-0.0794;0.436
-0.0792;0.439
-0.079;0.442
-0.0788;0.445
-0.0786;0.448
-0.0784;0.451
-0.0782;0.454
-0.078;0.457
-0.0778;0.46
-0.0776;0.463
-0.0774;0.466
-0.0772;0.469
-0.077;0.472
-0.0768;0.475
-0.0766;0.478
-0.0764;0.48
-0.0762;0.483
-0.076;0.486
-0.0758;0.489
-0.0756;0.491
-0.0754;0.494
-0.0752;0.497
-0.075;0.499
-0.0748;0.502
-0.0746;0.504
-0.0744;0.507
-0.0742;0.509
-0.074;0.512
-0.0738;0.514
-0.0736;0.517
-0.0734;0.519
-0.0732;0.521
-0.073;0.524
-0.0728;0.526
-0.0726;0.528
-0.0724;0.531
-0.0722;0.533
-0.072;0.535
-0.0718;0.537
-0.0716;0.54
-0.0714;0.542
-0.0712;0.544
-0.071;0.546
-0.0708;0.548
-0.0706;0.55
-0.0704;0.552
-0.0702;0.554
-0.07;0.556
-0.0698;0.558
-0.0696;0.56
-0.0694;0.562
-0.0692;0.564
-0.069;0.566
-0.0688;0.568
-0.0686;0.57
-0.0684;0.572
-0.0682;0.574
-0.068;0.576
-0.0678;0.578
-0.0676;0.579
-0.0674;0.581
-0.0672;0.583
-0.067;0.585
-0.0668;0.587
-0.0666;0.588
-0.0664;0.59
-0.0662;0.592
-0.066;0.593
-0.0658;0.595
-0.0656;0.597
-0.0654;0.598
-0.0652;0.6
-0.065;0.602
-0.0648;0.603
-0.0646;0.605
-0.0644;0.606
-0.0642;0.608
-0.064;0.609
-0.0638;0.611
-0.0636;0.613
-0.0634;0.614
-0.0632;0.615
-0.063;0.617
-0.0628;0.618
-0.0626;0.62
-0.0624;0.621
-0.0622;0.623
-0.062;0.624
-0.0618;0.626
-0.0616;0.627
-0.0614;0.628
-0.0612;0.63
-0.061;0.631
-0.0608;0.632
-0.0606;0.634
-0.0604;0.635
-0.0602;0.636
-0.06;0.638
-0.0598;0.639
-0.0596;0.64
-0.0594;0.641
-0.0592;0.643
-0.059;0.644
-0.0588;0.645
-0.0586;0.646
-0.0584;0.647
-0.0582;0.649
-0.058;0.65
-0.0578;0.651
-0.0576;0.652
-0.0574;0.653
-0.0572;0.654
-0.057;0.656
-0.0568;0.657
-0.0566;0.658
-0.0564;0.659
-0.0562;0.66
-0.056;0.661
-0.0558;0.662
-0.0556;0.663
-0.0554;0.664
-0.0552;0.665
-0.055;0.666
-0.0548;0.667
-0.0546;0.668
-0.0544;0.669
-0.0542;0.67
-0.054;0.671
-0.0538;0.672
-0.0536;0.673
-0.0534;0.674
-0.0532;0.675
-0.053;0.676
-0.0528;0.677
-0.0526;0.678
-0.0524;0.679
-0.0522;0.68
-0.052;0.681
-0.0518;0.682
-0.0516;0.683
-0.0514;0.684
-0.0512;0.684
-0.051;0.685
-0.0508;0.686
-0.0506;0.687
-0.0504;0.688
-0.0502;0.689
-0.05;0.69
-0.0498;0.69
-0.0496;0.691
-0.0494;0.692
-0.0492;0.693
-0.049;0.694
-0.0488;0.694
-0.0486;0.695
-0.0484;0.696
-0.0482;0.697
-0.048;0.698
-0.0478;0.698
-0.0476;0.699
-0.0474;0.7
-0.0472;0.701
-0.047;0.701
-0.0468;0.702
-0.0466;0.703
-0.0464;0.704
-0.0462;0.704
-0.046;0.705
-0.0458;0.706
-0.0456;0.706
-0.0454;0.707
-0.0452;0.708
-0.045;0.709
-0.0448;0.709
-0.0446;0.71
-0.0444;0.711
-0.0442;0.711
-0.044;0.712
-0.0438;0.713
-0.0436;0.713
-0.0434;0.714
-0.0432;0.715
-0.043;0.715
-0.0428;0.716
-0.0426;0.716
-0.0424;0.717
-0.0422;0.718
-0.042;0.718
-0.0418;0.719
-0.0416;0.72
-0.0414;0.72
-0.0412;0.721
-0.041;0.721
-0.0408;0.722
-0.0406;0.723
-0.0404;0.723
-0.0402;0.724
