energy;conductance
-0.1;0.002
-0.0998;0.001
-0.0996;0.001
-0.0994;0.0
-0.0992;0.0
-0.099;0.0
-0.0988;0.0
-0.0986;0.001
-0.0984;0.002
-0.0982;0.002
-0.098;0.003
-0.0978;0.005
-0.0976;0.006
-0.0974;0.008
-0.0972;0.01
-0.097;0.012
-0.0968;0.014
-0.0966;0.016
-0.0964;0.018
-0.0962;0.021
-0.096;0.024
-0.0958;0.026
-0.0956;0.029
-0.0954;0.032
-0.0952;0.035
-0.095;0.039
-0.0948;0.042
-0.0946;0.045
-0.0944;0.049
-0.0942;0.053
-0.094;0.056
-0.0938;0.06
-0.0936;0.064
-0.0934;0.068
-0.0932;0.072
-0.093;0.076
-0.0928;0.08
-0.0926;0.084
-0.0924;0.088
-0.0922;0.092
-0.092;0.097
-0.0918;0.101
-0.0916;0.105
-0.0914;0.11
-0.0912;0.114
-0.091;0.118
-0.0908;0.123
-0.0906;0.127
-0.0904;0.132
-0.0902;0.136
-0.09;0.141
-0.0898;0.145
-0.0896;0.15
-0.0894;0.154
-0.0892;0.159
-0.089;0.163
-0.0888;0.168
-0.0886;0.172
-0.0884;0.176
-0.0882;0.181
-0.088;0.185
-0.0878;0.19
-0.0876;0.194
-0.0874;0.199
-0.0872;0.203
-0.087;0.207
-0.0868;0.212
-0.0866;0.216
-0.0864;0.22
-0.0862;0.225
-0.086;0.229
-0.0858;0.233
-0.0856;0.237
-0.0854;0.242
-0.0852;0.246
-0.085;0.25
-0.0848;0.254
-0.0846;0.258
-0.0844;0.262
-0.0842;0.266
-0.084;0.27
-0.0838;0.274
-0.0836;0.278
-0.0834;0.282
-0.0832;0.286
-0.083;0.29
-0.0828;0.294
-0.0826;0.298
-0.0824;0.302
-0.0822;0.305
-0.082;0.309
-0.0818;0.313
-0.0816;0.317
-0.0814;0.32
-0.0812;0.324
-0.081;0.328
-0.0808;0.331
-0.0806;0.335
-0.0804;0.338
-0.0802;0.342
-0.08;0.345
-0.0798;0.349
-0.0796;0.352
-0.0794;0.355
-0.0792;0.359
-0.079;0.362
-0.0788;0.365
-0.0786;0.369
-0.0784;0.372
-0.0782;0.375
-0.078;0.378
-0.0778;0.381
-0.0776;0.385
-0.0774;0.388
-0.0772;0.391
-0.077;0.394
-0.0768;0.397
-0.0766;0.4
-0.0764;0.403
-0.0762;0.406
-0.076;0.409
-0.0758;0.412
-0.0756;0.414
-0.0754;0.417
-0.0752;0.42
-0.075;0.423
-0.0748;0.426
-0.0746;0.428
-0.0744;0.431
-0.0742;0.434
-0.074;0.437
-0.0738;0.439
-0.0736;0.442
-0.0734;0.444
-0.0732;0.447
-0.073;0.45
-0.0728;0.452
-0.0726;0.455
-0.0724;0.457
-0.0722;0.46
-0.072;0.462
-0.0718;0.465
-0.0716;0.467
-0.0714;0.469
-0.0712;0.472
-0.071;0.474
-0.0708;0.476
-0.0706;0.479
-0.0704;0.481
-0.0702;0.483
-0.07;0.486
-0.0698;0.488
-0.0696;0.49
-0.0694;0.492
-0.0692;0.494
-0.069;0.497
-0.0688;0.499
-0.0686;0.501
-0.0684;0.503
-0.0682;0.505
-0.068;0.507
-0.0678;0.509
-0.0676;0.511
-0.0674;0.513
-0.0672;0.515
-0.067;0.517
-0.0668;0.519
-0.0666;0.521
-0.0664;0.523
-0.0662;0.525
-0.066;0.527
-0.0658;0.529
-0.0656;0.531
-0.0654;0.533
-0.0652;0.535
-0.065;0.537
-0.0648;0.538
-0.0646;0.54
-0.0644;0.542
-0.0642;0.544
-0.064;0.546
-0.0638;0.547
-0.0636;0.549
-0.0634;0.551
-0.0632;0.553
-0.063;0.554
-0.0628;0.556
-0.0626;0.558
-0.0624;0.56
-0.0622;0.561
-0.062;0.563
-0.0618;0.565
-0.0616;0.566
-0.0614;0.568
-0.0612;0.57
-0.061;0.571
-0.0608;0.573
-0.0606;0.574
-0.0604;0.576
-0.0602;0.578
-0.06;0.579
-0.0598;0.581
-0.0596;0.582
-0.0594;0.584
-0.0592;0.585
-0.059;0.587
-0.0588;0.588
-0.0586;0.59
-0.0584;0.591
