vertex_index;vertex_x;vertex_y;ldos
0;107.0;-62.353829072479584;1.1503034674781722e-05
1;105.5;-63.219854476264025;2.0943475905021363e-05
2;107.0;-60.6217782649107;1.1503034674781741e-05
3;105.5;-61.48780366869514;1.4037317386029216e-06
4;104.0;-62.353829072479584;2.094347590502133e-05
5;102.5;-63.21985447626402;3.843130526381948e-05
6;107.0;-58.88972745734182;1.150303467478177e-05
7;105.5;-59.75575286112626;4.8700569217479065e-06
8;104.0;-60.6217782649107;3.319138061246685e-05
9;102.5;-61.487803668695136;2.6337866131821194e-06
10;101.0;-62.35382907247958;3.843130526381942e-05
11;99.5;-63.21985447626402;6.392736238805481e-05
12;105.5;-58.02370205355739;3.1342451454456466e-05
13;104.0;-58.889727457341834;1.2633585647426282e-05
14;102.5;-59.75575286112627;1.7125540071061328e-05
15;101.0;-60.62177826491071;6.118670784898187e-05
16;99.5;-61.48780366869515;3.2261910632982484e-06
17;98.0;-62.353829072479584;6.39273623880547e-05
18;96.5;-63.219854476264025;9.7330294267203e-05
19;105.5;-56.29165124598851;3.134245145445652e-05
20;104.0;-57.15767664977295;4.178170583679722e-06
21;102.5;-58.023702053557386;5.91772818297183e-05
22;101.0;-58.88972745734183;1.3571058030327377e-05
23;99.5;-59.75575286112627;3.6313076133121755e-05
24;98.0;-60.6217782649107;9.587580163888667e-05
25;96.5;-61.48780366869514;3.497471653394997e-06
26;95.0;-62.353829072479584;9.733029426720283e-05
27;93.5;-63.21985447626402;0.0001385363367973966
28;104.0;-55.42562584220407;5.8407658428846254e-05
29;102.5;-56.291651245988504;3.190690534597042e-05
30;101.0;-57.157676649772945;1.607036086332613e-05
31;99.5;-58.023702053557386;9.428264150152494e-05
32;98.0;-58.88972745734182;1.4179636028203177e-05
33;96.5;-59.75575286112626;6.274962527745224e-05
34;95.0;-60.6217782649107;0.0001377281694531412
35;93.5;-61.487803668695136;3.627250879490198e-06
36;92.0;-62.35382907247958;0.00013853633679739634
37;90.5;-63.21985447626402;0.0001874752592974109
38;104.0;-53.6935750346352;5.8407658428846356e-05
39;102.5;-54.559600438419636;3.97551979194716e-06
40;101.0;-55.42562584220408;9.326547584234507e-05
41;99.5;-56.29165124598852;3.250299087924862e-05
42;98.0;-57.15767664977295;3.533516791177077e-05
43;96.5;-58.02370205355739;0.00013658718105954604
44;95.0;-58.889727457341834;1.4548872576625753e-05
45;93.5;-59.75575286112627;9.665308823331089e-05
46;92.0;-60.62177826491071;0.00018699688108657066
47;90.5;-61.48780366869515;3.6941397682513377e-06
48;89.0;-62.353829072479584;0.00018747525929741063
49;87.5;-63.219854476264025;0.0002441075082748274
50;102.5;-52.827549630850754;9.285945109561666e-05
51;101.0;-53.693575034635195;5.872976376011763e-05
52;99.5;-54.559600438419636;1.565203905246657e-05
53;98.0;-55.42562584220407;0.00013561717148235353
54;96.5;-56.29165124598851;3.2978749229054674e-05
55;95.0;-57.15767664977295;6.198024635844365e-05
56;93.5;-58.023702053557386;0.00018620045319061877
57;92.0;-58.88972745734183;1.4772108222957151e-05
58;90.5;-59.75575286112627;0.000138125153033169
59;89.0;-60.6217782649107;0.00024380246133392825
60;87.5;-61.48780366869514;3.7317729011115935e-06
61;86.0;-62.353829072479584;0.000244107508274827
62;84.5;-63.21985447626402;0.0003084143919471062
63;102.5;-51.09549882328187;9.285945109561682e-05
64;101.0;-51.96152422706631;3.8920432411124544e-06
65;99.5;-52.827549630850754;0.00013501976306572942
66;98.0;-53.69357503463519;5.912399331272335e-05
67;96.5;-54.55960043841963;3.4842645021124704e-05
68;95.0;-55.42562584220407;0.00018538091774822541
69;93.5;-56.291651245988504;3.332493434078701e-05
70;92.0;-57.157676649772945;9.608074579966847e-05
71;90.5;-58.023702053557386;0.00024323882885196756
72;89.0;-58.88972745734182;1.491125352408476e-05
73;87.5;-59.75575286112626;0.0001872079408488133
74;86.0;-60.6217782649107;0.0003082033030544673
75;84.5;-61.487803668695136;3.755032656829752e-06
76;83.0;-62.35382907247958;0.0003084143919471057
77;81.5;-63.21985447626402;0.00038039017816448933
78;101.0;-50.229473419497445;0.00013477322491334091
79;99.5;-51.095498823281886;9.306411252595164e-05
80;98.0;-51.96152422706632;1.544951955382902e-05
81;96.5;-52.82754963085076;0.00018474188410551372
82;95.0;-53.6935750346352;5.948574505625913e-05
83;93.5;-54.559600438419636;6.150779978562724e-05
84;92.0;-55.42562584220408;0.0002425760745939133
85;90.5;-56.29165124598852;3.357086683075291e-05
86;89.0;-57.15767664977295;0.00013770099198657428
87;87.5;-58.02370205355739;0.00030778858573517523
88;86.0;-58.889727457341834;1.5002643948493907e-05
89;84.5;-59.75575286112627;0.00024391971526930577
90;83.0;-60.62177826491071;0.0003802313409330451
91;81.5;-61.48780366869515;3.7708322526421082e-06
92;80.0;-62.353829072479584;0.0003803901781644886
93;78.5;-63.219854476264025;0.0004600366658496596
94;101.0;-48.49742261192856;0.00013477322491334118
95;99.5;-49.363448015713004;3.850279162966712e-06
96;98.0;-50.22947341949744;0.0001843501886004836
97;96.5;-51.09549882328188;9.334247571152783e-05
98;95.0;-51.96152422706632;3.456591478250364e-05
99;93.5;-52.827549630850754;0.00024197019212588526
100;92.0;-53.693575034635195;5.9786345706770136e-05
101;90.5;-54.559600438419636;9.566437610026639e-05
102;89.0;-55.42562584220407;0.00030725335262356355
103;87.5;-56.29165124598851;3.374794233432185e-05
104;86.0;-57.15767664977295;0.00018688475355842563
105;84.5;-58.023702053557386;0.00037990898063030817
106;83.0;-58.88972745734183;1.506675853295716e-05
107;81.5;-59.75575286112627;0.00030827137089611156
108;80.0;-60.6217782649107;0.0004599076288871571
109;78.5;-61.48780366869514;3.7825246412158644e-06
110;77.0;-62.353829072479584;0.0004600366658496586
111;75.5;-63.21985447626402;0.0005473592313935178
112;99.5;-47.63139720814412;0.00018418289562666416
113;98.0;-48.497422611928556;0.00013491633542154512
114;96.5;-49.363448015713;1.5336395076025995e-05
115;95.0;-50.22947341949744;0.00024151240558210128
116;93.5;-51.09549882328187;9.362715643379498e-05
117;92.0;-51.96152422706631;6.120289676961285e-05
118;90.5;-52.827549630850754;0.0003067044617456314
119;89.0;-53.69357503463519;6.002882377968732e-05
120;87.5;-54.55960043841963;0.0001373430672687778
121;86.0;-55.42562584220407;0.00037946563814659747
122;84.5;-56.291651245988504;3.388024695191112e-05
123;83.0;-57.157676649772945;0.00024366153790431164
124;81.5;-58.023702053557386;0.0004596414721307853
125;80.0;-58.88972745734182;1.5114977956109587e-05
126;78.5;-59.75575286112626;0.0003802728426403119
127;77.0;-60.6217782649107;0.0005472482028172619
128;75.5;-61.487803668695136;3.791760479470815e-06
129;74.0;-62.35382907247958;0.0005473592313935168
130;72.5;-63.21985447626401;0.000642363443442822
131;99.5;-45.899346400575254;0.00018418289562666454
132;98.0;-46.76537180435969;3.8261346680807295e-06
133;96.5;-47.63139720814413;0.00024122811666843526
134;95.0;-48.49742261192857;0.00013512896385625646
135;93.5;-49.363448015713004;3.43930256891246e-05
136;92.0;-50.229473419497445;0.00030622692490226403
137;90.5;-51.095498823281886;9.389128956309315e-05
138;89.0;-51.96152422706632;9.535820865515083e-05
139;87.5;-52.82754963085076;0.00037897082036732676
140;86.0;-53.6935750346352;6.0225855688591185e-05
141;84.5;-54.559600438419636;0.00018657384510970134
142;83.0;-55.42562584220408;0.0004592592917385323
143;81.5;-56.29165124598852;3.398410851209685e-05
144;80.0;-57.15767664977295;0.00030805347208145414
145;78.5;-58.02370205355739;0.0005470165201729259
146;77.0;-58.889727457341834;1.515351049127074e-05
147;75.5;-59.75575286112627;0.0004599348787425989
148;74.0;-60.62177826491071;0.0006422653178963185
149;72.5;-61.48780366869514;3.7993034869825137e-06
150;71.0;-62.353829072479584;0.0006423634434428209
151;69.5;-63.219854476264025;0.0007450516262900276
152;98.0;-45.033320996790806;0.0002411017251679455
153;96.5;-45.89934640057525;0.00018429336720532803
154;95.0;-46.76537180435969;1.5264818306837986e-05
155;93.5;-47.63139720814412;0.0003058670506991029
156;92.0;-48.49742261192856;0.0001353681979083468
157;90.5;-49.363448015713004;6.098967908082741e-05
158;89.0;-50.22947341949744;0.0003784933111269744
159;87.5;-51.09549882328188;9.412919439441697e-05
160;86.0;-51.96152422706632;0.00013704544281249945
161;84.5;-52.827549630850754;0.0004588050730966609
162;83.0;-53.693575034635195;6.0390494185381516e-05
163;81.5;-54.559600438419636;0.00024338329854864814
164;80.0;-55.42562584220407;0.0005466730870213886
165;78.5;-56.29165124598851;3.406977708952507e-05
166;77.0;-57.15767664977295;0.0003800797170575809
167;75.5;-58.023702053557386;0.0006420569852072122
168;74.0;-58.88972745734183;1.5185530487223022e-05
169;72.5;-59.75575286112626;0.0005472686526021515
170;71.0;-60.6217782649107;0.0007449662624660924
171;69.5;-61.48780366869514;3.805401934396307e-06
172;68.0;-62.35382907247958;0.0007450516262900264
173;66.5;-63.21985447626402;0.0008554189560103841
174;98.0;-43.301270189221924;0.00024110172516794592
175;96.5;-44.167295593006365;3.810231306302774e-06
176;95.0;-45.033320996790806;0.00030563749104429544
177;93.5;-45.89934640057524;0.00018447163404389813
178;92.0;-46.76537180435968;3.4272491330184735e-05
179;90.5;-47.63139720814412;0.0003780836368382396
180;89.0;-48.497422611928556;0.000135613376196306
181;87.5;-49.363448015713;9.511875475826292e-05
182;86.0;-50.22947341949744;0.0004583307696565313
183;84.5;-51.09549882328187;9.434420724633618e-05
184;83.0;-51.96152422706631;0.00018628437732852047
185;81.5;-52.827549630850754;0.0005462447202764558
186;80.0;-53.69357503463519;6.0532981841170496e-05
187;78.5;-54.55960043841963;0.00030779576142864434
188;77.0;-55.42562584220407;0.0006417388720750017
189;75.5;-56.291651245988504;3.414310456812681e-05
190;74.0;-57.157676649772945;0.0004597585829464904
191;72.5;-58.02370205355738;0.000744778781635939
192;71.0;-58.88972745734182;1.5212311205839264e-05
193;69.5;-59.75575286112626;0.0006422841805115635
194;68.0;-60.621778264910695;0.0008553506130060267
195;66.5;-61.487803668695136;3.8099617114850336e-06
196;65.0;-62.35382907247958;0.0008554189560103823
197;63.5;-63.21985447626401;0.0009734487912488312
198;96.5;-42.4352447854375;0.00030553054574316955
199;95.0;-43.30127018922194;0.00024119672860671798
200;93.5;-44.16729559300637;1.5213568579108219e-05
201;92.0;-45.03332099679081;0.0003777699406172006
202;90.5;-45.899346400575254;0.00018469086366263083
203;89.0;-46.76537180435969;6.082529399608875e-05
204;87.5;-47.63139720814413;0.0004578829660607294
205;86.0;-48.49742261192857;0.00013585712947865344
206;84.5;-49.363448015713004;0.0001367862748690247
207;83.0;-50.229473419497445;0.0005457689391151391
208;81.5;-51.095498823281886;9.454208336192356e-05
209;80.0;-51.96152422706632;0.00024309750340821047
210;78.5;-52.82754963085076;0.0006413254116549759
211;77.0;-53.6935750346352;6.0660053444829446e-05
212;75.5;-54.559600438419636;0.00037983497081676553
213;74.0;-55.42562584220408;0.0007444816976801202
214;72.5;-56.29165124598851;3.420674932270238e-05
215;71.0;-57.15767664977295;0.0005471079642876177
216;69.5;-58.02370205355739;0.000855189454025416
217;68.0;-58.88972745734183;1.5233811968213062e-05
218;66.5;-59.75575286112627;0.0007449878444278619
219;65.0;-60.62177826491071;0.0009734062091537118
220;63.5;-61.48780366869514;3.812626185174629e-06
221;62.0;-62.353829072479584;0.0009734487912488295
222;60.5;-63.219854476264025;0.001099107008172623
223;96.5;-40.703193977868615;0.00030553054574317004
224;95.0;-41.569219381653056;3.7982988008652886e-06
225;93.5;-42.43524478543749;0.00037756248200665205
226;92.0;-43.30127018922193;0.0002413625489209513
227;90.5;-44.16729559300637;3.417808982337087e-05
228;89.0;-45.033320996790806;0.0004574961197369416
229;87.5;-45.89934640057525;0.00018493668531478056
230;86.0;-46.76537180435969;9.49148138778278e-05
231;84.5;-47.63139720814412;0.0005452852254667709
232;83.0;-48.49742261192856;0.0001360986278923525
233;81.5;-49.363448015713004;0.0001860065759297187
234;80.0;-50.22947341949744;0.0006408421225926078
235;78.5;-51.09549882328188;9.472776769157618e-05
236;77.0;-51.96152422706632;0.0003075094392299526
237;75.5;-52.827549630850754;0.0007440790134966027
238;74.0;-53.693575034635195;6.0775068159702275e-05
239;72.5;-54.55960043841963;0.0004595251733770252
240;71.0;-55.42562584220407;0.0008549186974032494
241;69.5;-56.29165124598851;3.426092571192712e-05
242;68.0;-57.157676649772945;0.0006421445298851419
243;66.5;-58.023702053557386;0.0009732850717504564
244;65.0;-58.88972745734183;1.5248970495437908e-05
245;63.5;-59.75575286112626;0.0008553790388546324
246;62.0;-60.6217782649107;0.0010991038788576292
247;60.5;-61.48780366869514;3.8128104943532173e-06
248;59.0;-62.35382907247958;0.001099107008172621
