edge_index;vertex_1_index;vertex_2_index;current
0;0;1801;-1.3689602528229747e-05
1;0;1802;1.3689602528229747e-05
2;1;1802;-0.00011136102522536756
3;1;1803;0.00011136102522536708
4;2;1803;-0.0004655234748629725
5;2;1804;0.0004655234748629725
6;3;1804;-0.0013165994748414918
7;3;1805;0.0013165994748414918
8;4;1805;-0.002794934294363436
9;4;1806;0.002794934294363436
10;5;1806;-0.004671231314861956
11;5;1807;0.004671231314863245
12;6;1807;-0.0062594872242316395
13;6;1808;0.006259487224231639
14;7;1808;-0.006678094651048077
15;7;1809;0.006678094651048079
16;8;1809;-0.005413113453945153
17;8;1810;0.005413113453945154
18;9;1810;-0.0028031804848136525
19;9;1811;0.002803180484813652
20;10;1801;1.3689602528229747e-05
21;10;1812;-0.00011136102522537663
22;10;1813;9.767142269714688e-05
23;11;1802;9.767142269713781e-05
24;11;1813;-0.0006968578373266563
25;11;1814;0.0005991864146295186
26;12;1803;0.00035416244963760546
27;12;1814;-0.002172685955981081
28;12;1815;0.0018185235063434752
29;13;1804;0.0008510759999785193
30;13;1815;-0.004370033337044574
31;13;1816;0.0035189573370660544
32;14;1805;0.0014783348195219442
33;14;1816;-0.006112494254247848
34;14;1817;0.004634159434725904
35;15;1806;0.0018762970204985192
36;15;1817;-0.005881657811931297
37;15;1818;0.004005360791432778
38;16;1807;0.001588255909368395
39;16;1818;-0.0033904748963751955
40;16;1819;0.0018022189870067998
41;17;1808;0.00041860742681643846
42;17;1819;-0.0004750004380658235
43;17;1820;5.639301124938496e-05
44;18;1809;-0.0012649811971029252
45;18;1820;0.00017041288402606906
46;18;1821;0.0010945683130768563
47;19;1810;-0.002609932969131502
48;19;1821;-0.002258333905522497
49;19;1822;0.004868266874653998
50;20;1811;-0.002803180484813652
51;20;1822;-0.005228728423027665
52;20;1823;0.008031908907841317
53;21;1823;-0.004858851726839112
54;21;1824;0.004858851726839112
55;22;1812;0.00011136102522537659
56;22;1825;-0.000465523474863033
57;22;1826;0.00035416244963765647
58;23;1813;0.0005991864146295095
59;23;1826;-0.0021726859559811503
60;23;1827;0.001573499541351641
61;24;1814;0.0015734995413515618
62;24;1827;-0.004805665231355041
63;24;1828;0.00323216569000348
64;25;1815;0.0025515098307010986
65;25;1828;-0.006261844507653987
66;25;1829;0.0037103346769528835
67;26;1816;0.0025935369171817936
68;26;1829;-0.004683591638786619
69;26;1830;0.0020900547216048254
70;27;1817;0.001247498377205394
71;27;1830;-0.0013260280306249912
72;27;1831;7.852965341959735e-05
73;28;1818;-0.0006148858950575833
74;28;1831;5.683898765306727e-05
75;28;1832;0.000558046907404516
76;29;1819;-0.001327218548940978
77;29;1832;-0.0022660609656601177
78;29;1833;0.0035932795146010957
79;30;1820;-0.00022680589527545396
80;30;1833;-0.005172156082437518
81;30;1834;0.005398961977712972
82;31;1821;0.001163765592445641
83;31;1834;-0.004313015291191346
84;31;1835;0.0031492496987457048
85;32;1822;0.0003604615483736663
86;32;1835;-0.00045249554162633625
87;32;1836;9.203399325266999e-05
88;33;1823;-0.003173057181002205
89;33;1836;0.0005274053508311247
90;33;1837;0.00264565183017108
91;34;1824;-0.004858851726839113
92;34;1837;-0.004051244345865102
93;34;1838;0.008910096072704213
94;35;1838;-0.006216309638359286
95;35;1839;0.006216309638359286
96;36;1825;0.0004655234748630331
97;36;1840;-0.0013165994748416982
98;36;1841;0.0008510759999786652
99;37;1826;0.0018185235063434939
100;37;1841;-0.004370033337044737
101;37;1842;0.002551509830701243
102;38;1827;0.0032321656900033994
103;38;1842;-0.006261844507654007
104;38;1843;0.003029678817650607
105;39;1828;0.0030296788176505077
106;39;1843;-0.004222400879722256
107;39;1844;0.0011927220620717481
108;40;1829;0.0009732569618337349
109;40;1844;-0.0006466352489178589
110;40;1845;-0.00032662171291587496
111;41;1830;-0.0007640266909798344
112;41;1845;-0.0005745759303758145
113;41;1846;0.001338602621355649
114;42;1831;-0.00013536864107266454
115;42;1846;-0.004004794477933163
116;42;1847;0.004140163119005828
117;43;1832;0.0017080140582556016
118;43;1847;-0.0053206715772112015
119;43;1848;0.0036126575189556003
120;44;1833;0.001578876567836425
121;44;1848;-0.0021060278942663
122;44;1849;0.000527151326429875
123;45;1834;-0.001085946686521627
124;45;1849;0.0003473417452416099
125;45;1850;0.0007386049412800171
126;46;1835;-0.0026967541571193687
127;46;1850;-0.0025119961099363056
128;46;1851;0.005208750267055674
129;47;1836;-0.0006194393440837945
130;47;1851;-0.005882433195564683
131;47;1852;0.006501872539648477
132;48;1837;0.001405592515694022
133;48;1852;-0.0029411077981081023
134;48;1853;0.0015355152824140803
135;49;1838;-0.0026937864343449273
136;49;1853;0.001338024050423492
137;49;1854;0.0013557623839214354
138;50;1839;-0.006216309638359286
139;50;1854;-0.0031286217300092963
140;50;1855;0.009344931368368583
141;51;1855;-0.007308125035631675
142;51;1856;0.007308125035631675
143;52;1840;0.001316599474841672
144;52;1857;-0.0027949342943638655
145;52;1858;0.0014783348195221934
146;53;1841;0.0035189573370660726
147;53;1858;-0.006112494254247984
148;53;1859;0.0025935369171819116
149;54;1842;0.0037103346769527643
150;54;1859;-0.004683591638786568
151;54;1860;0.0009732569618338036
152;55;1843;0.0011927220620716486
153;55;1860;-0.0006466352489178522
154;55;1861;-0.0005460868131537973
155;56;1844;-0.0005460868131538887
156;56;1861;-0.0008851244487757032
157;56;1862;0.0014312112619295908
158;57;1845;0.0009011976432916897
159;57;1862;-0.00467602070734399
160;57;1863;0.0037748230640523043
161;58;1846;0.0026661918565775147
162;58;1863;-0.004793621151795695
163;58;1864;0.0021274292952181795
164;59;1847;0.0011805084582053736
165;59;1864;-0.0009111620476202725
166;59;1865;-0.0002693464105851015
167;60;1848;-0.0015066296246893044
168;60;1865;-0.0005062770632270489
169;60;1866;0.002012906687916353
170;61;1849;-0.0008744930716714849
171;61;1866;-0.004667693477717435
172;61;1867;0.0055421865493889225
173;62;1850;0.0017733911686562886
174;62;1867;-0.005285354013014106
175;62;1868;0.0035119628443578146
176;63;1851;0.0006736829285090089
177;63;1868;-0.0006434078276276184
178;63;1869;-3.0275100881390478e-05
179;64;1852;-0.003560764741540374
180;64;1869;-0.000144774438738644
181;64;1870;0.003705539180279017
182;65;1853;-0.002873539332837572
183;65;1870;-0.00572772389006233
184;65;1871;0.008601263222899901
185;66;1854;0.0017728593460878588
186;66;1871;-0.0052372066815453665
187;66;1872;0.003464347335457508
188;67;1855;-0.0020368063327369066
189;67;1872;0.0013325202711792546
190;67;1873;0.0007042860615576524
191;68;1856;-0.007308125035631675
192;68;1873;-0.0025270004889467114
193;68;1874;0.009835125524578386
194;69;1874;-0.008358205919820503
195;69;1875;0.008358205919820502
196;70;1857;0.0027949342943638655
197;70;1876;-0.004671231314862727
198;70;1877;0.0018762970204988614
199;71;1858;0.004634159434725791
200;71;1877;-0.005881657811931233
201;71;1878;0.001247498377205439
202;72;1859;0.0020900547216046567
203;72;1878;-0.0013260280306249335
204;72;1879;-0.0007640266909797237
205;73;1860;-0.0003266217129159515
206;73;1879;-0.0005745759303758657
207;73;1880;0.0009011976432918171
208;74;1861;0.0014312112619295002
209;74;1880;-0.0046760207073439945
210;74;1881;0.0032448094454144948
211;75;1862;0.0032448094454143998
212;75;1881;-0.004549621232699197
213;75;1882;0.0013048117872847972
214;76;1863;0.0010187980877433913
215;76;1882;-0.000507488985470226
216;76;1883;-0.0005113091022731652
217;77;1864;-0.0012162672475979068
218;77;1883;-0.00137541256531744
219;77;1884;0.0025916798129153465
220;78;1865;0.0007756234738121506
221;78;1884;-0.0055909770277676974
222;78;1885;0.004815353553955533
223;79;1866;0.0026547867898010827
224;79;1885;-0.004145448198174432
225;79;1886;0.0014906614083733496
226;80;1867;-0.0002568325363748146
227;80;1886;0.00012145645181377527
228;80;1887;0.0001353760845610393
229;81;1868;-0.002868555016730197
230;81;1887;-0.002275512686500898
231;81;1888;0.005144067703231095
232;82;1869;0.00017504953962003446
233;82;1888;-0.006671219131344266
234;82;1889;0.00649616959172423
235;83;1870;0.0020221847097833126
236;83;1889;-0.0029319575891499495
237;83;1890;0.0009097728793666373
238;84;1871;-0.003364056541354535
239;84;1890;0.0010078485754841401
240;84;1891;0.002356207965870392
241;85;1872;-0.004796867606636762
242;85;1891;-0.005079095173448116
243;85;1892;0.009875962780084886
244;86;1873;0.0018227144273890588
245;86;1892;-0.007100109959469022
246;86;1893;0.005277395532079962
247;87;1874;-0.0014769196047578841
248;87;1893;0.0010987105332391828
249;87;1894;0.00037820907151870183
250;88;1875;-0.008358205919820502
251;88;1894;-0.002140366537429539
252;88;1895;0.01049857245725004
253;89;1895;-0.009451384377322583
254;89;1896;0.009451384377322583
255;90;1876;0.004671231314862814
256;90;1897;-0.0062594872242311105
257;90;1898;0.0015882559093682966
258;91;1877;0.004005360791432372
259;91;1898;-0.0033904748963748963
260;91;1899;-0.0006148858950574729
261;92;1878;7.852965341949444e-05
262;92;1899;5.683898765298566e-05
263;92;1900;-0.00013536864107248012
264;93;1879;0.001338602621355589
265;93;1900;-0.0040047944779331825
266;93;1901;0.0026661918565775928
267;94;1880;0.0037748230640521773
268;94;1901;-0.004793621151795637
269;94;1902;0.0010187980877434638
270;95;1881;0.0013048117872847007
271;95;1902;-0.0005074889854702272
272;95;1903;-0.0007973228018144736
273;96;1882;-0.0007973228018145718
274;96;1903;-0.0016988219658843535
275;96;1904;0.002496144767698923
276;97;1883;0.0018867216675906048
277;97;1904;-0.0058625494481143224
278;97;1905;0.003975827780523717
279;98;1884;0.0029992972148523526
280;98;1905;-0.0033542148150701176
281;98;1906;0.0003549176002177652
282;99;1885;-0.0006699053557811066
283;99;1906;9.20409325791007e-05
