vertex_index;vertex_x;vertex_y;ldos
0;50.0;-29.44486372867091;3.471495810976623e-05
1;48.5;-30.310889132455348;0.0011275899534563994
2;47.0;-31.176914536239785;0.009586940080575812
3;45.5;-32.042939940024226;0.03571913305801394
4;44.0;-32.90896534380867;0.0679918584356536
5;42.5;-33.7749907475931;0.06508665314126105
6;41.0;-34.64101615137755;0.023071102261036223
7;50.0;-27.712812921102035;3.471495810976623e-05
8;48.5;-28.578838324886473;0.000766606854966277
9;47.0;-29.44486372867091;0.0041387753794710274
10;45.5;-30.31088913245535;0.008295956232138657
11;44.0;-31.17691453623979;0.0051491279089167005
12;42.5;-32.042939940024226;3.1715201637578844e-05
13;41.0;-32.90896534380867;0.010656250114964228
14;39.5;-33.77499074759311;0.023071102261036223
15;38.0;-34.64101615137755;0.011710328657388228
16;50.0;-25.98076211353316;3.471495810976621e-05
17;48.5;-26.846787517317598;0.000475053672695687
18;47.0;-27.712812921102035;0.0013429035596558567
19;45.5;-28.578838324886476;0.0007154996567852206
20;44.0;-29.444863728670914;0.000373444646935794
21;42.5;-30.31088913245535;0.005989064936265454
22;41.0;-31.176914536239792;0.009525269963387454
23;39.5;-32.04293994002423;0.002368051610739841
24;38.0;-32.90896534380867;0.001907721668329364
25;36.5;-33.77499074759311;0.011710328657388228
26;35.0;-34.64101615137755;0.00789043166187841
27;50.0;-24.248711305964278;3.471495810976619e-05
28;48.5;-25.114736709748716;0.0002529304066446296
29;47.0;-25.980762113533153;0.00022052019998923338
30;45.5;-26.846787517317594;9.794711029698274e-05
31;44.0;-27.71281292110203;0.002122771207435246
32;42.5;-28.57883832488647;0.0033714667947415465
33;41.0;-29.44486372867091;0.0004083810606944003
34;39.5;-30.310889132455348;0.0023946204251213974
35;38.0;-31.176914536239785;0.008526694764832334
36;36.5;-32.042939940024226;0.0041649983903989584
37;35.0;-32.90896534380867;0.00037582359539072637
38;33.5;-33.7749907475931;0.00789043166187841
39;32.0;-34.64101615137754;0.006438234407531178
40;50.0;-22.516660498395403;3.4714958109767854e-05
41;48.5;-23.38268590217984;0.00010023705681310474
42;47.0;-24.248711305964278;1.110627988684856e-06
43;45.5;-25.11473670974872;0.0006124014277415264
44;44.0;-25.980762113533157;0.0013087549290155122
45;42.5;-26.846787517317594;0.00014377909150329728
46;41.0;-27.712812921102035;0.001433068627871068
47;39.5;-28.578838324886473;0.004780795842336771
48;38.0;-29.44486372867091;0.001884015274017954
49;36.5;-30.310889132455348;0.000773023771285801
50;35.0;-31.17691453623979;0.0070430647157232315
51;33.5;-32.042939940024226;0.004822181857150046
52;32.0;-32.90896534380867;7.377938227257754e-05
53;30.5;-33.77499074759311;0.006438234407531178
54;29.0;-34.64101615137755;0.005913580195657965
55;50.0;-20.784609690826528;3.4714958109767786e-05
56;48.5;-21.650635094610966;1.6973623201111072e-05
57;47.0;-22.516660498395403;0.00012244991983033802
58;45.5;-23.382685902179844;0.0005613526782047735
59;44.0;-24.24871130596428;0.00013064426565811564
60;42.5;-25.11473670974872;0.0005849590215837028
61;41.0;-25.98076211353316;0.002484691990991868
62;39.5;-26.846787517317598;0.0009789018006525865
63;38.0;-27.712812921102035;0.0006624474522890409
64;36.5;-28.578838324886473;0.005070657567176183
65;35.0;-29.444863728670914;0.0031494166759821005
66;33.5;-30.31088913245535;0.00020970044394491864
67;32.0;-31.17691453623979;0.006088903146854097
68;30.5;-32.04293994002423;0.005133595917729103
69;29.0;-32.90896534380867;1.1147605432487578e-05
70;27.5;-33.77499074759311;0.005913580195657966
71;26.0;-34.64101615137755;0.005828216914759657
72;50.0;-19.052558883257646;3.471495810976776e-05
73;48.5;-19.918584287042084;3.1401058086531307e-06
74;47.0;-20.78460969082652;0.0002306029003489124
75;45.5;-21.650635094610962;0.00015944550428040693
76;44.0;-22.5166604983954;0.0001503789662466396
77;42.5;-23.382685902179837;0.001268492215743347
78;41.0;-24.248711305964278;0.0006584745395753335
79;39.5;-25.114736709748716;0.0003444468159159943
80;38.0;-25.980762113533153;0.0032519031997356607
81;36.5;-26.84678751731759;0.0020675659394356533
82;35.0;-27.71281292110203;0.000227674478316814
83;33.5;-28.57883832488647;0.004984459022569021
84;32.0;-29.444863728670907;0.004038651650572921
85;30.5;-30.310889132455348;4.0733848278918975e-05
86;29.0;-31.176914536239785;0.005623188093579828
87;27.5;-32.042939940024226;0.005411221194649728
88;26.0;-32.90896534380867;3.1030113806236446e-07
89;24.5;-33.7749907475931;0.005828216914759657
90;23.0;-34.64101615137754;0.005985775021709522
91;50.0;-17.32050807568877;3.471495810976774e-05
92;48.5;-18.18653347947321;5.873650463573069e-05
93;47.0;-19.052558883257646;0.0001799241430377309
94;45.5;-19.918584287042087;6.545623754620804e-06
95;44.0;-20.784609690826525;0.0006195162534749427
96;42.5;-21.650635094610962;0.0005453620564614806
97;41.0;-22.516660498395403;9.910480460523009e-05
98;39.5;-23.38268590217984;0.0019554116882894595
99;38.0;-24.248711305964278;0.001479647199651278
100;36.5;-25.114736709748716;0.00013351723267805417
101;35.0;-25.980762113533157;0.0036674386492724265
102;33.5;-26.846787517317594;0.0030815616455803735
103;32.0;-27.71281292110203;4.9706935716222606e-05
104;30.5;-28.578838324886473;0.0048905817108396525
105;29.0;-29.44486372867091;0.0047067300266239705
106;27.5;-30.310889132455348;2.036090502574933e-06
107;26.0;-31.17691453623979;0.0054934853387729
108;24.5;-32.042939940024226;0.005743474236137472
109;23.0;-32.90896534380867;1.0506889265858559e-06
110;21.5;-33.77499074759311;0.00598577502170952
111;20.0;-34.64101615137755;0.0062938133222857455
112;48.5;-16.454482671904334;0.00018376281968234372
113;47.0;-17.32050807568877;3.305797004872295e-05
114;45.5;-18.186533479473212;0.0002551054934861824
115;44.0;-19.05255888325765;0.0004987022241973846
116;42.5;-19.918584287042087;2.3626618586753213e-06
117;41.0;-20.784609690826528;0.0011094313760341278
118;39.5;-21.650635094610966;0.0011740832057213564
119;38.0;-22.516660498395403;3.3106843162400865e-05
120;36.5;-23.38268590217984;0.002502115273348725
121;35.0;-24.24871130596428;0.002401432735350334
122;33.5;-25.11473670974872;2.5477920645364083e-05
123;32.0;-25.980762113533157;0.00391402010412473
124;30.5;-26.846787517317598;0.003954193659821552
125;29.0;-27.712812921102035;1.7611464726045486e-06
126;27.5;-28.578838324886473;0.004904555067840247
127;26.0;-29.444863728670914;0.0052840009023821305
128;24.5;-30.31088913245535;2.7810985212625217e-06
129;23.0;-31.17691453623979;0.005589159487723051
130;21.5;-32.04293994002423;0.0061454345065125515
131;20.0;-32.90896534380867;3.864238942948975e-06
132;18.5;-33.77499074759311;0.006293813322285746
133;17.0;-34.64101615137755;0.006701024598240067
134;48.5;-14.72243186433546;0.00018376281968234364
135;47.0;-15.588457268119898;6.093845219242448e-05
136;45.5;-16.454482671904337;0.00047182913548185214
137;44.0;-17.320508075688775;4.0444760959486546e-05
138;42.5;-18.186533479473212;0.0005697166077809427
