edge_index;vertex_1_index;vertex_2_index;current
0;0;1858;-8.868576435201574e-10
1;0;1859;8.868576435201574e-10
2;1;1859;-1.509354054313183e-08
3;1;1860;1.509354054313304e-08
4;2;1860;-1.3095535281394319e-07
5;2;1861;1.3095535281394319e-07
6;3;1861;-7.702281129044896e-07
7;3;1862;7.702281129044896e-07
8;4;1862;-3.445688072689114e-06
9;4;1863;3.445688072689114e-06
10;5;1863;-1.2472753772730865e-05
11;5;1864;1.2472753773107276e-05
12;6;1864;-3.7951248634379154e-05
13;6;1865;3.795124863437915e-05
14;7;1865;-9.955832086806287e-05
15;7;1866;9.955832086806287e-05
16;8;1866;-0.00022918166014174982
17;8;1867;0.00022918166014174982
18;9;1867;-0.00046879340886790444
19;9;1868;0.00046879340886822385
20;10;1868;-0.0008596994713354215
21;10;1869;0.0008596994713354214
22;11;1869;-0.0014220457546430855
23;11;1870;0.0014220457546430853
24;12;1870;-0.002129533299458725
25;12;1871;0.002129533299458724
26;13;1871;-0.002891274710115301
27;13;1872;0.0028912747101280272
28;14;1872;-0.0035557139067065816
29;14;1873;0.0035557139067065825
30;15;1873;-0.003945840677570337
31;15;1874;0.003945840677570337
32;16;1874;-0.0039201587057139135
33;16;1875;0.0039201587057139135
34;17;1875;-0.003436370204498427
35;17;1876;0.0034363702044893575
36;18;1876;-0.0025855766718463954
37;18;1877;0.002585576671846395
38;19;1877;-0.0015729707246045013
39;19;1878;0.0015729707246045015
40;20;1878;-0.0006459626834211009
41;20;1879;0.0006459626834211009
42;21;1858;8.868576435201575e-10
43;21;1880;-1.5093540543443774e-08
44;21;1881;1.4206682899923617e-08
45;22;1859;1.4206682899611671e-08
46;22;1881;-2.275783084330848e-07
47;22;1882;2.133716255334731e-07
48;23;1860;1.1586181227081015e-07
49;23;1882;-1.7401387180625074e-06
50;23;1883;1.6242769057916974e-06
51;24;1861;6.392727600905465e-07
52;24;1883;-8.962014234689977e-06
53;24;1884;8.322741474599431e-06
54;25;1862;2.6754599597846246e-06
55;25;1884;-3.4831999607761256e-05
56;25;1885;3.215653964797663e-05
57;26;1863;9.027065700041751e-06
58;26;1885;-0.00010849687943678305
59;26;1886;9.946981373674129e-05
60;27;1864;2.547849486127188e-05
61;27;1886;-0.00028074904874435746
62;27;1887;0.0002552705538823353
63;28;1865;6.160707223368371e-05
64;28;1887;-0.0006172446994144818
65;28;1888;0.0005556376271807982
66;29;1866;0.00012962333927368693
67;29;1888;-0.001169079775424515
68;29;1889;0.0010394564361508277
69;30;1867;0.00023961174872615465
70;30;1889;-0.0019214587929281032
71;30;1890;0.0016818470442019487
72;31;1868;0.0003909060624671977
73;31;1890;-0.0027437888453090255
74;31;1891;0.0023528827828418284
75;32;1869;0.000562346283307664
76;32;1891;-0.0033847891651177468
77;32;1892;0.002822442881810083
78;33;1870;0.0007074875448156392
79;33;1892;-0.0035509131769412166
80;33;1893;0.0028434256321255764
81;34;1871;0.0007617414106565765
82;34;1893;-0.0030614740093586734
83;34;1894;0.002299732598702097
84;35;1872;0.0006644391965785544
85;35;1894;-0.0020059723908374114
86;35;1895;0.0013415331942588603
87;36;1873;0.00039012677086375404
88;36;1895;-0.0007876834470698365
89;36;1896;0.00039755667620608264
90;37;1874;-2.568197185642297e-05
91;37;1896;2.617198807508075e-05
92;37;1897;-4.900162186577801e-07
93;38;1875;-0.00048378850121548673
94;38;1897;9.21557441945638e-06
95;38;1898;0.00047457292679603036
96;39;1876;-0.0008507935326429619
97;39;1898;-0.0008345877134283511
98;39;1899;0.0016853812460713134
99;40;1877;-0.0010126059472418934
100;40;1899;-0.0020059243105515325
101;40;1900;0.0030185302577934257
102;41;1878;-0.0009270080411834005
103;41;1900;-0.0027633672745580443
104;41;1901;0.003690375315741445
105;42;1879;-0.0006459626834211009
106;42;1901;-0.0025715471833172134
107;42;1902;0.003217509866738314
108;43;1902;-0.0014552222844750266
109;43;1903;0.0014552222844750266
110;44;1880;1.5093540543443787e-08
111;44;1904;-1.309553528173981e-07
112;44;1905;1.1586181227395432e-07
113;45;1881;2.133716255331612e-07
114;45;1905;-1.7401387180691136e-06
115;45;1906;1.526767092535952e-06
116;46;1882;1.526767092528986e-06
117;46;1906;-1.1652063086168218e-05
118;46;1907;1.012529599363924e-05
119;47;1883;7.337737328898295e-06
120;47;1907;-5.213395748386734e-05
121;47;1908;4.479622015496905e-05
122;48;1884;2.6509258133161815e-05
123;48;1908;-0.00017426728084681364
124;48;1909;0.00014775802271365195
125;49;1885;7.634033978880642e-05
126;49;1909;-0.00046091046135738104
127;49;1910;0.0003845701215685746
128;50;1886;0.00018127923500761613
129;50;1910;-0.0009960826133242453
130;50;1911;0.0008148033783166294
131;51;1887;0.0003619741455321452
132;51;1911;-0.0017893685899212641
133;51;1912;0.001427394444390562
134;52;1888;0.0006134421482437165
135;52;1912;-0.0026872354558954655
136;52;1913;0.0020737933076517357
137;53;1889;0.0008820023567772754
138;53;1913;-0.003353508442493954
139;53;1914;0.0024715060857166786
140;54;1890;0.0010619418011070768
141;54;1914;-0.00339967331501757
142;54;1915;0.002337731513910494
143;55;1891;0.0010319063822759162
144;55;1915;-0.0026490158512093823
145;55;1916;0.0016171094689334667
146;56;1892;0.0007284702951311336
147;56;1916;-0.0013690437512570272
148;56;1917;0.0006405734561258936
149;57;1893;0.00021804837723309622
150;57;1917;-0.00023944573399341097
151;57;1918;2.139735676031475e-05
152;58;1894;-0.0002937602078646857
153;58;1918;3.837778401484359e-05
154;58;1919;0.00025538242384984234
155;59;1895;-0.0005538497471890236
156;59;1919;-0.0007199700057052389
157;59;1920;0.0012738197528942969
158;60;1896;-0.0004237286642811631
159;60;1920;-0.0019308840874580195
160;60;1921;0.002354612751739204
161;61;1897;-8.725558200798593e-06
162;61;1921;-0.002594134220658071
163;61;1922;0.0026028597788588692
164;62;1898;0.00036001478663232105
165;62;1922;-0.002085241782637406
166;62;1923;0.0017252269960050862
167;63;1899;0.00032054306448021767
168;63;1923;-0.0007606523521875263
169;63;1924;0.00044010928770730085
170;64;1900;-0.00025516298323538067
171;64;1924;0.00023281570456157725
172;64;1925;2.2347278673803402e-05
