vertex_index;vertex_x;vertex_y;ldos
0;65.0;-50.229473419497445;0.7207270070569854
1;63.5;-51.09549882328188;3.165919398916516
2;62.0;-51.96152422706632;5.980152401308468
3;60.5;-52.82754963085076;6.060474427206357
4;59.0;-53.693575034635195;2.5849628202648125
5;69.5;-45.89934640057525;0.01051574199883362
6;68.0;-46.76537180435968;0.0918149281596924
7;66.5;-47.63139720814412;0.3411666348286087
8;65.0;-48.49742261192856;0.7207270070569856
9;63.5;-49.363448015713;0.8655448764219063
10;62.0;-50.22947341949744;0.44373177106509515
11;60.5;-51.09549882328188;0.0002679137770073111
12;59.0;-51.96152422706631;0.729352086864545
13;57.5;-52.827549630850754;2.5849628202648125
14;56.0;-53.693575034635195;3.6046196113238804
15;54.5;-54.55960043841963;2.49544414123322
16;53.0;-55.42562584220407;0.665019879184794
17;71.0;-43.30127018922194;0.0011023482981560556
18;69.5;-44.16729559300638;0.01051574199883362
19;68.0;-45.03332099679081;0.04018561094481989
20;66.5;-45.899346400575254;0.07900873879258709
21;65.0;-46.765371804359695;0.07015172459516338
22;63.5;-47.63139720814413;0.006624368041267888
23;62.0;-48.49742261192857;0.0698094055624611
24;60.5;-49.36344801571301;0.42219309365863145
25;59.0;-50.229473419497445;0.7575773590542577
26;57.5;-51.095498823281886;0.5681553870523576
27;56.0;-51.96152422706633;0.08456558428364756
28;54.5;-52.82754963085076;0.10168834234725467
29;53.0;-53.6935750346352;0.5840168842901895
30;51.5;-54.55960043841964;0.665019879184794
31;50.0;-55.42562584220408;0.23059547720936255
32;72.5;-40.703193977868615;9.213751698950915e-05
33;71.0;-41.569219381653056;0.0011023482981560551
34;69.5;-42.4352447854375;0.004808682012487376
35;68.0;-43.30127018922193;0.009587777727614624
36;66.5;-44.16729559300637;0.006499816802401787
37;65.0;-45.03332099679081;0.00026319297101509167
38;63.5;-45.89934640057525;0.033661786776415216
39;62.0;-46.76537180435969;0.11944275848769331
40;60.5;-47.63139720814413;0.14864816969613265
41;59.0;-48.49742261192856;0.04867553378725065
42;57.5;-49.363448015713004;0.01360217690921862
43;56.0;-50.229473419497445;0.21433122569871305
44;54.5;-51.09549882328188;0.37171911566032156
45;53.0;-51.96152422706632;0.19831335610090778
46;51.5;-52.82754963085076;0.002629385716747417
47;50.0;-53.693575034635195;0.11241531452916773
48;48.5;-54.559600438419636;0.23059547720936258
49;47.0;-55.42562584220408;0.10174822800300756
50;74.0;-38.1051177665153;4.226186028318243e-06
51;72.5;-38.97114317029973;9.213751698950889e-05
52;71.0;-39.837168574084174;0.0005570922630925054
53;69.5;-40.703193977868615;0.0013063186224532427
54;68.0;-41.56921938165305;0.0008163898877771859
55;66.5;-42.43524478543749;0.0002991432099361369
56;65.0;-43.30127018922193;0.009378889048353515
57;63.5;-44.167295593006365;0.027971981957644484
58;62.0;-45.033320996790806;0.02628724883811819
59;60.5;-45.89934640057525;0.0015955441138393734
60;59.0;-46.76537180435968;0.027199877915573815
61;57.5;-47.63139720814412;0.11374005505520539
62;56.0;-48.49742261192856;0.1199450467704123
63;54.5;-49.363448015713;0.021529256987096044
64;53.0;-50.22947341949744;0.027015472567063246
65;51.5;-51.09549882328188;0.1552725193101304
66;50.0;-51.96152422706631;0.14942976807289252
67;48.5;-52.827549630850754;0.021001704292266603
68;47.0;-53.693575034635195;0.02599304866624466
69;45.5;-54.55960043841963;0.10174822800300756
70;44.0;-55.42562584220407;0.054834744352521295
71;74.0;-36.37306695894643;4.226186028318031e-06
72;72.5;-37.239092362730865;5.6897753796508165e-05
73;71.0;-38.105117766515306;0.00019611126200797454
74;69.5;-38.97114317029975;0.00015725731953560203
75;68.0;-39.83716857408418;5.731236073703473e-05
76;66.5;-40.70319397786862;0.0021039004213091505
77;65.0;-41.56921938165306;0.006328028690796575
78;63.5;-42.4352447854375;0.004956666879748874
79;62.0;-43.30127018922194;2.6161540338366585e-05
80;60.5;-44.16729559300638;0.014930192417295842
81;59.0;-45.03332099679081;0.041970945564396615
82;57.5;-45.899346400575254;0.029697573923301305
83;56.0;-46.765371804359695;8.239445033403288e-05
84;54.5;-47.63139720814413;0.039841086033198504
85;53.0;-48.49742261192857;0.09677845433356783
86;51.5;-49.36344801571301;0.05275405059783063
87;50.0;-50.229473419497445;5.602334155245793e-05
88;48.5;-51.095498823281886;0.05839076901983361
89;47.0;-51.96152422706633;0.09372368711040195
90;45.5;-52.82754963085076;0.02488707612914191
91;44.0;-53.6935750346352;0.007193038680371722
92;42.5;-54.55960043841964;0.054834744352521295
93;41.0;-55.42562584220408;0.03451667740383689
94;74.0;-34.64101615137755;4.22618602831745e-06
95;72.5;-35.50704155516198;3.0110362660144467e-05
96;71.0;-36.373066958946424;4.1743398133742754e-05
97;69.5;-37.239092362730865;2.1425495123318153e-06
98;68.0;-38.1051177665153;0.0004044410917668304
99;66.5;-38.97114317029974;0.0014667216016832538
100;65.0;-39.83716857408418;0.0011343837087193073
101;63.5;-40.703193977868615;8.363665171675199e-05
102;62.0;-41.569219381653056;0.0057030340588056375
103;60.5;-42.4352447854375;0.013706399028584542
104;59.0;-43.30127018922193;0.0068358089320498935
105;57.5;-44.16729559300637;0.0010587394702112436
106;56.0;-45.03332099679081;0.026651444581430036
107;54.5;-45.89934640057525;0.04354711643893204
108;53.0;-46.76537180435969;0.012430028325474875
109;51.5;-47.63139720814413;0.006627564825147665
110;50.0;-48.49742261192856;0.056248363162152586
111;48.5;-49.363448015713004;0.0548294751255094
112;47.0;-50.229473419497445;0.004160434005109333
113;45.5;-51.09549882328188;0.02201866136324277
114;44.0;-51.96152422706632;0.058839315189066606
115;42.5;-52.82754963085076;0.02230733806277846
116;41.0;-53.693575034635195;0.0023407745610213894
117;39.5;-54.559600438419636;0.03451667740383689
118;38.0;-55.42562584220408;0.024412882158801146
119;75.5;-32.042939940024226;2.567659314758891e-07
120;74.0;-32.90896534380867;4.2261860283163744e-06
121;72.5;-33.7749907475931;1.1775343580417873e-05
122;71.0;-34.64101615137754;9.479399757629792e-07
123;69.5;-35.50704155516198;6.280020653303276e-05
124;68.0;-36.37306695894642;0.0003477097059969277
125;66.5;-37.23909236273086;0.00033076990470739756
126;65.0;-38.1051177665153;2.1318427595563732e-05
127;63.5;-38.97114317029973;0.0018340594993170585
128;62.0;-39.837168574084174;0.00440539206621936
129;60.5;-40.703193977868615;0.0017268924912438735
130;59.0;-41.56921938165305;0.001183042182551226
131;57.5;-42.43524478543749;0.013275009619356423
132;56.0;-43.30127018922193;0.017086260799570027
133;54.5;-44.167295593006365;0.002063590250478152
134;53.0;-45.033320996790806;0.009445783691313936
135;51.5;-45.89934640057525;0.03721036908219447
136;50.0;-46.76537180435968;0.024260404001961895
137;48.5;-47.63139720814412;9.062678135755792e-06
138;47.0;-48.49742261192856;0.02878299516745839
