edge_index;vertex_1_index;vertex_2_index;current
0;0;2077;-0.00012542394120995486
1;0;2078;0.00012542394120995486
2;1;2079;-0.00012542394120995486
3;1;2080;0.00012542394120995486
4;2;2077;0.00012542394120995486
5;2;2080;-8.16115260495861e-05
6;2;2081;-4.381241516036876e-05
7;3;2078;-0.00012542394120995486
8;3;2081;-4.381241516036876e-05
9;3;2082;0.00016923635637032362
10;4;2082;-0.00030488827559590744
11;4;2083;0.0003048882755959074
12;5;2079;0.00012542394120995486
13;5;2084;-0.00012542394120995486
14;6;2080;-4.381241516036878e-05
15;6;2084;-4.381241516036878e-05
16;6;2085;8.762483032073755e-05
17;7;2081;8.762483032073753e-05
18;7;2085;-0.0003264461041983444
19;7;2086;0.00023882127387760685
20;8;2082;0.00013565191922558376
21;8;2086;-9.57139613739552e-05
22;8;2087;-3.993795785162855e-05
23;9;2083;-0.00030488827559590744
24;9;2087;-8.976367728314873e-05
25;9;2088;0.00039465195287905614
26;10;2088;-0.0005530734575189835
27;10;2089;0.0005530734575189835
28;11;2084;0.00016923635637032362
29;11;2090;-0.00030488827559590733
30;11;2091;0.00013565191922558379
31;12;2085;0.0002388212738776068
32;12;2091;-9.571396137395519e-05
33;12;2092;-0.00014310731250365163
34;13;2086;-0.00014310731250365166
35;13;2092;-0.00011721660022582524
36;13;2093;0.0002603239127294769
37;14;2087;0.00012970163513477726
38;14;2093;-0.00056544077775743
39;14;2094;0.0004357391426226524
40;15;2088;0.00015842150463992732
41;15;2094;-0.00012105469465487369
42;15;2095;-3.7366809985053646e-05
43;16;2089;-0.0005530734575189835
44;16;2095;-0.00013045319094690536
45;16;2096;0.0006835266484658889
46;17;2096;-0.0008702997818543113
47;17;2097;0.0008702997818543114
48;18;2090;0.0003048882755959074
49;18;2098;-0.00030488827559590733
50;19;2091;-3.9937957851628594e-05
51;19;2098;-8.97636772831488e-05
52;19;2099;0.00012970163513477737
53;20;2092;0.00026032391272947687
54;20;2099;-0.0005654407777574298
55;20;2100;0.000305116865027953
56;21;2093;0.00030511686502795315
57;21;2100;-0.00016102504213787896
58;21;2101;-0.00014409182289007422
59;22;2094;-0.0003146844479677787
60;22;2101;-0.00019284525300372103
61;22;2102;0.0005075297009714994
62;23;2095;0.00016782000093195897
63;23;2102;-0.000876850420410543
64;23;2103;0.0007090304194785841
65;24;2096;0.00018677313338842254
66;24;2103;-0.00015060341137403967
67;24;2104;-3.616972201438285e-05
68;25;2097;-0.0008702997818543113
69;25;2104;-0.00016853870044244667
70;25;2105;0.0010388384822967581
71;26;2105;-0.0012568551258713085
72;26;2106;0.0012568551258713085
73;27;2098;0.0003946519528790562
74;27;2107;-0.0005530734575189837
75;27;2108;0.00015842150463992745
76;28;2099;0.0004357391426226525
77;28;2108;-0.00012105469465487378
78;28;2109;-0.00031468444796777884
79;29;2100;-0.00014409182289007406
80;29;2109;-0.00019284525300372087
81;29;2110;0.000336937075893795
82;30;2101;0.00033693707589379525
83;30;2110;-0.0008804655243038779
84;30;2111;0.0005435284484100829
85;31;2102;0.0003693207194390435
86;31;2111;-0.00022637300756433822
87;31;2112;-0.00014294771187470533
88;32;2103;-0.0005584270081045443
89;32;2112;-0.00026730100786498336
90;32;2113;0.0008257280159695277
91;33;2104;0.0002047084224568295
92;33;2113;-0.0012603638994824794
93;33;2114;0.0010556554770256503
94;34;2105;0.0002180166435745503
95;34;2114;-0.00018240122673856114
96;34;2115;-3.561541683598919e-05
97;35;2106;-0.0012568551258713085
98;35;2115;-0.00020532110978513238
99;35;2116;0.001462176235656441
100;36;2116;-0.0017130010079795697
101;36;2117;0.00171300100797957
102;37;2107;0.0005530734575189837
103;37;2118;-0.0005530734575189837
104;38;2108;-3.736680998505363e-05
105;38;2118;-0.0001304531909469053
106;38;2119;0.00016782000093195883
107;39;2109;0.0005075297009714998
108;39;2119;-0.0008768504204105432
109;39;2120;0.00036932071943904357
110;40;2110;0.0005435284484100831
111;40;2120;-0.00022637300756433822
112;40;2121;-0.00031715544084574485
113;41;2111;-0.0003171554408457446
114;41;2121;-0.0002997865384454411
115;41;2122;0.0006169419792911856
116;42;2112;0.0004102487197396887
117;42;2122;-0.001263766455110588
118;42;2123;0.0008535177353708994
119;43;2113;0.00043463588351295166
120;43;2123;-0.0002927213979296519
121;43;2124;-0.00014191448558329968
122;44;2114;-0.0008732542502870892
123;44;2124;-0.0003404204226207955
124;44;2125;0.0012136746729078845
125;45;2115;0.00024093652662112155
126;45;2125;-0.001714959820387336
127;45;2126;0.0014740232937662146
128;46;2116;0.0002508247723231291
129;46;2126;-0.00021547952525080149
130;46;2127;-3.534524707232749e-05
131;47;2117;-0.00171300100797957
132;47;2127;-0.0002413894102301187
133;47;2128;0.0019543904182096885
134;48;2128;-0.0022389098024035363
135;48;2129;0.0022389098024035367
136;49;2118;0.0006835266484658889
137;49;2130;-0.000870299781854311
138;49;2131;0.00018677313338842208
139;50;2119;0.0007090304194785838
140;50;2131;-0.0001506034113740393
141;50;2132;-0.0005584270081045442
142;51;2120;-0.00014294771187470522
143;51;2132;-0.0002673010078649831
144;51;2133;0.00041024871973968825
145;52;2121;0.0006169419792911859
146;52;2133;-0.0012637664551105874
147;52;2134;0.0006468244758194024
148;53;2122;0.0006468244758194024
149;53;2134;-0.00032953107343294894
150;53;2135;-0.0003172934023864535
151;54;2123;-0.0005607963374412475
152;54;2135;-0.0004073184089920653
153;54;2136;0.0009681147464333129
154;55;2124;0.0004823349082040951
155;55;2136;-0.0017175053732738101
156;55;2137;0.001235170465069715
157;56;2125;0.0005012851474794514
158;56;2137;-0.00036006122819689146
159;56;2138;-0.00014122391928255977
160;57;2126;-0.0012585437685154128
161;57;2138;-0.0004125165237122015
162;57;2139;0.001671060292227614
163;58;2127;0.00027673465730244603
164;58;2139;-0.0022400738500664135
165;58;2140;0.0019633391927639677
166;59;2128;0.00028451938419384786
167;59;2140;-0.0002493162195999171
168;59;2141;-3.5203164593930846e-05
169;60;2129;-0.0022389098024035363
170;60;2141;-0.00027701701417741614
171;60;2142;0.0025159268165809525
172;61;2142;-0.00283467136733092
173;61;2143;0.0028346713673309204
174;62;2130;0.000870299781854311
175;62;2144;-0.000870299781854311
176;63;2131;-3.616972201438273e-05
177;63;2144;-0.00016853870044244643
178;63;2145;0.00020470842245682915
179;64;2132;0.0008257280159695273
180;64;2145;-0.0012603638994824785
181;64;2146;0.00043463588351295095
182;65;2133;0.0008535177353708992
183;65;2146;-0.0002927213979296516
184;65;2147;-0.0005607963374412476
185;66;2134;-0.0003172934023864532
186;66;2147;-0.00040731840899206503
187;66;2148;0.0007246118113785182
188;67;2135;0.0007246118113785186
189;67;2148;-0.0017186407594843205
190;67;2149;0.0009940289481058019
191;68;2136;0.0007493906268404972
192;68;2149;-0.00043252287719776003
193;68;2150;-0.0003168677496427372
194;69;2137;-0.0008751092368728237
195;69;2150;-0.0005145211796617149
196;69;2151;0.0013896304165345378
197;70;2138;0.0005537404429947611
198;70;2151;-0.0022418749584927388
199;70;2152;0.0016881345154979772
200;71;2139;0.0005690135578387991
201;71;2152;-0.00042822562292966246
202;71;2153;-0.00014078793490913656
203;72;2140;-0.001714022973164051
204;72;2153;-0.0004838675112494594
205;72;2154;0.002197890484413511
206;73;2141;0.000312220178771347
207;73;2154;-0.002835431796097131
208;73;2155;0.0025232116173257843
209;74;2142;0.00031874455074996737
210;74;2155;-0.00028362461284314126
211;74;2156;-3.511993790682612e-05
212;75;2143;-0.0028346713673309204
213;75;2156;-0.00031232999018393406
214;75;2157;0.003147001357514854
215;76;2157;-0.0035003039160130065
216;76;2158;0.003500303916013006
217;77;2144;0.0010388384822967573
218;77;2159;-0.0012568551258713072
219;77;2160;0.00021801664357454974
220;78;2145;0.0010556554770256492
221;78;2160;-0.00018240122673856066
222;78;2161;-0.0008732542502870885
223;79;2146;-0.00014191448558329936
224;79;2161;-0.00034042042262079515
225;79;2162;0.00048233490820409446
226;80;2147;0.0009681147464333125
227;80;2162;-0.0017175053732738082
228;80;2163;0.0007493906268404957
229;81;2148;0.0009940289481058023
230;81;2163;-0.00043252287719775954
231;81;2164;-0.0005615060709080427
232;82;2149;-0.0005615060709080418
233;82;2164;-0.0005483981176593068
234;82;2165;0.0011099041885673487
235;83;2150;0.0008313889293044519
236;83;2165;-0.0022431913166497887
237;83;2166;0.0014118023873453374
238;84;2151;0.0008522445419582009
239;84;2166;-0.0005358433539373045
240;84;2167;-0.0003164011880208964
241;85;2152;-0.0012599088925683145
242;85;2167;-0.0006211798430425775
243;85;2168;0.0018810887356108916
244;86;2153;0.0006246554461585956
245;86;2168;-0.002836729228037954
246;86;2169;0.0022120737818793587
247;87;2154;0.0006375413116836201
248;87;2169;-0.0004970359745637128
249;87;2170;-0.00014050533711990735
250;88;2155;-0.002239587004482642
251;88;2170;-0.0005546486471854712
252;88;2171;0.0027942356516681126
253;89;2156;0.00034744992809076017
254;89;2171;-0.0035008821675181277
255;89;2172;0.003153432239427362
256;90;2157;0.0003533025584981522
257;90;2172;-0.00031824003752059786
258;90;2173;-3.5062520977554165e-05
259;91;2158;-0.0035003039160130056
260;91;2173;-0.0003473778395625825
261;91;2174;0.003847681755575589
262;92;2174;-0.00423575215216731
263;92;2175;0.00423575215216731
264;93;2159;0.0012568551258713072
265;93;2176;-0.0012568551258713072
266;94;2160;-3.561541683598907e-05
267;94;2176;-0.00020532110978513195
268;94;2177;0.00024093652662112103
269;95;2161;0.0012136746729078834
270;95;2177;-0.0017149598203873339
271;95;2178;0.0005012851474794503
272;96;2162;0.0012351704650697135
273;96;2178;-0.0003600612281968908
274;96;2179;-0.0008751092368728228
275;97;2163;-0.0003168677496427362
276;97;2179;-0.0005145211796617137
277;97;2180;0.00083138892930445
278;98;2164;0.00110990418856735
279;98;2180;-0.0022431913166497874
280;98;2181;0.0011332871280824376
281;99;2165;0.0011332871280824402
282;99;2181;-0.0005717483064440089
283;99;2182;-0.0005615388216384312
284;100;2166;-0.0008759590334080326
285;100;2182;-0.0006896298148613869
286;100;2183;0.0015655888482694197
287;101;2167;0.0009375810310634737
288;101;2183;-0.0028379352257303994
289;101;2184;0.0019003541946669262
290;102;2168;0.0009556404924270625
291;102;2184;-0.0006396293107529258
292;102;2185;-0.0003160111816741366
293;103;2169;-0.0017150378073156457
