vertex_index;vertex_x;vertex_y;ldos
0;35.0;-50.22947341949744;0.0001769620689472186
1;36.5;-47.63139720814413;0.0005028505162487194
2;35.0;-48.49742261192857;0.00017696206894722308
3;33.5;-49.36344801571301;0.0001769620689472142
4;32.0;-50.229473419497445;0.0005048034082203488
5;38.0;-45.03332099679081;0.0008634252783901601
6;36.5;-45.89934640057525;0.0005028505162487268
7;35.0;-46.76537180435969;8.320394386880417e-05
8;33.5;-47.63139720814413;0.0007078482757888744
9;32.0;-48.49742261192856;8.399945093229035e-05
10;30.5;-49.363448015713004;0.0005048034082203412
11;29.0;-50.229473419497445;0.0008710885376432373
12;39.5;-42.43524478543749;0.0012303041674337932
13;38.0;-43.30127018922193;0.0008634252783901698
14;36.5;-44.167295593006365;4.8438404092247185e-05
15;35.0;-45.033320996790806;0.0009951468512878305
16;33.5;-45.89934640057525;0.0003056832127923212
17;32.0;-46.76537180435968;0.00030416395003944976
18;30.5;-47.63139720814412;0.0010006436493580578
19;29.0;-48.49742261192856;4.965145083414751e-05
20;27.5;-49.363448015713;0.0008710885376432275
21;26.0;-50.22947341949744;0.0012485170848265499
22;41.0;-39.83716857408418;0.0015946237431174487
23;39.5;-40.703193977868615;0.0012303041674338042
24;38.0;-41.56921938165305;3.2394229735991714e-05
25;36.5;-42.43524478543749;0.0013208768487160928
26;35.0;-43.30127018922193;0.000604480141249962
27;33.5;-44.167295593006365;0.00019774405346841554
28;32.0;-45.033320996790806;0.0012196924332525953
29;30.5;-45.89934640057525;0.0002014314623152625
30;29.0;-46.76537180435968;0.0006044995912035862
31;27.5;-47.63139720814412;0.0013366765687344243
32;26.0;-48.49742261192856;3.387417125738057e-05
33;24.5;-49.363448015713;0.0012485170848265375
34;23.0;-50.22947341949744;0.0016289077384545444
35;42.5;-37.239092362730865;0.001952310306744997
36;41.0;-38.1051177665153;0.0015946237431174618
37;39.5;-38.97114317029974;2.3590917866301898e-05
38;38.0;-39.83716857408418;0.0016619715159494016
39;36.5;-40.703193977868615;0.0009395620595015195
40;35.0;-41.569219381653056;0.00013824331245618606
41;33.5;-42.4352447854375;0.0014936932204076777
42;32.0;-43.30127018922193;0.00043522077571630504
43;30.5;-44.16729559300637;0.0004297926080460037
44;29.0;-45.03332099679081;0.0015038285721420824
45;27.5;-45.89934640057525;0.00014337701724006377
46;26.0;-46.76537180435969;0.0009449743731430806
47;24.5;-47.63139720814413;0.0016936939745246281
48;23.0;-48.49742261192856;2.5254322720743245e-05
49;21.5;-49.363448015713004;0.0016289077384545306
50;20.0;-50.229473419497445;0.0020085345494662344
51;44.0;-34.64101615137755;0.0023005330155411014
52;42.5;-35.50704155516198;0.0019523103067450105
53;41.0;-36.37306695894643;1.8081335980220616e-05
54;39.5;-37.239092362730865;0.002006125154533701
55;38.0;-38.1051177665153;0.0012895450931403574
56;36.5;-38.97114317029974;0.00010231339278730795
