vertex_index;vertex_x;vertex_y;ldos
0;57.5;-37.23909236273086;6.557319778134907e-05
1;59.0;-34.64101615137755;0.00017103222628468023
2;57.5;-35.50704155516199;6.557319778134873e-05
3;56.0;-36.37306695894643;6.55731977813494e-05
4;54.5;-37.239092362730865;0.00020078088687976682
5;60.5;-32.04293994002423;0.00025362387606677925
6;59.0;-32.90896534380867;0.00017103222628467982
7;57.5;-33.77499074759311;2.4802402358125005e-05
8;56.0;-34.64101615137755;0.0002622927911253962
9;54.5;-35.50704155516198;3.686905415950183e-05
10;53.0;-36.373066958946424;0.00020078088687976755
11;51.5;-37.239092362730865;0.0003746883686443222
12;60.5;-30.310889132455348;0.00025362387606677893
13;59.0;-31.17691453623978;8.10907661414347e-06
14;57.5;-32.042939940024226;0.00032609605950426117
15;56.0;-32.90896534380867;0.00012578194119310636
16;54.5;-33.7749907475931;0.00010248457540706904
17;53.0;-34.64101615137754;0.0004097266842971883
18;51.5;-35.50704155516198;2.6906540932803012e-05
19;50.0;-36.37306695894642;0.0003746883686443233
20;48.5;-37.23909236273086;0.0005822005420036443
21;59.0;-29.444863728670907;0.0003524336790771652
22;57.5;-30.310889132455348;0.00023135888329234636
23;56.0;-31.17691453623979;4.682494056885234e-05
24;54.5;-32.042939940024226;0.00045534103156874155
25;53.0;-32.90896534380867;0.00010237878040012167
26;51.5;-33.7749907475931;0.00022663962721039573
27;50.0;-34.64101615137755;0.0006024089322744832
28;48.5;-35.50704155516198;2.2771634697701347e-05
29;47.0;-36.37306695894642;0.0005822005420036459
30;45.5;-37.239092362730865;0.0008232719163420469
31;59.0;-27.71281292110203;0.0003524336790771645
32;57.5;-28.578838324886473;1.2693052911112175e-05
33;56.0;-29.444863728670914;0.00048635073727675644
34;54.5;-30.31088913245535;0.00021012955836858214
35;53.0;-31.17691453623979;0.00012589920348362205
36;51.5;-32.042939940024226;0.000633669608981124
37;50.0;-32.90896534380867;9.004995099119129e-05
38;48.5;-33.77499074759311;0.0003909342338577752
39;47.0;-34.64101615137755;0.0008352559847583691
40;45.5;-35.50704155516198;2.0829030006511795e-05
41;44.0;-36.373066958946424;0.0008232719163420493
42;42.5;-37.239092362730865;0.001098679453202747
43;57.5;-26.846787517317598;0.0004988945806842068
44;56.0;-27.71281292110204;0.00034190339892435704
45;54.5;-28.578838324886476;5.7116031282060025e-05
46;53.0;-29.444863728670914;0.0006613295090199274
47;51.5;-30.31088913245535;0.00019466705448376037
48;50.0;-31.176914536239792;0.00024596683215861683
49;48.5;-32.04293994002423;0.0008562366790427904
50;47.0;-32.90896534380867;8.333386985373743e-05
51;45.5;-33.774990747593115;0.0005922853030921772
52;44.0;-34.64101615137755;0.001106001350693472
53;42.5;-35.50704155516198;1.983471814419331e-05
54;41.0;-36.37306695894643;0.0010986794532027498
55;39.5;-37.239092362730865;0.0014091448652698293
56;57.5;-25.114736709748716;0.0004988945806842057
57;56.0;-25.980762113533157;1.478647159945102e-05
58;54.5;-26.846787517317594;0.0006785058536935418
