energy;conductance
-0.1;0.106
-0.0998;0.107
-0.0996;0.107
-0.0994;0.107
-0.0992;0.108
-0.099;0.108
-0.0988;0.109
-0.0986;0.109
-0.0984;0.109
-0.0982;0.11
-0.098;0.11
-0.0978;0.11
-0.0976;0.111
-0.0974;0.111
-0.0972;0.112
-0.097;0.112
-0.0968;0.112
-0.0966;0.113
-0.0964;0.113
-0.0962;0.114
-0.096;0.114
-0.0958;0.114
-0.0956;0.115
-0.0954;0.115
-0.0952;0.116
-0.095;0.116
-0.0948;0.116
-0.0946;0.117
-0.0944;0.117
-0.0942;0.118
-0.094;0.118
-0.0938;0.118
-0.0936;0.119
-0.0934;0.119
-0.0932;0.12
-0.093;0.12
-0.0928;0.121
-0.0926;0.121
-0.0924;0.121
-0.0922;0.122
-0.092;0.122
-0.0918;0.123
-0.0916;0.123
-0.0914;0.124
-0.0912;0.124
-0.091;0.124
-0.0908;0.125
-0.0906;0.125
-0.0904;0.126
-0.0902;0.126
-0.09;0.127
-0.0898;0.127
-0.0896;0.128
-0.0894;0.128
-0.0892;0.128
-0.089;0.129
-0.0888;0.129
-0.0886;0.13
-0.0884;0.13
-0.0882;0.131
-0.088;0.131
-0.0878;0.132
-0.0876;0.132
-0.0874;0.133
-0.0872;0.133
-0.087;0.134
-0.0868;0.134
-0.0866;0.134
-0.0864;0.135
-0.0862;0.135
-0.086;0.136
-0.0858;0.136
-0.0856;0.137
-0.0854;0.137
-0.0852;0.138
-0.085;0.138
-0.0848;0.139
-0.0846;0.139
-0.0844;0.14
-0.0842;0.14
-0.084;0.141
-0.0838;0.142
-0.0836;0.142
-0.0834;0.143
-0.0832;0.143
-0.083;0.144
-0.0828;0.144
-0.0826;0.145
-0.0824;0.145
-0.0822;0.146
-0.082;0.146
-0.0818;0.147
-0.0816;0.147
-0.0814;0.148
-0.0812;0.149
-0.081;0.149
-0.0808;0.15
-0.0806;0.15
-0.0804;0.151
-0.0802;0.151
-0.08;0.152
-0.0798;0.153
-0.0796;0.153
-0.0794;0.154
-0.0792;0.155
-0.079;0.155
-0.0788;0.156
-0.0786;0.156
-0.0784;0.157
-0.0782;0.158
-0.078;0.158
-0.0778;0.159
-0.0776;0.16
-0.0774;0.16
-0.0772;0.161
-0.077;0.162
-0.0768;0.162
-0.0766;0.163
-0.0764;0.164
-0.0762;0.164
-0.076;0.165
-0.0758;0.166
-0.0756;0.167
-0.0754;0.167
-0.0752;0.168
-0.075;0.169
-0.0748;0.169
-0.0746;0.17
-0.0744;0.171
-0.0742;0.172
-0.074;0.173
-0.0738;0.173
-0.0736;0.174
-0.0734;0.175
-0.0732;0.176
-0.073;0.177
-0.0728;0.177
-0.0726;0.178
-0.0724;0.179
-0.0722;0.18
-0.072;0.181
-0.0718;0.182
-0.0716;0.183
-0.0714;0.184
-0.0712;0.184
-0.071;0.185
-0.0708;0.186
-0.0706;0.187
-0.0704;0.188
-0.0702;0.189
-0.07;0.19
-0.0698;0.191
-0.0696;0.192
-0.0694;0.193
-0.0692;0.194
-0.069;0.195
-0.0688;0.197
-0.0686;0.198
-0.0684;0.199
-0.0682;0.2
-0.068;0.201
-0.0678;0.202
-0.0676;0.203
-0.0674;0.205
-0.0672;0.206
-0.067;0.207
-0.0668;0.208
-0.0666;0.209
-0.0664;0.211
-0.0662;0.212
-0.066;0.213
-0.0658;0.215
-0.0656;0.216
-0.0654;0.218
-0.0652;0.219
-0.065;0.22
-0.0648;0.222
-0.0646;0.223
-0.0644;0.225
-0.0642;0.226
-0.064;0.228
-0.0638;0.23
-0.0636;0.231
-0.0634;0.233
-0.0632;0.235
-0.063;0.236
-0.0628;0.238
-0.0626;0.24
-0.0624;0.242
-0.0622;0.244
-0.062;0.246
-0.0618;0.248
-0.0616;0.25
-0.0614;0.252
-0.0612;0.254
-0.061;0.256
-0.0608;0.258
-0.0606;0.26
-0.0604;0.262
-0.0602;0.265
-0.06;0.267
-0.0598;0.269
-0.0596;0.272
-0.0594;0.274
-0.0592;0.277
-0.059;0.28
-0.0588;0.282
-0.0586;0.285
-0.0584;0.288
-0.0582;0.291
-0.058;0.294
-0.0578;0.297
-0.0576;0.3
-0.0574;0.303
-0.0572;0.307
-0.057;0.31
-0.0568;0.314
-0.0566;0.317
-0.0564;0.321
-0.0562;0.325
-0.056;0.329
-0.0558;0.333
-0.0556;0.337
-0.0554;0.341
-0.0552;0.345
-0.055;0.35
-0.0548;0.354
-0.0546;0.359
-0.0544;0.364
-0.0542;0.369
-0.054;0.374
-0.0538;0.38
-0.0536;0.385
-0.0534;0.391
-0.0532;0.397
-0.053;0.403
-0.0528;0.409
-0.0526;0.416
-0.0524;0.423
-0.0522;0.43
-0.052;0.437
-0.0518;0.445
-0.0516;0.452
-0.0514;0.46
-0.0512;0.469
-0.051;0.477
-0.0508;0.486
-0.0506;0.496
-0.0504;0.505
-0.0502;0.515
-0.05;0.526
-0.0498;0.536
-0.0496;0.547
-0.0494;0.559
-0.0492;0.571
-0.049;0.583
-0.0488;0.596
-0.0486;0.61
-0.0484;0.623
-0.0482;0.638
-0.048;0.652
-0.0478;0.668
-0.0476;0.683
-0.0474;0.699
-0.0472;0.716
-0.047;0.733
-0.0468;0.751
-0.0466;0.768
-0.0464;0.786
-0.0462;0.805
-0.046;0.823
-0.0458;0.842
-0.0456;0.86
-0.0454;0.879
-0.0452;0.897
-0.045;0.914
-0.0448;0.93
-0.0446;0.946
-0.0444;0.96
-0.0442;0.972
-0.044;0.983
-0.0438;0.991
-0.0436;0.997
-0.0434;1.0
-0.0432;0.999
-0.043;0.996
-0.0428;0.988
-0.0426;0.978
-0.0424;0.963
-0.0422;0.944
-0.042;0.922
-0.0418;0.897
-0.0416;0.869
-0.0414;0.838
-0.0412;0.804
-0.041;0.769
-0.0408;0.733
-0.0406;0.695
-0.0404;0.657
-0.0402;0.62
-0.04;0.582
-0.0398;0.545
-0.0396;0.51
-0.0394;0.475
-0.0392;0.442
-0.039;0.411
-0.0388;0.38
-0.0386;0.352
-0.0384;0.325
-0.0382;0.3
-0.038;0.277
-0.0378;0.255
-0.0376;0.235
-0.0374;0.216
-0.0372;0.198
-0.037;0.182
-0.0368;0.167
-0.0366;0.153
-0.0364;0.14
-0.0362;0.128
-0.036;0.117
-0.0358;0.107
-0.0356;0.098
-0.0354;0.089
-0.0352;0.081
-0.035;0.074
-0.0348;0.067
-0.0346;0.061
-0.0344;0.056
-0.0342;0.051
-0.034;0.046
-0.0338;0.041
-0.0336;0.037
-0.0334;0.034
-0.0332;0.03
-0.033;0.027
-0.0328;0.025
-0.0326;0.022
-0.0324;0.02
-0.0322;0.017
-0.032;0.016
-0.0318;0.014
-0.0316;0.012
-0.0314;0.011
-0.0312;0.009
-0.031;0.008
-0.0308;0.007
-0.0306;0.006
-0.0304;0.005
-0.0302;0.004
-0.03;0.004
-0.0298;0.003
-0.0296;0.002
-0.0294;0.002
-0.0292;0.002
-0.029;0.001
-0.0288;0.001
-0.0286;0.001
-0.0284;0.0
-0.0282;0.0
-0.028;0.0
-0.0278;0.0
-0.0276;0.0
-0.0274;0.0
-0.0272;0.0
-0.027;0.0
-0.0268;0.0
-0.0266;0.0
-0.0264;0.0
-0.0262;0.0
-0.026;0.001
-0.0258;0.001
-0.0256;0.001
-0.0254;0.001
-0.0252;0.001
-0.025;0.002
-0.0248;0.002
-0.0246;0.002
-0.0244;0.002
-0.0242;0.003
-0.024;0.003
-0.0238;0.003
-0.0236;0.003
-0.0234;0.004
-0.0232;0.004
-0.023;0.004
-0.0228;0.005
-0.0226;0.005
-0.0224;0.005
-0.0222;0.005
-0.022;0.006
-0.0218;0.006
-0.0216;0.006
-0.0214;0.007
-0.0212;0.007
-0.021;0.007
-0.0208;0.008
-0.0206;0.008
-0.0204;0.008
-0.0202;0.009
-0.02;0.009
-0.0198;0.009
-0.0196;0.01
-0.0194;0.01
-0.0192;0.01
-0.019;0.011
-0.0188;0.011
-0.0186;0.011
-0.0184;0.012
-0.0182;0.012
-0.018;0.012
-0.0178;0.013
-0.0176;0.013
-0.0174;0.013
-0.0172;0.014
-0.017;0.014
-0.0168;0.014
-0.0166;0.015
-0.0164;0.015
-0.0162;0.015
-0.016;0.016
-0.0158;0.016
-0.0156;0.016
-0.0154;0.017
-0.0152;0.017
-0.015;0.017
-0.0148;0.017
-0.0146;0.018
-0.0144;0.018
-0.0142;0.018
-0.014;0.019
-0.0138;0.019
-0.0136;0.019
-0.0134;0.02
-0.0132;0.02
-0.013;0.021
-0.0128;0.021
-0.0126;0.021
-0.0124;0.022
-0.0122;0.022
-0.012;0.022
-0.0118;0.023
-0.0116;0.023
-0.0114;0.024
-0.0112;0.024
-0.011;0.024
-0.0108;0.025
-0.0106;0.025
-0.0104;0.026
-0.0102;0.026
-0.01;0.027
-0.0098;0.028
-0.0096;0.028
-0.0094;0.029
-0.0092;0.03
-0.009;0.03
-0.0088;0.031
-0.0086;0.032
-0.0084;0.033
-0.0082;0.034
-0.008;0.036
-0.0078;0.037
-0.0076;0.039
-0.0074;0.041
-0.0072;0.043
-0.007;0.045
-0.0068;0.048
-0.0066;0.052
-0.0064;0.057
-0.0062;0.063
-0.006;0.071
-0.0058;0.082
-0.0056;0.098
-0.0054;0.123
-0.0052;0.166
-0.005;0.248
-0.0048;0.435
-0.0046;0.86
-0.0044;0.789
-0.0042;0.257
-0.004;0.085
-0.0038;0.033
-0.0036;0.013
-0.0034;0.005
-0.0032;0.002
-0.003;0.0
-0.0028;0.0
-0.0026;0.0
-0.0024;0.0
-0.0022;0.001
-0.002;0.001
-0.0018;0.002
-0.0016;0.002
-0.0014;0.002
-0.0012;0.003
-0.001;0.003
-0.0008;0.004
-0.0006;0.004
-0.0004;0.008
-0.0002;0.001
0.0;0.0
0.0002;0.001
0.0004;0.008
0.0006;0.004
0.0008;0.004
0.001;0.003
0.0012;0.003
0.0014;0.002
0.0016;0.002
0.0018;0.002
0.002;0.001
0.0022;0.001
0.0024;0.0
0.0026;0.0
0.0028;0.0
0.003;0.0
0.0032;0.002
0.0034;0.005
0.0036;0.013
0.0038;0.033
0.004;0.085
0.0042;0.257
0.0044;0.789
0.0046;0.86
0.0048;0.435
0.005;0.248
0.0052;0.166
0.0054;0.123
0.0056;0.098
0.0058;0.082
0.006;0.071
0.0062;0.063
0.0064;0.057
0.0066;0.052
0.0068;0.048
0.007;0.045
0.0072;0.043
0.0074;0.041
0.0076;0.039
0.0078;0.037
0.008;0.036
0.0082;0.034
0.0084;0.033
0.0086;0.032
0.0088;0.031
0.009;0.03
0.0092;0.03
0.0094;0.029
0.0096;0.028
0.0098;0.028
0.01;0.027
0.0102;0.026
0.0104;0.026
0.0106;0.025
0.0108;0.025
0.011;0.024
0.0112;0.024
0.0114;0.024
0.0116;0.023
0.0118;0.023
0.012;0.022
0.0122;0.022
0.0124;0.022
0.0126;0.021
0.0128;0.021
0.013;0.021
0.0132;0.02
0.0134;0.02
0.0136;0.019
0.0138;0.019
0.014;0.019
0.0142;0.018
0.0144;0.018
0.0146;0.018
0.0148;0.017
0.015;0.017
0.0152;0.017
0.0154;0.017
0.0156;0.016
0.0158;0.016
0.016;0.016
0.0162;0.015
0.0164;0.015
0.0166;0.015
0.0168;0.014
0.017;0.014
0.0172;0.014
0.0174;0.013
0.0176;0.013
0.0178;0.013
0.018;0.012
0.0182;0.012
0.0184;0.012
0.0186;0.011
0.0188;0.011
0.019;0.011
0.0192;0.01
0.0194;0.01
0.0196;0.01
0.0198;0.009
0.02;0.009
0.0202;0.009
0.0204;0.008
0.0206;0.008
0.0208;0.008
0.021;0.007
0.0212;0.007
0.0214;0.007
0.0216;0.006
0.0218;0.006
0.022;0.006
0.0222;0.005
0.0224;0.005
0.0226;0.005
0.0228;0.005
0.023;0.004
0.0232;0.004
0.0234;0.004
0.0236;0.003
0.0238;0.003
0.024;0.003
0.0242;0.003
0.0244;0.002
0.0246;0.002
0.0248;0.002
0.025;0.002
0.0252;0.001
0.0254;0.001
0.0256;0.001
0.0258;0.001
0.026;0.001
0.0262;0.0
0.0264;0.0
0.0266;0.0
0.0268;0.0
0.027;0.0
0.0272;0.0
0.0274;0.0
0.0276;0.0
0.0278;0.0
0.028;0.0
0.0282;0.0
0.0284;0.0
0.0286;0.001
0.0288;0.001
0.029;0.001
0.0292;0.002
0.0294;0.002
0.0296;0.002
0.0298;0.003
0.03;0.004
0.0302;0.004
0.0304;0.005
0.0306;0.006
0.0308;0.007
0.031;0.008
0.0312;0.009
0.0314;0.011
0.0316;0.012
0.0318;0.014
0.032;0.016
0.0322;0.017
0.0324;0.02
0.0326;0.022
0.0328;0.025
0.033;0.027
0.0332;0.03
0.0334;0.034
0.0336;0.037
0.0338;0.041
0.034;0.046
0.0342;0.051
0.0344;0.056
0.0346;0.061
0.0348;0.067
0.035;0.074
0.0352;0.081
0.0354;0.089
0.0356;0.098
0.0358;0.107
0.036;0.117
0.0362;0.128
0.0364;0.14
0.0366;0.153
0.0368;0.167
0.037;0.182
0.0372;0.198
0.0374;0.216
0.0376;0.235
0.0378;0.255
0.038;0.277
0.0382;0.3
0.0384;0.325
0.0386;0.352
0.0388;0.38
0.039;0.411
0.0392;0.442
0.0394;0.475
0.0396;0.51
0.0398;0.545
0.04;0.582
0.0402;0.62
0.0404;0.657
0.0406;0.695
0.0408;0.733
0.041;0.769
0.0412;0.804
0.0414;0.838
0.0416;0.869
0.0418;0.897
0.042;0.922
0.0422;0.944
0.0424;0.963
0.0426;0.978
0.0428;0.988
0.043;0.996
0.0432;0.999
0.0434;1.0
0.0436;0.997
0.0438;0.991
0.044;0.983
0.0442;0.972
0.0444;0.96
0.0446;0.946
0.0448;0.93
0.045;0.914
0.0452;0.897
0.0454;0.879
0.0456;0.86
0.0458;0.842
0.046;0.823
0.0462;0.805
0.0464;0.786
0.0466;0.768
0.0468;0.751
0.047;0.733
0.0472;0.716
0.0474;0.699
0.0476;0.683
0.0478;0.668
0.048;0.652
0.0482;0.638
0.0484;0.623
0.0486;0.61
0.0488;0.596
0.049;0.583
0.0492;0.571
0.0494;0.559
0.0496;0.547
0.0498;0.536
0.05;0.526
0.0502;0.515
0.0504;0.505
0.0506;0.496
0.0508;0.486
0.051;0.477
0.0512;0.469
0.0514;0.46
0.0516;0.452
0.0518;0.445
0.052;0.437
0.0522;0.43
0.0524;0.423
0.0526;0.416
0.0528;0.409
0.053;0.403
0.0532;0.397
0.0534;0.391
0.0536;0.385
0.0538;0.38
0.054;0.374
0.0542;0.369
0.0544;0.364
0.0546;0.359
0.0548;0.354
0.055;0.35
0.0552;0.345
0.0554;0.341
0.0556;0.337
0.0558;0.333
0.056;0.329
0.0562;0.325
0.0564;0.321
0.0566;0.317
0.0568;0.314
0.057;0.31
0.0572;0.307
0.0574;0.303
0.0576;0.3
0.0578;0.297
0.058;0.294
0.0582;0.291
0.0584;0.288
0.0586;0.285
0.0588;0.282
0.059;0.28
0.0592;0.277
0.0594;0.274
0.0596;0.272
0.0598;0.269
0.06;0.267
0.0602;0.265
0.0604;0.262
0.0606;0.26
0.0608;0.258
0.061;0.256
0.0612;0.254
0.0614;0.252
0.0616;0.25
0.0618;0.248
0.062;0.246
0.0622;0.244
0.0624;0.242
0.0626;0.24
0.0628;0.238
0.063;0.236
0.0632;0.235
0.0634;0.233
0.0636;0.231
0.0638;0.23
0.064;0.228
0.0642;0.226
0.0644;0.225
0.0646;0.223
0.0648;0.222
0.065;0.22
0.0652;0.219
0.0654;0.218
0.0656;0.216
0.0658;0.215
0.066;0.213
0.0662;0.212
0.0664;0.211
0.0666;0.209
0.0668;0.208
0.067;0.207
0.0672;0.206
0.0674;0.205
0.0676;0.203
0.0678;0.202
0.068;0.201
0.0682;0.2
0.0684;0.199
0.0686;0.198
0.0688;0.197
0.069;0.195
0.0692;0.194
0.0694;0.193
0.0696;0.192
0.0698;0.191
0.07;0.19
0.0702;0.189
0.0704;0.188
0.0706;0.187
0.0708;0.186
0.071;0.185
0.0712;0.184
0.0714;0.184
0.0716;0.183
0.0718;0.182
0.072;0.181
0.0722;0.18
0.0724;0.179
0.0726;0.178
0.0728;0.177
0.073;0.177
0.0732;0.176
0.0734;0.175
0.0736;0.174
0.0738;0.173
0.074;0.173
0.0742;0.172
0.0744;0.171
0.0746;0.17
0.0748;0.169
0.075;0.169
0.0752;0.168
0.0754;0.167
0.0756;0.167
0.0758;0.166
0.076;0.165
0.0762;0.164
0.0764;0.164
0.0766;0.163
0.0768;0.162
0.077;0.162
0.0772;0.161
0.0774;0.16
0.0776;0.16
0.0778;0.159
0.078;0.158
0.0782;0.158
0.0784;0.157
0.0786;0.156
0.0788;0.156
0.079;0.155
0.0792;0.155
0.0794;0.154
0.0796;0.153
0.0798;0.153
0.08;0.152
0.0802;0.151
0.0804;0.151
0.0806;0.15
0.0808;0.15
0.081;0.149
0.0812;0.149
0.0814;0.148
0.0816;0.147
0.0818;0.147
0.082;0.146
0.0822;0.146
0.0824;0.145
0.0826;0.145
0.0828;0.144
0.083;0.144
0.0832;0.143
0.0834;0.143
0.0836;0.142
0.0838;0.142
0.084;0.141
0.0842;0.14
0.0844;0.14
0.0846;0.139
0.0848;0.139
