edge_index;vertex_1_index;vertex_2_index;current
0;0;465;-0.0026712065833390283
1;0;466;0.0026712065833390283
2;1;466;-0.007655178274662538
3;1;467;0.007655178274662535
4;2;467;-0.012737210606395726
5;2;468;0.012737210606395799
6;3;468;-0.013948713123577821
7;3;469;0.013948713123577823
8;4;469;-0.008946009363604707
9;4;470;0.008946009363604705
10;5;471;-0.002671206583339031
11;5;472;0.0026712065833390313
12;6;465;0.0026712065833390283
13;6;472;-0.010381604381401118
14;6;473;0.00771039779806209
15;7;466;0.004983971691323509
16;7;473;-0.014386159645634288
17;7;474;0.009402187954310779
18;8;467;0.00508203233173319
19;8;474;-0.009587177883859734
20;8;475;0.004505145552126544
21;9;468;0.0012115025171820226
22;9;475;-0.001073978837677182
23;9;476;-0.00013752367950484065
24;10;469;-0.005002703759973116
25;10;476;-0.0005678817986647536
26;10;477;0.005570585558637869
27;11;470;-0.008946009363604707
28;11;477;-0.009961515404342737
29;11;478;0.018907524767947444
30;12;478;-0.014590532152495585
31;12;479;0.014590532152495587
32;13;471;0.0026712065833390313
33;13;480;-0.007655178274662551
34;13;481;0.0049839716913235195
35;14;472;0.007710397798062088
36;14;481;-0.014386159645634299
37;14;482;0.006675761847572207
38;15;473;0.006675761847572198
39;15;482;-0.007782382555003999
40;15;483;0.0011066207074317985
41;16;474;0.00018498992954895356
42;16;483;-4.6920430824013296e-05
43;16;484;-0.00013806949872494025
44;17;475;-0.003431166714449361
45;17;484;-0.005449710598078564
46;17;485;0.008880877312527926
47;18;476;0.0007054054781695941
48;18;485;-0.01425841065341462
49;18;486;0.013553005175245025
50;19;477;0.004390929845704871
51;19;486;-0.008600236115441307
52;19;487;0.004209306269736432
53;20;478;-0.004316992615451856
54;20;487;0.002180349258560258
55;20;488;0.0021366433568915984
56;21;479;-0.014590532152495589
57;21;488;-0.007221407672915358
58;21;489;0.021811939825410943
59;22;489;-0.01923247070012069
60;22;490;0.019232470700120692
61;23;480;0.007655178274662552
62;23;491;-0.012737210606395759
63;23;492;0.005082032331733206
64;24;481;0.009402187954310779
65;24;492;-0.009587177883859738
66;24;493;0.00018498992954895884
67;25;482;0.0011066207074317928
68;25;493;-4.692043082401439e-05
69;25;494;-0.0010597002766077788
70;26;483;-0.001059700276607785
71;26;494;-0.007136431238243502
72;26;495;0.008196131514851287
73;27;484;0.005587780096803504
74;27;495;-0.014686875731578453
75;27;496;0.009099095634774948
76;28;485;0.005377533340886695
77;28;496;-0.005373529093571975
78;28;497;-4.004247314720528e-06
79;29;486;-0.004952769059803721
80;29;497;-3.879907516692889e-06
81;29;498;0.004956648967320414
82;30;487;-0.006389655528296689
83;30;498;-0.013065239619566812
84;30;499;0.0194548951478635
85;31;488;0.00508476431602376
86;31;499;-0.015798516433903224
87;31;500;0.010713752117879467
88;32;489;-0.0025794691252902565
89;32;500;0.0017994039620829304
90;32;501;0.0007800651632073256
91;33;490;-0.019232470700120692
92;33;501;-0.005816150404157901
93;33;502;0.02504862110427859
94;34;502;-0.023970022005441648
95;34;503;0.02397002200544165
96;35;491;0.012737210606395787
97;35;504;-0.01394871312357781
98;35;505;0.0012115025171820233
99;36;492;0.004505145552126532
100;36;505;-0.00107397883767718
101;36;506;-0.003431166714449352
102;37;493;-0.00013806949872494448
103;37;506;-0.005449710598078576
104;37;507;0.005587780096803519
105;38;494;0.00819613151485128
106;38;507;-0.014686875731578458
