energy;conductance
-0.1;0.083
-0.0998;0.079
-0.0996;0.076
-0.0994;0.073
-0.0992;0.07
-0.099;0.067
-0.0988;0.064
-0.0986;0.061
-0.0984;0.058
-0.0982;0.055
-0.098;0.053
-0.0978;0.05
-0.0976;0.047
-0.0974;0.045
-0.0972;0.043
-0.097;0.04
-0.0968;0.038
-0.0966;0.036
-0.0964;0.034
-0.0962;0.032
-0.096;0.03
-0.0958;0.028
-0.0956;0.026
-0.0954;0.024
-0.0952;0.023
-0.095;0.021
-0.0948;0.019
-0.0946;0.018
-0.0944;0.017
-0.0942;0.015
-0.094;0.014
-0.0938;0.013
-0.0936;0.012
-0.0934;0.01
-0.0932;0.009
-0.093;0.008
-0.0928;0.007
-0.0926;0.007
-0.0924;0.006
-0.0922;0.005
-0.092;0.004
-0.0918;0.004
-0.0916;0.003
-0.0914;0.003
-0.0912;0.002
-0.091;0.002
-0.0908;0.001
-0.0906;0.001
-0.0904;0.001
-0.0902;0.0
-0.09;0.0
-0.0898;0.0
-0.0896;0.0
-0.0894;0.0
-0.0892;0.0
-0.089;0.0
-0.0888;0.0
-0.0886;0.0
-0.0884;0.0
-0.0882;0.001
-0.088;0.001
-0.0878;0.001
-0.0876;0.002
-0.0874;0.002
-0.0872;0.002
-0.087;0.003
-0.0868;0.003
-0.0866;0.004
-0.0864;0.004
-0.0862;0.005
-0.086;0.005
-0.0858;0.006
-0.0856;0.007
-0.0854;0.007
-0.0852;0.008
-0.085;0.009
-0.0848;0.01
-0.0846;0.011
-0.0844;0.011
-0.0842;0.012
-0.084;0.013
-0.0838;0.014
-0.0836;0.015
-0.0834;0.016
-0.0832;0.017
-0.083;0.018
-0.0828;0.019
-0.0826;0.02
-0.0824;0.021
-0.0822;0.022
-0.082;0.023
-0.0818;0.024
-0.0816;0.025
-0.0814;0.027
-0.0812;0.028
-0.081;0.029
-0.0808;0.03
-0.0806;0.031
-0.0804;0.033
-0.0802;0.034
-0.08;0.035
-0.0798;0.036
-0.0796;0.038
-0.0794;0.039
-0.0792;0.04
-0.079;0.042
-0.0788;0.043
-0.0786;0.044
-0.0784;0.046
-0.0782;0.047
-0.078;0.049
-0.0778;0.05
-0.0776;0.051
-0.0774;0.053
-0.0772;0.054
-0.077;0.056
-0.0768;0.057
-0.0766;0.058
-0.0764;0.06
-0.0762;0.061
-0.076;0.063
-0.0758;0.064
-0.0756;0.066
-0.0754;0.067
-0.0752;0.069
-0.075;0.07
-0.0748;0.072
-0.0746;0.073
-0.0744;0.075
-0.0742;0.076
-0.074;0.078
-0.0738;0.079
-0.0736;0.081
-0.0734;0.082
-0.0732;0.084
-0.073;0.085
-0.0728;0.087
-0.0726;0.088
-0.0724;0.09
-0.0722;0.091
-0.072;0.093
-0.0718;0.094
-0.0716;0.096
-0.0714;0.097
-0.0712;0.099
-0.071;0.1
-0.0708;0.102
-0.0706;0.103
-0.0704;0.105
-0.0702;0.106
-0.07;0.108
-0.0698;0.109
-0.0696;0.111
-0.0694;0.112
-0.0692;0.114
-0.069;0.115
-0.0688;0.117
-0.0686;0.118
-0.0684;0.12
-0.0682;0.121
-0.068;0.123
-0.0678;0.124
-0.0676;0.126
-0.0674;0.127
-0.0672;0.129
-0.067;0.13
-0.0668;0.132
-0.0666;0.133
-0.0664;0.135
-0.0662;0.136
-0.066;0.138
-0.0658;0.139
-0.0656;0.141
-0.0654;0.142
-0.0652;0.143
-0.065;0.145
-0.0648;0.146
-0.0646;0.148
-0.0644;0.149
-0.0642;0.151
-0.064;0.152
-0.0638;0.154
-0.0636;0.155
-0.0634;0.156
-0.0632;0.158
-0.063;0.159
-0.0628;0.161
-0.0626;0.162
-0.0624;0.163
-0.0622;0.165
-0.062;0.166
-0.0618;0.168
-0.0616;0.169
-0.0614;0.17
-0.0612;0.172
-0.061;0.173
-0.0608;0.174
-0.0606;0.176
-0.0604;0.177
-0.0602;0.178
-0.06;0.18
-0.0598;0.181
-0.0596;0.183
-0.0594;0.184
-0.0592;0.185
-0.059;0.186
-0.0588;0.188
-0.0586;0.189
-0.0584;0.19
-0.0582;0.192
-0.058;0.193
-0.0578;0.194
-0.0576;0.196
-0.0574;0.197
-0.0572;0.198
-0.057;0.199
-0.0568;0.201
-0.0566;0.202
-0.0564;0.203
-0.0562;0.204
-0.056;0.206
-0.0558;0.207
-0.0556;0.208
-0.0554;0.209
-0.0552;0.211
-0.055;0.212
-0.0548;0.213
-0.0546;0.214
-0.0544;0.215
-0.0542;0.217
-0.054;0.218
-0.0538;0.219
-0.0536;0.22
-0.0534;0.221
-0.0532;0.223
-0.053;0.224
-0.0528;0.225
