edge_index;vertex_1_index;vertex_2_index;probabilitycurrent
0;0;1576;-0.004893799534414562
1;0;1577;0.004893799534414563
2;1;1578;-0.008263520966290402
3;1;1579;0.0082635209662904
4;2;1576;0.004893799534414562
5;2;1579;-0.004880824951322292
6;2;1580;-1.2974583092269916e-05
7;3;1577;-0.004893799534414562
8;3;1580;-1.2974583092269914e-05
9;3;1581;0.0049067741175068316
10;4;1581;-0.008252399021276726
11;4;1582;0.008252399021276727
12;5;1583;-0.010846299036179452
13;5;1584;0.010846299036179452
14;6;1578;0.008263520966290402
15;6;1584;-0.008229830626962344
16;6;1585;-3.3690339328056604e-05
17;7;1579;-0.0033826960149681076
18;7;1585;-1.3791237058977338e-05
19;7;1586;0.0033964872520270846
20;8;1580;2.5949166184539832e-05
21;8;1586;-0.009801448107182743
22;8;1587;0.009775498940998203
23;9;1581;0.003345624903769894
24;9;1587;-0.003332653177073244
25;9;1588;-1.2971726696649631e-05
26;10;1582;-0.008252399021276727
27;10;1588;-3.199637370437961e-05
28;10;1589;0.008284395394981105
29;11;1589;-0.010825436629665982
30;11;1590;0.010825436629665982
31;12;1591;-0.012970044074883443
32;12;1592;0.012970044074883441
33;13;1583;0.010846299036179452
34;13;1592;-0.010789070725602786
35;13;1593;-5.722831057666644e-05
36;14;1584;-0.0026164684092171097
37;14;1593;-1.3805268159880719e-05
38;14;1594;0.0026302736773769902
39;15;1585;4.748157638703394e-05
40;15;1594;-0.011659933794278996
41;15;1595;0.01161245221789196
42;16;1586;0.0064049608551556576
43;16;1595;-0.006360459996579471
44;16;1596;-4.450085857618802e-05
45;17;1587;-0.00644284576392496
46;17;1596;-4.488290485727329e-05
47;17;1597;0.006487728668782233
48;18;1588;4.4968100401029234e-05
49;18;1597;-0.011633538071836997
50;18;1598;0.011588569971435968
51;19;1589;0.002541041234684877
52;19;1598;-0.002529163816662287
53;19;1599;-1.1877418022589784e-05
54;20;1590;-0.010825436629665983
55;20;1599;-5.0600609849428034e-05
56;20;1600;0.010876037239515409
57;21;1600;-0.012942603820221915
58;21;1601;0.012942603820221915
59;22;1602;-0.01479319053022305
60;22;1603;0.014793190530223052
61;23;1591;0.012970044074883443
62;23;1603;-0.012886774345087774
63;23;1604;-8.326972979566817e-05
64;24;1592;-0.0021809733492806566
65;24;1604;-1.4002193087210902e-05
66;24;1605;0.0021949755423678677
67;25;1593;7.103357873654715e-05
68;25;1605;-0.013477710911466802
69;25;1606;0.013406677332730255
70;26;1594;0.009029660116902004
71;26;1606;-0.008944844053467437
72;26;1607;-8.481606343456894e-05
73;27;1595;-0.0052519922213124905
74;27;1607;-4.953394606235964e-05
75;27;1608;0.00530152616737485
76;28;1596;8.938376343346131e-05
77;28;1608;-0.012896017295114085
78;28;1609;0.012806633531680628
79;29;1597;0.0051458094030547635
80;29;1609;-0.005100565401696393
81;29;1610;-4.52440013583701e-05
82;30;1598;-0.009059406154773682
83;30;1610;-7.996298707997347e-05
84;30;1611;0.009139369141853659
85;31;1599;6.247802787201781e-05
86;31;1611;-0.013421427794654203
87;31;1612;0.013358949766782187
88;32;1600;0.0020665665807065047
89;32;1612;-0.00205579341856035
90;32;1613;-1.077316214615459e-05
91;33;1601;-0.012942603820221915
92;33;1613;-6.747073665587977e-05
93;33;1614;0.013010074556877796
94;34;1614;-0.014763716221466553
95;34;1615;0.014763716221466555
96;35;1616;-0.016398231298800324
97;35;1617;0.016398231298800324
98;36;1602;0.014793190530223054
99;36;1617;-0.01468109884305729
100;36;1618;-0.00011209168716576207
101;37;1603;-0.001906416185135278
102;37;1618;-1.4445390005309899e-05
103;37;1619;0.0019208615751405878
104;38;1604;9.727192288287907e-05
105;38;1619;-0.015167811478323509
106;38;1620;0.015070539555440628
107;39;1605;0.011282735369098938
108;39;1620;-0.011151212165743976
109;39;1621;-0.0001315232033549612
110;40;1606;-0.004461833279262819
111;40;1621;-5.228730933793483e-05
112;40;1622;0.004514120588600753
113;41;1607;0.00013435000949692857
114;41;1622;-0.01433481792936777
115;41;1623;0.014200467919870842
116;42;1608;0.007594491127739237
117;42;1623;-0.007500075758492513
118;42;1624;-9.441536924672358e-05
