vertex_index;vertex_x;vertex_y;ldos
0;18.5;-11.258330249197703;0.0002115108596552085
1;17.0;-12.124355652982143;0.006994122051844824
2;15.5;-12.990381056766582;0.06070611660461126
3;14.0;-13.85640646055102;0.23133190800079623
4;12.5;-14.722431864335459;0.45066497837564057
5;11.0;-15.588457268119898;0.4411072111145422
6;9.5;-16.454482671904334;0.15942042812739038
7;18.5;-9.526279441628825;0.0002115108596552085
8;17.0;-10.392304845413264;0.004773076422767118
9;15.5;-11.258330249197703;0.026489269785235643
10;14.0;-12.12435565298214;0.05502948651900402
11;12.5;-12.99038105676658;0.03623163702718759
12;11.0;-13.85640646055102;5.122022171417149e-05
13;9.5;-14.722431864335457;0.07016361163086056
14;8.0;-15.588457268119896;0.15942042812739032
15;6.5;-16.454482671904334;0.08277301524790347
16;18.5;-7.794228634059945;0.00021151085965520825
17;17.0;-8.660254037844386;0.0029750525129998307
18;15.5;-9.526279441628825;0.008773654910532766
19;14.0;-10.392304845413262;0.005159319047411066
20;12.5;-11.258330249197702;0.0019569605670993894
21;11.0;-12.12435565298214;0.03900740673944136
22;9.5;-12.990381056766578;0.06642337000046566
23;8.0;-13.856406460551018;0.01806086840195966
24;6.5;-14.722431864335457;0.012448284312337455
25;5.0;-15.588457268119894;0.08277301524790345
26;3.5;-16.454482671904334;0.0565708811654343
27;18.5;-6.062177826491069;0.00021151085965520763
28;17.0;-6.928203230275508;0.0016000503225429602
29;15.5;-7.794228634059947;0.0015306676722351275
30;14.0;-8.660254037844386;0.00047695896161994647
31;12.5;-9.526279441628825;0.01347130406099945
32;11.0;-10.392304845413262;0.023490277136933208
33;9.5;-11.258330249197702;0.0036269769952497312
34;8.0;-12.12435565298214;0.015211913643021272
35;6.5;-12.990381056766578;0.06049760547833986
36;5.0;-13.856406460551018;0.031022170993091493
37;3.5;-14.722431864335457;0.0024856864397475305
38;2.0;-15.588457268119894;0.05657088116543431
39;0.5;-16.454482671904334;0.04598050575036973
40;18.5;-4.330127018922192;0.00021151085965520782
41;17.0;-5.196152422706631;0.0006480698513965087
42;15.5;-6.06217782649107;7.689200064885414e-07
43;14.0;-6.928203230275509;0.003716504234544467
44;12.5;-7.794228634059947;0.008878644024469404
45;11.0;-8.660254037844386;0.0013837979174205993
46;9.5;-9.526279441628825;0.008656626321872965
47;8.0;-10.392304845413264;0.033694631728767126
48;6.5;-11.258330249197703;0.015037141546518105
49;5.0;-12.12435565298214;0.004876437158552888
50;3.5;-12.99038105676658;0.051070475662369226
51;2.0;-13.856406460551018;0.035340119962460205
52;0.5;-14.722431864335457;0.0005482942816934814
53;18.5;-2.598076211353315;0.000211510859655207
54;17.0;-3.4641016151377544;0.00011911109956047258
55;15.5;-4.330127018922194;0.0006934846614418654
56;14.0;-5.196152422706632;0.0036103583387368738
57;12.5;-6.06217782649107;0.0011064550149667534
58;11.0;-6.928203230275509;0.0032520927036338645
59;9.5;-7.794228634059947;0.016962568842260568
60;8.0;-8.660254037844387;0.008193867287933317
61;6.5;-9.526279441628825;0.003713068422156869
62;5.0;-10.392304845413264;0.03703989480583939
63;3.5;-11.258330249197703;0.024384785818772955
64;2.0;-12.12435565298214;0.001443855392005795
65;0.5;-12.99038105676658;0.044692228347093056
66;18.5;-0.8660254037844386;0.00021151085965520557
67;17.0;-1.7320508075688779;1.3174067034852602e-05
68;15.5;-2.598076211353317;0.0013874060620675227
69;14.0;-3.4641016151377553;0.0011392083418191002
70;12.5;-4.330127018922194;0.0007194646875387901
71;11.0;-5.196152422706632;0.008152381811479469
72;9.5;-6.06217782649107;0.005360187961576107
73;8.0;-6.92820323027551;0.0015777136918669237
74;6.5;-7.794228634059948;0.02293859739492613
75;5.0;-8.660254037844387;0.017298184289487845
76;3.5;-9.526279441628827;0.0013177791376691166
77;2.0;-10.392304845413264;0.03769592472257567
78;0.5;-11.258330249197703;0.03007008051742552
79;18.5;0.8660254037844399;0.00021151085965520486
80;17.0;6.661338147750939e-16;0.0003302587538196439
81;15.5;-0.8660254037844386;0.0011301894453409824
82;14.0;-1.732050807568877;1.2220195018244387e-05
83;12.5;-2.598076211353315;0.0036693305604094833
84;11.0;-3.4641016151377535;0.004028149219999682
85;9.5;-4.330127018922192;0.0002916320084241636
86;8.0;-5.196152422706631;0.01275403161690116
87;6.5;-6.0621778264910695;0.012484596465476939
88;5.0;-6.928203230275508;0.00039729950505837803
89;3.5;-7.794228634059947;0.0281648243804315
90;2.0;-8.660254037844386;0.024917618847085175
91;0.5;-9.526279441628825;0.0004304428205289175
92;17.0;1.7320508075688774;0.0010703651599148426
93;15.5;0.8660254037844382;0.000238556292651008
94;14.0;-2.220446049250313e-16;0.0013774512148061991
95;12.5;-0.8660254037844386;0.003258041912381409
96;11.0;-1.732050807568877;8.367728986204231e-06
97;9.5;-2.598076211353315;0.006487487156137045
98;8.0;-3.4641016151377544;0.009188470938439088
99;6.5;-4.330127018922193;1.438219404420838e-06
100;5.0;-5.196152422706631;0.017336163136562766
101;3.5;-6.06217782649107;0.021871871039325818
102;2.0;-6.928203230275509;9.941353661719476e-05
103;0.5;-7.794228634059947;0.031898057129415264
104;17.0;3.4641016151377544;0.0010703651599148416
105;15.5;2.598076211353315;0.0002982932433175867
106;14.0;1.7320508075688765;0.0027624797576434787
107;12.5;0.8660254037844382;0.00039861040985908415
108;11.0;-2.220446049250313e-16;0.0029361829813384682
109;9.5;-0.8660254037844386;0.00696184001074008
110;8.0;-1.7320508075688779;0.0002344442830792699
111;6.5;-2.598076211353316;0.009419822508483418
112;5.0;-3.4641016151377544;0.017021796313441237
113;3.5;-4.330127018922194;0.0002632360924672246
114;2.0;-5.196152422706632;0.02492042685969575
115;0.5;-6.06217782649107;0.028435954881733585
116;15.5;4.330127018922193;0.002498760513813847
117;14.0;3.4641016151377544;0.0012452520878271488
118;12.5;2.598076211353316;0.0010623732371647042
119;11.0;1.7320508075688774;0.005498487548524409
120;9.5;0.866025403784439;0.0008556259297203057
121;8.0;-2.220446049250313e-16;0.004641161134180635
122;6.5;-0.8660254037844386;0.012626419906552123
123;5.0;-1.732050807568877;0.0011163508037437767
124;3.5;-2.598076211353316;0.013051475438854265
125;2.0;-3.4641016151377544;0.030306145080647797
126;0.5;-4.330127018922193;0.00011594095377806657
127;15.5;6.06217782649107;0.0024987605138138452
128;14.0;5.196152422706631;0.000216074537101465
129;12.5;4.330127018922194;0.004607992679681995
130;11.0;3.4641016151377544;0.001727044067427778
131;9.5;2.598076211353316;0.002016073127689306
132;8.0;1.732050807568877;0.009482309770104006
133;6.5;0.8660254037844386;0.001957290470774999
134;5.0;2.220446049250313e-16;0.006233972135001478
135;3.5;-0.8660254037844386;0.02180196669092807
136;2.0;-1.7320508075688772;0.0035812502393254755
137;0.5;-2.598076211353316;0.02667310037641821
138;14.0;6.928203230275509;0.004184418014003469
139;12.5;6.06217782649107;0.0028284020292039113
140;11.0;5.196152422706632;0.0006929781085646487
141;9.5;4.330127018922194;0.007475058853115707
142;8.0;3.4641016151377544;0.002753777722959524
143;6.5;2.598076211353316;0.0028234213769135585
144;5.0;1.7320508075688774;0.015177447331337423
145;3.5;0.8660254037844386;0.0047196052514177946
146;2.0;0.0;0.007710831869979176
147;0.5;-0.8660254037844386;0.04980152914427823
148;19.0;-10.392304845413264;0.0002115109544460124
149;17.5;-11.258330249197703;0.0002115109544460123
150;16.0;-12.124355652982143;0.00021151095444601315
151;14.5;-12.99038105676658;0.00021151095444601258
152;13.0;-13.85640646055102;0.00021151095444601147
153;11.5;-14.722431864335459;0.00021151095444601155
154;10.0;-15.588457268119896;0.0002115109544460102
155;8.5;-16.454482671904337;0.0002115109544460095
156;19.0;-8.660254037844386;0.006994125186333789
157;17.5;-9.526279441628825;0.0047730785618712536
158;16.0;-10.392304845413264;0.002975053846300741
159;14.5;-11.258330249197702;0.0016000510396222524
160;13.0;-12.12435565298214;0.0006480701418357921
161;11.5;-12.99038105676658;0.00011911115294135846
162;10.0;-13.856406460551018;1.3174072938948419e-05
163;8.5;-14.722431864335457;0.00033025890182855893
164;7.0;-15.588457268119896;0.0010703656396101864
165;5.5;-16.454482671904334;0.0010703656396101851
166;19.0;-6.928203230275507;0.06070614381069248
167;17.5;-7.794228634059946;0.02648928165667902
168;16.0;-8.660254037844386;0.008773658842538001
169;14.5;-9.526279441628823;0.0015306683582198568
170;13.0;-10.392304845413262;7.689203510880404e-07
171;11.5;-11.258330249197702;0.000693484972234269
172;10.0;-12.124355652982139;0.0013874066838480627
173;8.5;-12.990381056766578;0.0011301899518472054
174;7.0;-13.856406460551018;0.00023855639956250633
175;5.5;-14.722431864335455;0.0002982933770008238
176;4.0;-15.588457268119894;0.0024987616336595094
177;2.5;-16.454482671904334;0.002498761633659508
178;19.0;-5.19615242270663;0.2313320116746108
179;17.5;-6.0621778264910695;0.05502951118104409
180;16.0;-6.928203230275509;0.005159321359613879
181;14.5;-7.794228634059947;0.00047695917537409225
182;13.0;-8.660254037844386;0.003716505900134713
183;11.5;-9.526279441628823;0.0036103599567567286
184;10.0;-10.392304845413262;0.0011392088523672367
185;8.5;-11.258330249197702;1.2220200494852537e-05
186;7.0;-12.124355652982139;0.0013774518321253702
187;5.5;-12.990381056766578;0.002762480995677682
188;4.0;-13.856406460551018;0.0012452526458998977
189;2.5;-14.722431864335455;0.00021607463393752963
190;1.0;-15.588457268119894;0.004184419889294177
191;19.0;-3.4641016151377535;0.45066518034586545
192;17.5;-4.330127018922193;0.0362316532647748
193;16.0;-5.196152422706632;0.0019569614441317345
194;14.5;-6.06217782649107;0.013471310098305307
195;13.0;-6.928203230275509;0.008878648003526623
196;11.5;-7.794228634059947;0.0011064555108361456
197;10.0;-8.660254037844386;0.0007194650099744151
198;8.5;-9.526279441628825;0.0036693322048583603
199;7.0;-10.392304845413264;0.0032580433725069792
200;5.5;-11.258330249197702;0.0003986105885005113
201;4.0;-12.12435565298214;0.0010623737132783818
202;2.5;-12.990381056766578;0.004607994744802114
203;1.0;-13.856406460551018;0.0028284032967818597
