vertex_index;vertex_x;vertex_y;ldos
0;30.5;-37.239092362730865;0.0002853587888339486
1;32.0;-34.64101615137754;0.0008062505498745583
2;30.5;-35.50704155516198;0.0002853587888339455
3;29.0;-36.37306695894642;0.0002853587888339517
4;27.5;-37.23909236273086;0.000818360160041273
5;33.5;-32.042939940024226;0.0013736321866066883
6;32.0;-32.90896534380867;0.0008062505498745532
7;30.5;-33.77499074759311;0.00013229566652634314
8;29.0;-34.64101615137755;0.0011414351553357942
9;27.5;-35.50704155516198;0.00013722784369248663
10;26.0;-36.373066958946424;0.0008183601600412783
11;24.5;-37.239092362730865;0.0014210653645387416
12;35.0;-29.444863728670914;0.0019380461299388638
13;33.5;-30.31088913245535;0.0013736321866066813
14;32.0;-31.17691453623979;7.513409991959666e-05
15;30.5;-32.04293994002423;0.0015917336439678533
16;29.0;-32.90896534380867;0.0004965386328335794
17;27.5;-33.77499074759311;0.00048711594399863104
18;26.0;-34.64101615137755;0.0016258172186335706
19;24.5;-35.50704155516198;8.262856691057451e-05
20;23.0;-36.373066958946424;0.0014210653645387494
21;21.5;-37.239092362730865;0.002050379214217244
22;36.5;-26.84678751731759;0.002482001663099752
23;35.0;-27.71281292110203;0.001938046129938856
24;33.5;-28.57883832488647;4.845135955187861e-05
25;32.0;-29.444863728670907;0.0020912820231780123
26;30.5;-30.310889132455348;0.0009752219540462447
27;29.0;-31.176914536239785;0.00031023150402820226
28;27.5;-32.042939940024226;0.0019672640214076853
29;26.0;-32.90896534380867;0.0003330887995218497
30;24.5;-33.7749907475931;0.0009754002294312218
31;23.0;-34.64101615137754;0.0021890277028573575
32;21.5;-35.50704155516198;5.751846034375991e-05
33;20.0;-36.37306695894642;0.002050379214217253
34;18.5;-37.23909236273086;0.002692276079887361
35;38.0;-24.248711305964278;0.002996121113125282
36;36.5;-25.114736709748716;0.002482001663099744
37;35.0;-25.980762113533157;3.359878835508075e-05
38;33.5;-26.846787517317594;0.0025993627923747995
39;32.0;-27.71281292110203;0.0015031001846342212
40;30.5;-28.578838324886473;0.0002103078067167469
41;29.0;-29.44486372867091;0.0023855344979348534
42;27.5;-30.310889132455348;0.0007150522129513919
43;26.0;-31.17691453623979;0.0006813733754352963
44;24.5;-32.042939940024226;0.0024484800665925477
45;23.0;-32.90896534380867;0.00024197819030951753
46;21.5;-33.77499074759311;0.0015368715811053795
47;20.0;-34.64101615137755;0.00279472998458326
48;18.5;-35.50704155516198;4.363968947619063e-05
49;17.0;-36.373066958946424;0.002692276079887371
50;15.5;-37.239092362730865;0.0033383191501971743
51;39.5;-21.650635094610966;0.0034733700295968666
52;38.0;-22.516660498395403;0.0029961211131252735
53;36.5;-23.38268590217984;2.4178300664166755e-05
54;35.0;-24.24871130596428;0.0030931547729708066
55;33.5;-25.11473670974872;0.002041910177486219
56;32.0;-25.980762113533157;0.00014918449294044594
57;30.5;-26.846787517317598;0.002837887787711862
58;29.0;-27.712812921102035;0.0011792315209741373
59;27.5;-28.578838324886473;0.0004884751345402427
60;26.0;-29.444863728670914;0.002792444986462756
61;24.5;-30.31088913245535;0.000546577128769652
62;23.0;-31.17691453623979;0.0011510053988736215
63;21.5;-32.04293994002423;0.002998504483100144
64;20.0;-32.90896534380867;0.0001866571317213547
65;18.5;-33.77499074759311;0.002139910946010307
66;17.0;-34.64101615137755;0.003421452324509852
67;15.5;-35.50704155516198;3.470437213664831e-05
68;14.0;-36.373066958946424;0.0033383191501971856
69;12.5;-37.239092362730865;0.003980194498287933
70;41.0;-19.052558883257653;0.003907452762521283
71;39.5;-19.91858428704209;0.0034733700295968583
72;38.0;-20.784609690826528;1.762713939047461e-05
73;36.5;-21.650635094610966;0.00355859716447915
74;35.0;-22.516660498395407;0.002570388008379997
75;33.5;-23.382685902179844;0.00010875647943411766
76;32.0;-24.24871130596428;0.0032949449038518633
77;30.5;-25.114736709748723;0.0016857362738782185
78;29.0;-25.98076211353316;0.00035841640614942813
79;27.5;-26.846787517317598;0.0031856332359021617
80;26.0;-27.71281292110204;0.0009450777115424392
81;24.5;-28.578838324886476;0.0008681626996055163
82;23.0;-29.444863728670914;0.0032839156907773013
83;21.5;-30.310889132455355;0.0004339777001214638
84;20.0;-31.176914536239792;0.001688909969851188
85;18.5;-32.04293994002423;0.003590577000677081
86;17.0;-32.908965343808674;0.00014967101006371336
87;15.5;-33.774990747593115;0.002766985151332601
88;14.0;-34.64101615137755;0.0040537709647802764
89;12.5;-35.50704155516199;2.8202402689342458e-05
90;11.0;-36.373066958946424;0.003980194498287946
