edge_index;vertex_1_index;vertex_2_index;current
0;0;1510;-0.005066990448089358
1;0;1511;0.005066990448089358
2;1;1512;-0.00847942150708651
3;1;1513;0.00847942150708651
4;2;1510;0.005066990448089358
5;2;1513;-0.005028734559925132
6;2;1514;-3.825588816422433e-05
7;3;1511;-0.005066990448089358
8;3;1514;-3.825588816422433e-05
9;3;1515;0.005105246336253581
10;4;1515;-0.008620472147596498
11;4;1516;0.008620472147596498
12;5;1517;-0.01098713125673427
13;5;1518;0.01098713125673427
14;6;1512;0.00847942150708651
15;6;1518;-0.008381084937915395
16;6;1519;-9.83365691711159e-05
17;7;1513;-0.0034506869471613777
18;7;1519;-4.001790869622583e-05
19;7;1520;0.0034907048558576034
20;8;1514;7.651177632844866e-05
21;8;1520;-0.010174106440800045
22;8;1521;0.010097594664471595
23;9;1515;0.003515225811342917
24;9;1521;-0.0034763577562328613
25;9;1522;-3.88680551100557e-05
26;10;1516;-0.008620472147596498
27;10;1522;-9.531705912783965e-05
28;10;1523;0.008715789206724337
29;11;1523;-0.011446380139898566
30;11;1524;0.011446380139898566
31;12;1525;-0.012926450666133998
32;12;1526;0.012926450666133998
33;13;1517;0.01098713125673427
34;13;1526;-0.010822360280771198
35;13;1527;-0.00016477097596307203
36;14;1518;-0.0026060463188188757
37;14;1527;-3.9082157600835746e-05
38;14;1528;0.002645128476419712
39;15;1519;0.0001383544778673417
40;15;1528;-0.011968591657264153
41;15;1529;0.01183023717939681
42;16;1520;0.006683401584942441
43;16;1529;-0.006551474397342145
44;16;1530;-0.000131927187600298
45;17;1521;-0.006621236908238733
46;17;1530;-0.00013169043061581805
47;17;1531;0.006752927338854552
48;18;1522;0.00013418511423789534
49;18;1531;-0.012240212111388902
50;18;1532;0.01210602699715101
51;19;1523;0.002730590933174228
52;19;1532;-0.002694125718886977
53;19;1533;-3.646521428725114e-05
54;20;1524;-0.011446380139898566
55;20;1533;-0.00015285874553517555
56;20;1534;0.011599238885433742
57;21;1534;-0.013883764083699738
58;21;1535;0.013883764083699741
59;22;1536;-0.014459382915380629
60;22;1537;0.014459382915380629
61;23;1525;0.012926450666133998
62;23;1537;-0.012690619995914578
63;23;1538;-0.00023583067021941986
64;24;1526;-0.002104090385362801
65;24;1538;-3.83871070720414e-05
66;24;1539;0.0021424774924348423
67;25;1527;0.00020385313356390775
68;25;1539;-0.013633599799432267
69;25;1540;0.013429746665868358
70;26;1528;0.009323463180844439
71;26;1540;-0.009075267802698465
72;26;1541;-0.0002481953781459737
73;27;1529;-0.005278762782054665
74;27;1541;-0.00014216679543639058
75;27;1542;0.005420929577491056
76;28;1530;0.00026361761821611606
77;28;1542;-0.013443761372954152
78;28;1543;0.013180143754738036
79;29;1531;0.005487284772534351
80;29;1543;-0.005350142573908544
81;29;1544;-0.0001371421986258072
82;30;1532;-0.009411901278264027
83;30;1544;-0.00023783637521410605
84;30;1545;0.009649737653478131
85;31;1533;0.00018932395982242665
86;31;1545;-0.014341111433458696
87;31;1546;0.014151787473636272
88;32;1534;0.002284525198265999
89;32;1546;-0.002250414251551935
90;32;1547;-3.411094671406349e-05
91;33;1535;-0.013883764083699741
92;33;1547;-0.00020730274159776115
93;33;1548;0.014091066825297503
94;34;1548;-0.01609341363812205
95;34;1549;0.016093413638122046
96;35;1550;-0.015669890024677703
97;35;1551;0.015669890024677703
98;36;1536;0.014459382915380629
99;36;1551;-0.014147809804677464
100;36;1552;-0.0003115731107031652
101;37;1537;-0.0017687629194660507
102;37;1552;-3.8113588120571766e-05
103;37;1553;0.0018068765075866218
104;38;1538;0.00027421777729146144
105;38;1553;-0.015074294903561327
106;38;1554;0.014800077126269875
107;39;1539;0.011491122306997425
108;39;1554;-0.011112197082848583
109;39;1555;-0.0003789252241488417
110;40;1540;-0.0043544788631698925
111;40;1555;-0.0001457706119836101
112;40;1556;0.004500249475153503
113;41;1541;0.0003903621735823643
114;41;1556;-0.014751422104433486
115;41;1557;0.014361059930851123
116;42;1542;0.008022831795463094
117;42;1557;-0.007740532932906132
118;42;1558;-0.0002822988625569621
119;43;1543;-0.007830001180829497
120;43;1558;-0.0002810243272841213
121;43;1559;0.008111025508113618
122;44;1544;0.0003749785738399133
123;44;1559;-0.01515355886933608
124;44;1560;0.014778580295496176
125;45;1545;0.004691373779980567
126;45;1560;-0.004557105362051728
127;45;1561;-0.00013426841792883932
128;46;1546;-0.011901373222084335
129;46;1561;-0.0003451774552287921
130;46;1562;0.012246550677313122
131;47;1547;0.00024141368831182448
132;47;1562;-0.016388805346177045
133;47;1563;0.016147391657865218
134;48;1548;0.0020023468128245437
135;48;1563;-0.001970339029299881
136;48;1564;-3.200778352466389e-05
137;49;1549;-0.016093413638122046
138;49;1564;-0.0002572553848327878
139;49;1565;0.016350669022954838
140;50;1565;-0.018156902554520207
141;50;1566;0.018156902554520203
142;51;1567;-0.016604113886798347
143;51;1568;0.016604113886798347
144;52;1550;0.015669890024677707
145;52;1568;-0.015277497451001845
146;52;1569;-0.0003923925736758617
147;53;1551;-0.0015220802200002408
148;53;1569;-3.8114688356231805e-05
149;53;1570;0.0015601949083564725
150;54;1552;0.000349686698823737
151;54;1570;-0.016276074526850752
152;54;1571;0.015926387828027015
153;55;1553;0.013267418395974694
154;55;1571;-0.012746060163282984
155;55;1572;-0.0005213582326917118
156;56;1554;-0.003687880043421292
157;56;1572;-0.00014760450939025398
158;56;1573;0.003835484552811546
159;57;1555;0.0005246958361324516
160;57;1573;-0.016002855681889087
161;57;1574;0.015478159845756633
162;58;1556;0.010251172629279989
163;58;1574;-0.009795320349049105
164;58;1575;-0.00045585228023088393
165;59;1557;-0.00662052699794499
166;59;1575;-0.0003024060956741736
167;59;1576;0.006922933093619163
168;60;1558;0.0005633231898410832
169;60;1576;-0.016151651589018653
170;60;1577;0.015588328399177575
171;61;1559;0.007042533361222462
172;61;1577;-0.006752101766791265
173;61;1578;-0.0002904315944311972
174;62;1560;-0.010221474933444448
175;62;1578;-0.00043222555334587607
176;62;1579;0.010653700486790325
177;63;1561;0.0004794458731576314
178;63;1579;-0.016960618984811278
179;63;1580;0.016481173111653646
180;64;1562;0.004142254668863922
181;64;1580;-0.0040134140903510425
182;64;1581;-0.00012884057851287939
183;65;1563;-0.01417705262856534
184;65;1581;-0.0004475553359993984
185;65;1582;0.014624607964564735
186;66;1564;0.0002892631683574517
187;66;1582;-0.018368630547032562
188;66;1583;0.01807936737867511
189;67;1565;0.0018062335315653711
190;67;1583;-0.0017762043859744724
191;67;1584;-3.0029145590898532e-05
192;68;1566;-0.018156902554520203
193;68;1584;-0.0003018636631205246
194;68;1585;0.018458766217640733
195;69;1585;-0.020117036066834126
196;69;1586;0.02011703606683413
197;70;1587;-0.017288370313054493
198;70;1588;0.017288370313054493
199;71;1567;0.016604113886798343
200;71;1588;-0.016125355219458033
201;71;1589;-0.00047875866734031124
202;72;1568;-0.001326616435796501
203;72;1589;-3.8251310560972904e-05
204;72;1590;0.0013648677463574742
205;73;1569;0.0004305072620320934
206;73;1590;-0.017244758612569577
207;73;1591;0.016814251350537483
208;74;1570;0.014715879618494281
209;74;1591;-0.01404095982845767
210;74;1592;-0.0006749197900366104
211;75;1571;-0.00318032766474403
212;75;1592;-0.00014906311274100794
213;75;1593;0.003329390777485038
214;76;1572;0.0006689627420819657
215;76;1593;-0.01712121432330593
216;76;1594;0.016452251581223966
217;77;1573;0.012167371129077537
218;77;1594;-0.011515944264026613
219;77;1595;-0.000651426865050921
220;78;1574;-0.005682839496707528
221;78;1595;-0.00031456649363861654
222;78;1596;0.0059974059903461436
223;79;1575;0.0007582583759050579
224;79;1596;-0.01719530120116255
225;79;1597;0.016437042825257493
226;80;1576;0.00922871849539949
227;80;1597;-0.008738729088478794
228;80;1598;-0.0004899894069206967
229;81;1577;-0.008836226632386307
230;81;1598;-0.00048610437489869835
231;81;1599;0.009322331007285002
232;82;1578;0.0007226571477770725
233;82;1599;-0.017724953152971595
234;82;1600;0.017002296005194525
235;83;1579;0.006306918498020954
236;83;1600;-0.0060200825277451344
237;83;1601;-0.0002868359702758196
238;84;1580;-0.01246775902130261
239;84;1601;-0.0005835235259407279
240;84;1602;0.013051282547243337
241;85;1581;0.0005763959145122775
242;85;1602;-0.018795201712717757
243;85;1603;0.018218805798205485
244;86;1582;0.0037440225824678245
245;86;1603;-0.0036215958068484795
246;86;1604;-0.00012242677561934427
247;87;1583;-0.016303162992700636
248;87;1604;-0.0005416308238059891
249;87;1605;0.016844793816506623
250;88;1584;0.0003318928087114232
251;88;1605;-0.020283441042520743
252;88;1606;0.01995154823380932
253;89;1585;0.001658269849193397
254;89;1606;-0.0016302046699394309
255;89;1607;-2.8065179253965668e-05
256;90;1586;-0.02011703606683413
257;90;1607;-0.00034046824378361273
258;90;1608;0.02045750431061774
259;91;1608;-0.021995876455905693
260;91;1609;0.021995876455905693
261;92;1610;-0.017737782762060388
262;92;1611;0.017737782762060388
263;93;1587;0.017288370313054493
264;93;1611;-0.01671716600997708
265;93;1612;-0.0005712043030774115
266;94;1588;-0.0011630150935964582
267;94;1612;-3.8425786466677324e-05
268;94;1613;0.0012014408800631354
269;95;1589;0.0005170099779012841
270;95;1613;-0.017989066187786985
271;95;1614;0.0174720562098857
272;96;1590;0.015879890866212106
273;96;1614;-0.015040017980622083
274;96;1615;-0.0008398728855900236
275;97;1591;-0.002773291522079813
276;97;1615;-0.00015043232081576971
277;97;1616;0.002923723842895583
278;98;1592;0.0008239829027776183
279;98;1616;-0.018071893554824844
280;98;1617;0.01724791065204723
281;99;1593;0.013791823545820897
282;99;1617;-0.012925441881398976
283;99;1618;-0.0008663816644219212
284;100;1594;-0.004936307317197352
285;100;1618;-0.0003227000047825955
286;100;1619;0.0052590073219799475
287;101;1595;0.0009659933586895372
288;101;1619;-0.01819322186702524
289;101;1620;0.017227228508335708
290;102;1596;0.011197895210816407
291;102;1620;-0.01047434043649158
292;102;1621;-0.0007235547743248248
293;103;1597;-0.007698313736778697
294;103;1621;-0.0005203753567782365
295;103;1622;0.008218689093556933
296;104;1598;0.0009760937818193954
297;104;1622;-0.018584893481113515
298;104;1623;0.017608799699294124
299;105;1599;0.008402622145686593
300;105;1623;-0.00790420238988164
301;105;1624;-0.0004984197558049518
302;106;1600;-0.010982213477449388
303;106;1624;-0.0006791220293817849
304;106;1625;0.011661335506831176
305;107;1601;0.0008703594962165483
306;107;1625;-0.019396613569766692
307;107;1626;0.018526254073550137
308;108;1602;0.0057439191654744225
309;108;1626;-0.0054664130115972456
310;108;1627;-0.0002775061538771767
311;109;1603;-0.014597209991357012
312;109;1627;-0.0007275473095553079
313;109;1628;0.01532475730091232
314;110;1604;0.0006640575994253332
315;110;1628;-0.02062305821962368
316;110;1629;0.019959000620198345
317;111;1605;0.00343864722601412
318;111;1629;-0.003323214210183321
319;111;1630;-0.00011543301583079943
320;112;1606;-0.01832134356386989
321;112;1630;-0.0006252659358305592
322;112;1631;0.018946609499700444
323;113;1607;0.0003685334230375784
324;113;1631;-0.022137337125942756
325;113;1632;0.02176880370290518
326;114;1608;0.0015383721452879532
327;114;1632;-0.0015123177485176081
328;114;1633;-2.6054396770344842e-05
329;115;1609;-0.021995876455905693
330;115;1633;-0.0003725296861679606
331;115;1634;0.022368406142073652
332;116;1634;-0.023803548425536045
333;116;1635;0.023803548425536045
334;117;1636;-0.017960649025689408
335;117;1637;0.017960649025689408
336;118;1610;0.017737782762060388
337;118;1637;-0.017067384998075107
338;118;1638;-0.0006703977639852807
339;119;1611;-0.0010206167520833075
340;119;1638;-3.857411028542168e-05
341;119;1639;0.0010591908623687296
342;120;1612;0.000609630089544089
343;120;1639;-0.018516082713637208
344;120;1640;0.01790645262409312
345;121;1613;0.016787625307723847
346;121;1640;-0.015770766111794555
347;121;1641;-0.0010168591959292905
348;122;1614;-0.002432038229263617
349;122;1641;-0.00015167239757149064
350;122;1642;0.002583710626835107
351;123;1615;0.0009903052064057934
352;123;1642;-0.018839845248529406
353;123;1643;0.017849540042123614
354;124;1616;0.015148169711929262
355;124;1643;-0.01404827290915784
356;124;1644;-0.0010998968027714233
357;125;1617;-0.004322468770648254
358;125;1644;-0.0003288446705990417
359;125;1645;0.004651313441247296
360;126;1618;0.001189081669204518
361;126;1645;-0.019089369005634516
362;126;1646;0.017900287336429992
363;127;1619;0.012934214545045286
364;127;1646;-0.011947679805118336
365;127;1647;-0.0009865347399269483
366;128;1620;-0.006752888071844129
367;128;1647;-0.0005439463607257794
368;128;1648;0.007296834432569908
369;129;1621;0.0012439301311030614
370;129;1648;-0.019457910435424833
371;129;1649;0.018213980304321756
372;130;1622;0.010366204387556564
373;130;1649;-0.009610429835459747
374;130;1650;-0.000755774552096816
375;131;1623;-0.009704597309412484
376;131;1650;-0.0007467587828393926
377;131;1651;0.010451356092251878
378;132;1624;0.0011775417851867366
379;132;1651;-0.02011102736065735
380;132;1652;0.018933485575470616
381;133;1625;0.007735278062935515
382;133;1652;-0.007243187103937371
383;133;1653;-0.0004920909589981449
384;134;1626;-0.013059841061952876
385;134;1653;-0.0008698525588626794
386;134;1654;0.013929693620815559
387;135;1627;0.001005053463432484
388;135;1654;-0.02111653518478738
389;135;1655;0.020111481721354886
390;136;1628;0.005298300918711356
391;136;1655;-0.005033373501316577
392;136;1656;-0.0002649274173947795
393;137;1629;-0.016635786410015018
394;137;1656;-0.0008595039901287012
395;137;1657;0.017495290400143724
396;138;1630;0.0007406989516613588
397;138;1657;-0.022425794793242686
398;138;1658;0.02168509584158133
399;139;1631;0.003190727626242316
400;139;1658;-0.0030827805736303466
401;139;1659;-0.00010794705261196866
402;140;1632;-0.020256485954387574
403;140;1659;-0.0006969088492900839
404;140;1660;0.020953394803677652
405;141;1633;0.00039858408293830553
406;141;1660;-0.023931629295822616
407;141;1661;0.02353304521288433
408;142;1634;0.0014351422834623893
409;142;1661;-0.0014111688611785163
410;142;1662;-2.397342228387169e-05
411;143;1635;-0.023803548425536045
412;143;1662;-0.0003976278344215616
413;143;1663;0.02420117625995761
414;144;1663;-0.02554298360683463
415;144;1664;0.02554298360683463
416;145;1665;-0.017960649025689394
417;145;1666;0.01796064902568939
418;146;1636;0.017960649025689404
419;146;1666;-0.01718337229626425
420;146;1667;-0.000777276729425154
421;147;1637;-0.0008932640276142974
422;147;1667;-3.865747506696968e-05
423;147;1668;0.0009319215026812671
424;148;1638;0.0007089718742707026
425;148;1668;-0.018830546410350056
426;148;1669;0.018121574536079352
427;149;1639;0.017456891851268478
428;149;1669;-0.016250081253358372
429;149;1670;-0.0012068105979101084
430;150;1640;-0.002135686512298565
431;150;1670;-0.0001526684347855986
432;150;1671;0.002288354947084164
433;151;1641;0.0011685315935007806
434;151;1671;-0.0194186177677587
435;151;1672;0.01825008617425792
436;152;1642;0.016256134621694302
437;152;1672;-0.01490405443943607
438;152;1673;-0.001352080182258231
439;153;1643;-0.0038012671329657735
440;153;1673;-0.0003337058748907165
441;153;1674;0.004134973007856491
442;154;1644;0.0014287414733704649
443;154;1674;-0.019850385063688185
444;154;1675;0.018421643590317723
445;155;1645;0.014438055564387216
446;155;1675;-0.013161295320423623
447;155;1676;-0.0012767602439635918
448;156;1646;-0.005952607531311656
449;156;1676;-0.0005613574135073578
450;156;1677;0.0065139649448190135
451;157;1647;0.0015304811006527268
452;157;1677;-0.02028324005167194
453;157;1678;0.01875275895101921
454;158;1648;0.012161076002854893
455;158;1678;-0.011107869945270212
456;158;1679;-0.0010532060575846763
457;159;1649;-0.008603550468862011
458;159;1679;-0.0007959950988171726
459;159;1680;0.009399545567679184
460;160;1650;0.0015025333349362089
461;160;1680;-0.020873910195392267
462;160;1681;0.019371376860456056
463;161;1651;0.009659671268405473
464;161;1681;-0.008898287129403958
465;161;1682;-0.0007613841390015151
466;162;1652;-0.011690298471533246
467;162;1682;-0.0009787477161115668
468;162;1683;0.012669046187644813
469;163;1653;0.0013619435178608241
470;163;1683;-0.021725097534801147
471;163;1684;0.020363154016940326
472;164;1654;0.00718684156397182
473;164;1684;-0.006710086224550982
474;164;1685;-0.00047675533942083805
475;165;1655;-0.015078108220038298
476;165;1685;-0.001050226427826231
477;165;1686;0.01612833464786453
478;166;1656;0.0011244314075234815
479;166;1686;-0.0228511410141118
480;166;1687;0.021726709606588315
481;167;1657;0.004930504393098963
482;167;1687;-0.004680358109108723
483;167;1688;-0.00025014628399024004
484;168;1658;-0.018602315267950986
485;168;1688;-0.0009760143520301417
486;168;1689;0.019578329619981127
487;169;1659;0.0008048559019020524
488;169;1689;-0.02419126580322301
489;169;1690;0.023386409901320956
490;170;1660;0.0029782344921449643
491;170;1690;-0.0028782326580096087
492;170;1691;-0.00010000183413535593
493;171;1661;-0.022121876351705816
494;171;1691;-0.0007553794656103334
495;171;1692;0.022877255817316144
496;172;1662;0.00042160125670543335
497;172;1692;-0.025664500380300964
498;172;1693;0.025242899123595536
499;173;1663;0.001341807346877025
500;173;1693;-0.0013199813761194282
501;173;1694;-2.182597075759659e-05
502;174;1664;-0.025542983606834633
503;174;1694;-0.00041548469276315265
504;174;1695;0.025958468299597786
505;175;1695;-0.02721274924422079
506;175;1696;0.02721274924422079
507;176;1697;-0.017737782762060297
508;176;1698;0.017737782762060297
509;177;1665;0.017960649025689394
510;177;1698;-0.01706738499807502
511;177;1699;-0.0008932640276143735
512;178;1666;-0.0007772767294251409
513;178;1699;-3.865747506697235e-05
514;178;1700;0.0008159342044921135
515;179;1667;0.0008159342044921233
516;179;1700;-0.018935088837067907
517;179;1701;0.018119154632575785
518;180;1668;0.017898624907668793
519;180;1701;-0.016487568416881794
520;180;1702;-0.0014110564907869935
521;181;1669;-0.0018714932827209809
522;181;1702;-0.00015331335910347002
523;181;1703;0.002024806641824451
524;182;1670;0.0013594790326957066
525;182;1703;-0.019805427423111747
526;182;1704;0.018445948390416043
527;183;1671;0.017130262820674536
528;183;1704;-0.015506663611546173
529;183;1705;-0.00162359920912836
530;184;1672;-0.0033460317348218476
531;184;1705;-0.00033744131461694573
532;184;1706;0.003683473049438794
533;185;1673;0.0016857860571489473
534;185;1706;-0.020456525871610523
535;185;1707;0.018770739814461576
536;186;1674;0.01571541205583169
537;186;1707;-0.01412198931413638
538;186;1708;-0.0015934227416953039
539;187;1675;-0.0052603482698941
540;187;1708;-0.000574725275332756
541;187;1709;0.005835073545226856
542;188;1676;0.0018381176574709494
543;188;1709;-0.021018147047087963
544;188;1710;0.019180029389617013
545;189;1677;0.01376927510685294
546;189;1710;-0.01238172299823232
547;189;1711;-0.0013875521086206119
548;190;1678;-0.007644889005748999
