edge_index;vertex_1_index;vertex_2_index;probabilitycurrent
0;0;1861;-9.684534797672399e-05
1;0;1862;9.684534797672399e-05
2;1;1862;-0.00047224521121652787
3;1;1863;0.000472245211216529
4;2;1863;-0.0011692904708456423
5;2;1864;0.0011692904708456423
6;3;1864;-0.0018715108895514263
7;3;1865;0.001871510889551426
8;4;1865;-0.0020183386085930247
9;4;1866;0.002018338608593025
10;5;1866;-0.0012846443083917077
11;5;1867;0.0012846443083917077
12;6;1861;9.684534797672397e-05
13;6;1868;-0.00047224521121652847
14;6;1869;0.0003753998632398045
15;7;1862;0.0003753998632398039
16;7;1869;-0.0014551556710223597
17;7;1870;0.0010797558077825554
18;8;1863;0.0006970452596291133
19;8;1870;-0.002004898618972192
20;8;1871;0.0013078533593430784
21;9;1864;0.0007022204187057841
22;9;1871;-0.001317563416315792
23;9;1872;0.0006153429976100079
24;10;1865;0.00014682771904159887
25;10;1872;-0.00012866246318188026
26;10;1873;-1.8165255859718605e-05
27;11;1866;-0.0007336943002013176
28;11;1873;-9.077131193598483e-05
29;11;1874;0.0008244656121373026
30;12;1867;-0.0012846443083917073
31;12;1874;-0.001443578143930317
32;12;1875;0.0027282224523220242
33;13;1875;-0.0020914389318945157
34;13;1876;0.0020914389318945153
35;14;1868;0.0004722452112165285
36;14;1877;-0.0011692904708456415
37;14;1878;0.0006970452596291129
38;15;1869;0.001079755807782555
39;15;1878;-0.002004898618972191
40;15;1879;0.0009251428111896363
41;16;1870;0.0009251428111896366
42;16;1879;-0.0010682574143189604
43;16;1880;0.000143114603129324
44;17;1871;9.710056972713599e-06
45;17;1880;-2.30266263936325e-06
46;17;1881;-7.407394333350347e-06
47;18;1872;-0.00048668053442812737
48;18;1881;-0.0007949538700795346
49;18;1882;0.0012816344045076613
50;19;1873;0.00010893656779570344
51;19;1882;-0.0020319087997926954
52;19;1883;0.0019229722319969935
53;20;1874;0.0006191125317930147
54;20;1883;-0.0012032198443822839
55;20;1884;0.0005841073125892689
56;21;1875;-0.0006367835204275085
57;21;1884;0.0003178889145731657
58;21;1885;0.00031889460585434284
59;22;1876;-0.0020914389318945157
60;22;1885;-0.0010473710020120642
61;22;1886;0.0031388099339065803
62;23;1886;-0.00275342202772956
63;23;1887;0.00275342202772956
64;24;1877;0.0011692904708456415
65;24;1888;-0.0018715108895514254
66;24;1889;0.000702220418705784
