edge_index;vertex_1_index;vertex_2_index;probabilitycurrent
0;0;1645;-0.001783079037563739
1;0;1646;0.001783079037563739
2;1;1646;-0.0029327801936913332
3;1;1647;0.002932780193691333
4;2;1647;-0.002394005840477963
5;2;1648;0.002394005840477963
6;3;1649;-0.0014357843100199887
7;3;1650;0.0014357843100199887
8;4;1650;-0.0033705500807511557
9;4;1651;0.0033705500807511553
10;5;1645;0.001783079037563739
11;5;1651;-0.004343159684122761
12;5;1652;0.0025600806465590226
13;6;1646;0.0011497011561275939
14;6;1652;-0.0016506995018854135
15;6;1653;0.0005009983457578194
16;7;1647;-0.0005387743532133695
17;7;1653;0.00023477845373818252
18;7;1654;0.0003039958994751871
19;8;1648;-0.002394005840477963
20;8;1654;-0.0013507843394630435
21;8;1655;0.003744790179941007
22;9;1655;-0.00489739464343655
23;9;1656;0.004897394643436567
24;10;1656;-0.0032994385537218262
25;10;1657;0.0032994385537218262
26;11;1658;-0.0014357843100199885
27;11;1659;0.0014357843100199883
28;12;1649;0.0014357843100199887
29;12;1659;-0.004010403149287489
30;12;1660;0.0025746188392675
31;13;1650;0.0019347657707311679
32;13;1660;-0.003469382112710941
33;13;1661;0.0015346163419797734
34;14;1651;0.0009726096033716059
35;14;1661;-0.0007714538960116449
36;14;1662;-0.00020115570735996098
37;15;1652;-0.0009093811446736087
38;15;1662;-0.00031907435635765766
39;15;1663;0.0012284555010312662
40;16;1653;-0.0007357767994960021
41;16;1663;-0.0032748491676143137
42;16;1664;0.004010625967110316
43;17;1654;0.0010467884399878564
44;17;1664;-0.004406720462725729
45;17;1665;0.003359932022737871
46;18;1655;0.0011526044634955425
47;18;1665;-0.001334474863553337
48;18;1666;0.00018187040005779407
49;19;1656;-0.0015979560897147406
50;19;1666;0.0002521427970440365
51;19;1667;0.001345813292670704
52;20;1657;-0.0032994385537218262
53;20;1667;-0.002778817448445483
54;20;1668;0.006078256002167309
55;21;1668;-0.004727553855801541
56;21;1669;0.004727553855801541
57;22;1658;0.0014357843100199885
58;22;1670;-0.003370550080751156
59;22;1671;0.0019347657707311679
60;23;1659;0.0025746188392675
61;23;1671;-0.0034693821127109417
62;23;1672;0.0008947632734434406
63;24;1660;0.0008947632734434402
64;24;1672;-0.0004843713491320317
65;24;1673;-0.0004103919243114085
66;25;1661;-0.000763162445968128
67;25;1673;-0.0007913342520742151
68;25;1674;0.0015544966980423432
69;26;1662;0.0005202300637176186
70;26;1674;-0.004063926794356699
71;26;1675;0.0035436967306390794
72;27;1663;0.002046393666583048
73;27;1675;-0.0036206184252899182
74;27;1676;0.0015742247587068707
75;28;1664;0.0003960944956154126
76;28;1676;-0.0002488029374410045
77;28;1677;-0.00014729155817440798
78;29;1665;-0.0020254571591845345
79;29;1677;-0.000987841170403477
80;29;1678;0.0030132983295880116
81;30;1666;-0.00043401319710183065
82;30;1678;-0.004737730797588808
83;30;1679;0.005171743994690638
84;31;1667;0.0014330041557747788
85;31;1679;-0.003199213958416468
86;31;1680;0.0017662098026416891
87;32;1668;-0.0013507021463657679
88;32;1680;0.0007610890269253756
89;32;1681;0.0005896131194403918
90;33;1669;-0.004727553855801541
91;33;1681;-0.0020636879742447437
92;33;1682;0.006791241830046285
93;34;1682;-0.005854122566564245
94;34;1683;0.005854122566564244
95;35;1684;-0.0017830790375637424
96;35;1685;0.0017830790375637424
97;36;1670;0.0033705500807511618
98;36;1685;-0.00434315968412277
99;36;1686;0.0009726096033716085
100;37;1671;0.0015346163419797739
101;37;1686;-0.0007714538960116457
102;37;1687;-0.0007631624459681278
103;38;1672;-0.00041039192431140917
104;38;1687;-0.0007913342520742158
105;38;1688;0.001201726176385625
106;39;1673;0.0012017261763856237
107;39;1688;-0.004153286367552689
108;39;1689;0.0029515601911670655
109;40;1674;0.002509430096314356
110;40;1689;-0.0031375552744312297
111;40;1690;0.0006281251781168745
112;41;1675;7.692169465083919e-05
113;41;1690;-2.2080518722599036e-05
114;41;1691;-5.4841175928240155e-05
115;42;1676;-0.0013254218212658663
116;42;1691;-0.0021733418860032765
117;42;1692;0.0034987637072691436
118;43;1677;0.001135132728577885
119;43;1692;-0.0050615646585564535
120;43;1693;0.003926431929978568
121;44;1678;0.0017244324680007921
122;44;1693;-0.0019554315135109322
123;44;1694;0.00023099904551014002
124;45;1679;-0.0019725300362741704
125;45;1694;0.0002420588582258918
126;45;1695;0.0017304711780482792
127;46;1680;-0.0025272988295670647
128;46;1695;-0.004016042837748262
129;46;1696;0.006543341667315327
130;47;1681;0.001474074854804352
131;47;1696;-0.0049264135015825525
132;47;1697;0.0034523386467782014
133;48;1682;-0.0009371192634820405
134;48;1697;0.0006669350704685754
135;48;1698;0.00027018419301346494
136;49;1683;-0.005854122566564245
137;49;1698;-0.0016878229304261732
138;49;1699;0.007541945496990417
139;50;1699;-0.006954790609907474
140;50;1700;0.006954790609907474
141;51;1684;0.0017830790375637426
142;51;1701;-0.0029327801936913393
143;51;1702;0.001149701156127597
144;52;1685;0.002560080646559027
145;52;1702;-0.0016506995018854172
146;52;1703;-0.0009093811446736105
147;53;1686;-0.00020115570735996274
148;53;1703;-0.0003190743563576602
149;53;1704;0.000520230063717623
150;54;1687;0.001554496698042343
151;54;1704;-0.004063926794356701
152;54;1705;0.0025094300963143575
153;55;1688;0.0029515601911670637
154;55;1705;-0.0031375552744312297
155;55;1706;0.00018599508326416504
156;56;1689;0.00018599508326416406
157;56;1706;-1.6492690759041147e-05
158;56;1707;-0.00016950239250512294
159;57;1690;-0.0006060446593942758
160;57;1707;-0.002758825175486275
161;57;1708;0.003364869834880551
162;58;1691;0.0022281830619315154
163;58;1708;-0.004981005509180061
164;58;1709;0.0027528224472485475
165;59;1692;0.0015628009512873098
