vertex_index;vertex_x;vertex_y;ldos
0;20.0;-55.42562584220408;0.0001654927528550325
1;21.5;-52.827549630850754;0.00047476105307165127
2;20.0;-53.693575034635195;0.00016549275285503295
3;18.5;-54.55960043841963;0.00016549275285503205
4;17.0;-55.42562584220407;0.00046764938523410806
5;23.0;-50.22947341949744;0.0008252854688254124
6;21.5;-51.09549882328188;0.0004747610530716521
7;20.0;-51.96152422706631;7.964872703002615e-05
8;18.5;-52.827549630850754;0.00066197101142013
9;17.0;-53.693575034635195;7.675168478011423e-05
10;15.5;-54.55960043841963;0.0004676493852341073
11;14.0;-55.42562584220407;0.0007973579078816182
12;24.5;-47.63139720814413;0.0011933684078993007
13;23.0;-48.49742261192856;0.0008252854688254132
14;21.5;-49.363448015713004;4.814652866392281e-05
15;20.0;-50.229473419497445;0.000943326807348322
16;18.5;-51.09549882328188;0.0002823805920769747
17;17.0;-51.96152422706632;0.00028791280100231784
18;15.5;-52.82754963085076;0.0009233093871734117
19;14.0;-53.693575034635195;4.372282922962076e-05
20;12.5;-54.559600438419636;0.0007973579078816171
21;11.0;-55.42562584220407;0.001126897917837762
22;26.0;-45.03332099679081;0.0015728215501306427
23;24.5;-45.89934640057525;0.0011933684078993018
24;23.0;-46.76537180435969;3.3841940046972566e-05
25;21.5;-47.63139720814413;0.0012721029419070183
26;20.0;-48.49742261192856;0.0005652437679649655
27;18.5;-49.363448015713004;0.00019347257656549476
28;17.0;-50.229473419497445;0.00114055995255328
29;15.5;-51.09549882328188;0.0001800430730791712
30;14.0;-51.96152422706632;0.0005651879746302322
31;12.5;-52.82754963085076;0.0012145120889883701
32;11.0;-53.693575034635195;2.8427810140678803e-05
33;9.5;-54.559600438419636;0.001126897917837761
34;8.0;-55.42562584220408;0.0014474173718641659
35;27.5;-42.43524478543749;0.0019612972124968863
36;26.0;-43.30127018922193;0.0015728215501306447
37;24.5;-44.167295593006365;2.6149411476578488e-05
38;23.0;-45.033320996790806;0.0016291352270671334
39;21.5;-45.89934640057525;0.0008909729238961261
40;20.0;-46.76537180435968;0.00014141244213299986
41;18.5;-47.63139720814412;0.0014201062996273624
42;17.0;-48.49742261192856;0.0003945282497290509
43;15.5;-49.363448015713;0.00041429199979479443
44;14.0;-50.22947341949744;0.0013832222069579303
45;12.5;-51.09549882328188;0.0001226815027819785
46;11.0;-51.96152422706631;0.0008713168692758342
47;9.5;-52.827549630850754;0.0015132935480752633
48;8.0;-53.693575034635195;2.0031341041611965e-05
49;6.5;-54.55960043841963;0.001447417371864164
50;5.0;-55.42562584220407;0.0017550249530598064
51;29.0;-39.83716857408418;0.002356921736587536
52;27.5;-40.703193977868615;0.0019612972124968884
53;26.0;-41.569219381653056;2.1415802212992697e-05
54;24.5;-42.4352447854375;0.0020045735153151416
55;23.0;-43.30127018922193;0.0012424847964721954
56;21.5;-44.16729559300637;0.00011053111199381937
57;20.0;-45.03332099679081;0.0017422998877640475
58;18.5;-45.89934640057525;0.0006652582887250568
59;17.0;-46.76537180435969;0.0003176080929152683
60;15.5;-47.63139720814413;0.001617398996599944
61;14.0;-48.49742261192856;0.0002835024574176419
62;12.5;-49.363448015713004;0.0006820207592402541
63;11.0;-50.22947341949744;0.0016478927455526391
64;9.5;-51.09549882328188;8.804063038249149e-05
65;8.0;-51.96152422706632;0.001185110592123965
66;6.5;-52.827549630850754;0.0018079995079737935
67;5.0;-53.693575034635195;1.4807712792992433e-05
68;3.5;-54.559600438419636;0.0017550249530598047
69;2.0;-55.42562584220407;0.0020474218375636194
70;30.5;-37.239092362730865;0.0027574094776460388
71;29.0;-38.1051177665153;0.002356921736587538
72;27.5;-38.97114317029974;1.8161260149328262e-05
73;26.0;-39.83716857408418;0.002392604479289113
74;24.5;-40.703193977868615;0.0016116003701591572
75;23.0;-41.569219381653056;9.069830938590785e-05
76;21.5;-42.4352447854375;0.0020941858651952017
77;20.0;-43.30127018922193;0.0009751560165863829
78;18.5;-44.16729559300637;0.000254347140125256
79;17.0;-45.03332099679081;0.001902195302925934
80;15.5;-45.89934640057525;0.0005015511107098971
81;14.0;-46.76537180435969;0.0005465948562917787
82;12.5;-47.63139720814413;0.0018449652244206778
83;11.0;-48.49742261192856;0.0002096332766453804
84;9.5;-49.363448015713004;0.0009741420236051387
85;8.0;-50.229473419497445;0.001919178725337605
86;6.5;-51.09549882328188;6.553132749083918e-05
87;5.0;-51.96152422706632;0.0014955621294731338
88;3.5;-52.82754963085076;0.0020922479598414327
89;2.0;-53.693575034635195;1.125889532532375e-05
90;0.5;-54.559600438419636;0.0020474218375636176
91;32.0;-34.64101615137754;0.003159870447050597
92;30.5;-35.50704155516198;0.0027574094776460405
93;29.0;-36.37306695894642;1.5704601296936898e-05
94;27.5;-37.23909236273086;0.0027888687809768413
95;26.0;-38.1051177665153;0.001993859455567268
96;24.5;-38.97114317029973;7.690436974631959e-05
97;23.0;-39.837168574084174;0.002466940893862686
98;21.5;-40.703193977868615;0.0013132440710680396
99;20.0;-41.56921938165305;0.0002112600450979241
100;18.5;-42.43524478543749;0.0022255516374487623
101;17.0;-43.30127018922193;0.0007654019968576279
102;15.5;-44.167295593006365;0.0004502386281692339
103;14.0;-45.033320996790806;0.002095323616269379
104;12.5;-45.89934640057525;0.00038312934831908
105;11.0;-46.76537180435968;0.0008107880568389861
106;9.5;-47.63139720814412;0.002087573030555937
107;8.0;-48.49742261192856;0.00015868903907005603
108;6.5;-49.363448015713;0.0012754390762234513
109;5.0;-50.22947341949744;0.0021872122050921555
110;3.5;-51.09549882328188;4.996508750554296e-05
111;2.0;-51.96152422706631;0.0017965449632356754
112;0.5;-52.827549630850754;0.0023623365127180824
113;33.5;-32.042939940024226;0.0035608691353226462
114;32.0;-32.90896534380867;0.003159870447050598
115;30.5;-33.77499074759311;1.3702460537825398e-05
116;29.0;-34.64101615137755;0.0031893064212984135
117;27.5;-35.50704155516198;0.002386013602673706
118;26.0;-36.373066958946424;6.653808376738493e-05
119;24.5;-37.239092362730865;0.0028539279327473737
120;23.0;-38.1051177665153;0.0016727114400343912
121;21.5;-38.97114317029974;0.00018035413416077776
122;20.0;-39.83716857408418;0.0025779479954085465
123;18.5;-40.703193977868615;0.001065432611253583
124;17.0;-41.569219381653056;0.00038063436845935794
125;15.5;-42.4352447854375;0.0023897165085423524
126;14.0;-43.30127018922193;0.0006029911331948351
127;12.5;-44.16729559300637;0.0006864931752864044
128;11.0;-45.033320996790806;0.0023086132378256395
129;9.5;-45.89934640057525;0.0002963777815653711
130;8.0;-46.76537180435969;0.0010951322625104148
131;6.5;-47.63139720814412;0.002333901867740864
132;5.0;-48.49742261192856;0.00012219866864923677
133;3.5;-49.363448015713004;0.0015760139263390372
134;2.0;-50.22947341949744;0.002445724624314702
135;0.5;-51.09549882328188;3.8666062463147534e-05
136;35.0;-29.444863728670914;0.003956603978465697
137;33.5;-30.31088913245535;0.0035608691353226484
138;32.0;-31.17691453623979;1.1973631314690026e-05
139;30.5;-32.04293994002423;0.0035897363375308033
140;29.0;-32.90896534380867;0.0027849115468489226
141;27.5;-33.77499074759311;5.817275230622259e-05
142;26.0;-34.64101615137755;0.003249447596745121
143;24.5;-35.50704155516198;0.0020489273866073254
144;23.0;-36.373066958946424;0.00015683484528160072
145;21.5;-37.239092362730865;0.0029515744243520164
146;20.0;-38.1051177665153;0.0013945667027017517
147;18.5;-38.97114317029974;0.00032878870754449093
148;17.0;-39.83716857408418;0.00271970785393222
149;15.5;-40.703193977868615;0.0008628832007084329
150;14.0;-41.569219381653056;0.0005918928921154187
151;12.5;-42.4352447854375;0.00257626214120369
152;11.0;-43.30127018922193;0.0004772920973666201
153;9.5;-44.16729559300637;0.0009506371637492229
154;8.0;-45.03332099679081;0.002530935988108134
155;6.5;-45.89934640057525;0.00023157812092365458
156;5.0;-46.76537180435969;0.0013880187024543278
157;3.5;-47.63139720814413;0.002575906855129667
158;2.0;-48.49742261192856;9.516443679301671e-05
159;0.5;-49.363448015713004;0.0018693572207244625
160;36.5;-26.84678751731759;0.004343146334857743
161;35.0;-27.71281292110203;0.0039566039784657
162;33.5;-28.57883832488647;1.042336368989614e-05
163;32.0;-29.444863728670907;0.003985815086224073
164;30.5;-30.310889132455348;0.0031870670891403713
165;29.0;-31.176914536239785;5.101026777559412e-05
166;27.5;-32.042939940024226;0.003648083602532688
167;26.0;-32.90896534380867;0.002438070327080201
168;24.5;-33.7749907475931;0.00013780052993490606
169;23.0;-34.64101615137754;0.003339505076932447
