vertex_index;vertex_x;vertex_y;ldos
0;62.0;-36.373066958946424;1.2888183621623134e-13
1;60.5;-37.239092362730865;4.6138769394743987e-11
2;59.0;-38.1051177665153;4.518696079317673e-09
3;57.5;-38.97114317029974;2.1255472449960027e-07
4;56.0;-39.83716857408418;6.015505029896723e-06
5;54.5;-40.703193977868615;0.00011552655617511252
6;53.0;-41.569219381653056;0.0016212569589358489
7;51.5;-42.4352447854375;0.017470148852578186
8;50.0;-43.30127018922193;0.1496994726927322
9;48.5;-44.16729559300637;1.0465582632100319
10;47.0;-45.03332099679081;6.08519960409387
11;45.5;-45.89934640057525;29.85895800692525
12;44.0;-46.76537180435969;125.00494066731052
13;42.5;-47.63139720814413;450.12515669693533
14;41.0;-48.49742261192856;1401.8392879387457
15;39.5;-49.363448015713004;3787.9128256196336
16;38.0;-50.229473419497445;8887.100855450675
17;36.5;-51.09549882328188;18067.333550517214
18;35.0;-51.96152422706632;31650.191596190612
19;33.5;-52.82754963085076;47268.216663688756
20;32.0;-53.693575034635195;59053.265333094234
21;30.5;-54.559600438419636;59630.70070137656
22;29.0;-55.42562584220408;45429.436565140844
23;27.5;-56.29165124598851;22013.366588344343
24;26.0;-57.15767664977295;3317.6751593501062
25;24.5;-58.02370205355739;1928.665270329501
26;23.0;-58.88972745734183;16973.386559598628
27;21.5;-59.75575286112627;32513.336331839975
28;20.0;-60.62177826491071;31812.406946676187
29;18.5;-61.48780366869514;15110.906043271416
30;17.0;-62.353829072479584;836.2752999770105
31;15.5;-63.219854476264025;6344.716357397091
32;14.0;-64.08587988004845;28701.0964291041
33;12.5;-64.95190528383289;47701.7884599244
34;11.0;-65.81793068761733;47348.88684253089
35;9.5;-66.68395609140177;30514.044317445067
36;8.0;-67.5499814951862;12004.313645086946
37;6.5;-68.41600689897065;2070.2859966606147
38;62.0;-34.64101615137754;1.2888183614737961e-13
39;60.5;-35.50704155516198;4.139062284415241e-11
40;59.0;-36.37306695894642;3.651643939477348e-09
41;57.5;-37.23909236273086;1.5509241397965362e-07
42;56.0;-38.1051177665153;3.966634766922787e-06
43;54.5;-38.97114317029973;6.8821329158901e-05
44;53.0;-39.837168574084174;0.0008712880058152166
