edge_index;vertex_1_index;vertex_2_index;current
0;0;1952;-1.3679796338624223e-06
1;0;1953;1.3679796338624223e-06
2;1;1953;-3.0395930872437952e-06
3;1;1954;3.0395930872437952e-06
4;2;1954;-4.770808381854535e-06
5;2;1955;4.7708084014933395e-06
6;3;1955;-6.159004151321478e-06
7;3;1956;6.159004151321505e-06
8;4;1956;-6.710132202532743e-06
9;4;1957;6.71013220253275e-06
10;5;1957;-5.974517120516039e-06
11;5;1958;5.974517069064629e-06
12;6;1958;-3.7094415011865633e-06
13;6;1959;3.7094415011865633e-06
14;7;1960;-7.833216702999164e-07
15;7;1961;7.833216702999164e-07
16;8;1961;-2.063313475722482e-06
17;8;1962;2.0633134757224006e-06
18;9;1962;-3.900766412467656e-06
19;9;1963;3.900766406394904e-06
20;10;1963;-6.189221519496246e-06
21;10;1964;6.189221519496246e-06
22;11;1952;1.3679796338624223e-06
23;11;1964;-8.55943211586777e-06
24;11;1965;7.191452482005348e-06
25;12;1953;1.6716134533814272e-06
26;12;1965;-8.664536573161903e-06
27;12;1966;6.992923119780611e-06
28;13;1954;1.7312152946106585e-06
29;13;1966;-7.1409477163535985e-06
30;13;1967;5.409732421742974e-06
31;14;1955;1.3881957498281113e-06
32;14;1967;-4.2698091642150184e-06
33;14;1968;2.8816134143869274e-06
34;15;1956;5.511280512112381e-07
35;15;1968;-1.0781497161005727e-06
36;15;1969;5.270216648893279e-07
37;16;1957;-7.356150820167116e-07
38;16;1969;9.194566922618842e-07
39;16;1970;-1.8384161024515315e-07
40;17;1958;-2.2650755678780654e-06
41;17;1970;3.587249279360925e-07
42;17;1971;1.9063506399419187e-06
43;18;1959;-3.7094415011865633e-06
44;18;1971;-3.2159644460848322e-06
45;18;1972;6.925405947271397e-06
46;19;1972;-8.886021056010533e-06
47;19;1973;8.886021056010542e-06
48;20;1973;-9.495032060341472e-06
49;20;1974;9.495032059794316e-06
50;21;1974;-8.51935280364233e-06
51;21;1975;8.519352803303517e-06
52;22;1975;-6.1739460704710925e-06
53;22;1976;6.173946070471147e-06
54;23;1976;-3.0681673887033266e-06
55;23;1977;3.0681673887033537e-06
56;24;1978;-4.135915432946278e-07
57;24;1979;4.1359154329463117e-07
58;25;1979;-1.280860757320429e-06
59;25;1980;1.2808607573204018e-06
60;26;1980;-2.848054565164206e-06
61;26;1981;2.8480545657722536e-06
62;27;1960;7.833216702999164e-07
63;27;1981;-5.310718265150958e-06
64;27;1982;4.527396594851028e-06
65;28;1961;1.279991805422579e-06
66;28;1982;-7.358019294741701e-06
67;28;1983;6.078027489319216e-06
68;29;1962;1.8374529367452282e-06
69;29;1983;-8.669338066706622e-06
70;29;1984;6.831885129961434e-06
71;30;1963;2.2884551131013554e-06
72;30;1984;-8.438705329122056e-06
73;30;1985;6.150250216020687e-06
74;31;1964;2.3702105963715244e-06
75;31;1985;-6.286689618422196e-06
76;31;1986;3.916479022050695e-06
77;32;1965;1.473084091156704e-06
78;32;1986;-2.834674980374887e-06
79;32;1987;1.3615908892181865e-06
80;33;1966;1.4802459657297075e-07
81;33;1987;-5.5776503507844064e-08
82;33;1988;-9.224809306512456e-08
83;34;1967;-1.1399232575279504e-06
84;34;1988;4.770701939730594e-07
85;34;1989;6.628530635549096e-07
86;35;1968;-1.8034636982865106e-06
87;35;1989;-1.731080856042064e-06
88;35;1990;3.5345445543285745e-06
89;36;1969;-1.4464783571509275e-06
90;36;1990;-5.485826738318761e-06
91;36;1991;6.932305095469526e-06
92;37;1970;-1.7488331769085802e-07
93;37;1991;-8.360903179403426e-06
94;37;1992;8.53578649709427e-06
95;38;1971;1.3096138061428458e-06
96;38;1992;-8.215125329010301e-06
97;38;1993;6.905511522867469e-06
98;39;1972;1.960615108739135e-06
99;39;1993;-4.897501596598855e-06
100;39;1994;2.93688648785975e-06
101;40;1973;6.090110043309444e-07
102;40;1994;-8.638703005830938e-07
103;40;1995;2.5485929625215624e-07
104;41;1974;-9.75679256151973e-07
105;41;1995;5.791958098649407e-07
106;41;1996;3.964834462870254e-07
107;42;1975;-2.345406732832492e-06
108;42;1996;-1.0555471492796828e-06
109;42;1997;3.400953882112166e-06
110;43;1976;-3.1057786817678473e-06
111;43;1997;-4.546407159417957e-06
112;43;1998;7.65218584118573e-06
113;44;1977;-3.0681673887033266e-06
114;44;1998;-7.590387340910973e-06
115;44;1999;1.0658554729614219e-05
116;45;1999;-8.066870128432563e-06
117;45;2000;8.066870128432455e-06
118;46;2000;-4.049791394717338e-06
119;46;2001;4.049791394717311e-06
120;47;2002;-2.994753244197134e-07
121;47;2003;2.994753244197134e-07
122;48;2003;-1.0750229251102074e-06
123;48;2004;1.075022925110221e-06
124;49;1978;4.1359154329463117e-07
125;49;2004;-2.720194087120603e-06
126;49;2005;2.3066025438259788e-06
127;50;1979;8.672692140258045e-07
128;50;2005;-4.82087962543011e-06
129;50;2006;3.953610411404305e-06
130;51;1980;1.5671938078438041e-06
131;51;2006;-7.116145263655316e-06
132;51;2007;5.548951455811512e-06
133;52;1981;2.462663699378704e-06
134;52;2007;-8.675544993117429e-06
135;52;2008;6.212881293738725e-06
136;53;1982;2.8306226998907813e-06
137;53;2008;-8.332046439437501e-06
138;53;2009;5.501423739546585e-06
139;54;1983;2.5913105773874327e-06
140;54;2009;-6.049392857319005e-06
141;54;2010;3.4580822799317944e-06
142;55;1984;1.6068201991604455e-06
143;55;2010;-2.663559718531231e-06
144;55;2011;1.0567395193708076e-06
145;56;1985;1.3643940240158983e-07
146;56;2011;-1.027964423433843e-08
147;56;2012;-1.261597581672514e-07
148;57;1986;-1.0818040416758045e-06
149;57;2012;1.0320255557403442e-07
150;57;2013;9.78601486101787e-07
151;58;1987;-1.3058143857104e-06
152;58;2013;-2.5522821177323993e-06
153;58;2014;3.858096503443097e-06
154;59;1988;-3.8482210090791283e-07
155;59;2014;-6.1489954913791995e-06
156;59;2015;6.53381759228718e-06
157;60;1989;1.0682277924871407e-06
158;60;2015;-7.942940488682104e-06
159;60;2016;6.874712696194936e-06
160;61;1990;1.9512821839901863e-06
161;61;2016;-6.363249857879612e-06
162;61;2017;4.411967673889432e-06
163;62;1991;1.4285980839338836e-06
164;62;2017;-2.5222462875954752e-06
165;62;2018;1.0936482036615883e-06
166;63;1992;-3.206611680839697e-07
167;63;2018;3.849792803466414e-07
168;63;2019;-6.43181122626751e-08
169;64;1993;-2.0080099262685864e-06
170;64;2019;-2.8354718329632396e-07
171;64;2020;2.2915571095649104e-06
172;65;1994;-2.0730161872767035e-06
173;65;2020;-4.02106942877998e-06
174;65;2021;6.094085616056728e-06
175;66;1995;-8.340551061171376e-07
176;66;2021;-7.18670592049165e-06
177;66;2022;8.020761026635665e-06
178;67;1996;6.590637029925693e-07
179;67;2022;-6.980758356769625e-06
180;67;2023;6.321694653777042e-06
181;68;1997;1.14545327730579e-06
182;68;2023;-3.5429396830349846e-06
183;68;2024;2.3974864057300764e-06
184;69;1998;-6.179850027472671e-08
