vertex_index;vertex_x;vertex_y;ldos
0;59.0;-60.621778264910695;9.195789735813993e-05
1;60.5;-58.02370205355739;0.00026036142759089755
2;59.0;-58.88972745734183;9.19578973581406e-05
3;57.5;-59.75575286112627;9.195789735813932e-05
4;56.0;-60.62177826491071;0.0002633333854208639
5;62.0;-55.42562584220407;0.00044511223235047057
6;60.5;-56.29165124598851;0.0002603614275908986
7;59.0;-57.157676649772945;4.2853401562163246e-05
8;57.5;-58.023702053557386;0.0003678315894325599
9;56.0;-58.88972745734183;4.406413468614755e-05
10;54.5;-59.75575286112626;0.0002633333854208628
11;53.0;-60.6217782649107;0.0004568094583170098
12;63.5;-52.82754963085075;0.0006311991890292717
13;62.0;-53.69357503463519;0.0004451122323504718
14;60.5;-54.55960043841963;2.4621087785133902e-05
15;59.0;-55.42562584220406;0.0005144717609479818
16;57.5;-56.291651245988504;0.00015958473365353953
17;56.0;-57.157676649772945;0.00015727301736554955
18;54.5;-58.02370205355738;0.0005228371428558825
19;53.0;-58.88972745734182;2.6476695937971444e-05
20;51.5;-59.75575286112626;0.0004568094583170084
21;50.0;-60.621778264910695;0.0006591653424537499
22;65.0;-50.229473419497445;0.0008140029306997771
23;63.5;-51.09549882328188;0.0006311991890292734
24;62.0;-51.96152422706632;1.62086337470976e-05
25;60.5;-52.82754963085076;0.0006791052126803109
26;59.0;-53.693575034635195;0.00031399860723171636
27;57.5;-54.559600438419636;0.0001009881254058334
28;56.0;-55.42562584220408;0.0006337070690689767
29;54.5;-56.29165124598851;0.00010660104940373171
30;53.0;-57.15767664977295;0.00031400128021294763
31;51.5;-58.02370205355739;0.0007032389230890991
32;50.0;-58.88972745734183;1.8499583688126095e-05
33;48.5;-59.75575286112627;0.0006591653424537483
34;47.0;-60.62177826491071;0.0008671547762809533
35;66.5;-47.63139720814412;0.000991546476726302
36;65.0;-48.49742261192856;0.0008140029306997789
37;63.5;-49.363448015713;1.160804925421587e-05
38;62.0;-50.22947341949744;0.0008497034132022678
39;60.5;-51.09549882328188;0.00048548184059340967
40;59.0;-51.96152422706631;6.954961804747752e-05
41;57.5;-52.827549630850754;0.0007711335042044055
42;56.0;-53.693575034635195;0.00022874306645596037
43;54.5;-54.55960043841963;0.00022048569272592998
44;53.0;-55.42562584220407;0.0007865141549780114
45;51.5;-56.29165124598851;7.741485325970734e-05
46;50.0;-57.157676649772945;0.000493619000286135
47;48.5;-58.023702053557386;0.0008985203939667421
48;47.0;-58.88972745734183;1.4237614282463908e-05
49;45.5;-59.75575286112626;0.0008671547762809513
50;44.0;-60.6217782649107;0.0010799249737403183
51;68.0;-45.03332099679081;0.0011625855166260662
52;66.5;-45.899346400575254;0.0009915464767263037
53;65.0;-46.765371804359695;8.750322408226033e-06
54;63.5;-47.63139720814413;0.0010200227708787133
55;62.0;-48.49742261192857;0.0006626821688270993
56;60.5;-49.36344801571301;5.063774280211399e-05
57;59.0;-50.229473419497445;0.0009225369774144588
58;57.5;-51.095498823281886;0.00037751127215289893
59;56.0;-51.96152422706633;0.00015989694614880365
60;54.5;-52.82754963085076;0.0008983816216409674
61;53.0;-53.6935750346352;0.00017413702995043904
62;51.5;-54.55960043841964;0.00037041962476337876
63;50.0;-55.42562584220408;0.0009619990308870198
64;48.5;-56.29165124598852;6.018333100369161e-05
65;47.0;-57.15767664977296;0.0006865476035881813
66;45.5;-58.02370205355739;0.0011036194386730863
67;44.0;-58.889727457341834;1.1660313305809053e-05
68;42.5;-59.755752861126275;0.0010799249737403161
69;41.0;-60.62177826491071;0.0012971642122834926
70;69.5;-42.4352447854375;0.0013260872383782751
71;68.0;-43.30127018922193;0.0011625855166260681
72;66.5;-44.16729559300637;6.801024075760543e-06
73;65.0;-45.03332099679081;0.001186590667569277
74;63.5;-45.89934640057525;0.0008398230669951111
75;62.0;-46.76537180435969;3.8380273395739365e-05
76;60.5;-47.63139720814413;0.0010796898297426615
77;59.0;-48.49742261192856;0.0005409007784261717
78;57.5;-49.363448015713004;0.00011976335522731243
79;56.0;-50.229473419497445;0.0010287854646369335
80;54.5;-51.09549882328188;0.0003002588377652809
81;53.0;-51.96152422706632;0.0002814649053652287
82;51.5;-52.82754963085076;0.0010525085157859116
83;50.0;-53.693575034635195;0.00013852867739628253
84;48.5;-54.559600438419636;0.0005409493368348474
85;47.0;-55.42562584220408;0.0011532710761599054
86;45.5;-56.29165124598851;4.9262356881461066e-05
87;44.0;-57.15767664977295;0.000888400502814856
88;42.5;-58.02370205355739;0.0013160157978113025
89;41.0;-58.88972745734183;9.947426105634067e-06
90;39.5;-59.75575286112627;0.0012971642122834904
91;38.0;-60.62177826491071;0.0015186050806103063
92;71.0;-39.837168574084174;0.0014810647846651246
93;69.5;-40.703193977868615;0.001326087238378277
94;68.0;-41.56921938165305;5.3767057011248585e-06
95;66.5;-42.43524478543749;0.0013472266046773503
96;65.0;-43.30127018922193;0.001013724981337187
97;63.5;-44.167295593006365;2.9890542907645167e-05
98;62.0;-45.033320996790806;0.0012372723527844056
99;60.5;-45.89934640057525;0.0007109397021702475
100;59.0;-46.76537180435968;9.21861206503925e-05
101;57.5;-47.63139720814412;0.001169702804362826
102;56.0;-48.49742261192856;0.00044652090288655697
103;54.5;-49.363448015713;0.00021746537507100482
104;53.0;-50.22947341949744;0.0011631438162503778
105;51.5;-51.09549882328188;0.00024540700647213067
106;50.0;-51.96152422706631;0.0004273550272515054
107;48.5;-52.827549630850754;0.0012269704659421188
108;47.0;-53.693575034635195;0.00011452269021420639
109;45.5;-54.55960043841963;0.000725824501575398
110;44.0;-55.42562584220407;0.0013560631590429349
111;42.5;-56.29165124598851;4.1872339003316055e-05
112;41.0;-57.157676649772945;0.001097131671000166
113;39.5;-58.023702053557386;0.0015342983030379373
114;38.0;-58.88972745734183;8.720904882236918e-06
115;36.5;-59.75575286112626;0.001518605080610303
116;35.0;-60.6217782649107;0.0017438757659255489
117;72.5;-37.239092362730865;0.0016265044248668565
118;71.0;-38.105117766515306;0.0014810647846651265
119;69.5;-38.97114317029975;4.281273147222238e-06
120;68.0;-39.83716857408418;0.001500342371532731
121;66.5;-40.70319397786862;0.0011823841461686172
122;65.0;-41.56921938165306;2.3673455638514588e-05
123;63.5;-42.4352447854375;0.0013917579666514472
124;62.0;-43.30127018922194;0.0008825449431763365
125;60.5;-44.16729559300638;7.244443822594201e-05
126;59.0;-45.03332099679081;0.001315136655360035
127;57.5;-45.899346400575254;0.0006051382452325458
128;56.0;-46.765371804359695;0.00017082168384824307
129;54.5;-47.63139720814413;0.0012872128358745634
130;53.0;-48.49742261192857;0.0003747394059865067
131;51.5;-49.36344801571301;0.00034001230298150105
132;50.0;-50.229473419497445;0.001320453064813639
133;48.5;-51.095498823281886;0.0002060824239411099
134;47.0;-51.96152422706633;0.0005917839896842311
135;45.5;-52.82754963085076;0.0014169696836984797
136;44.0;-53.6935750346352;9.76861925036687e-05
137;42.5;-54.55960043841964;0.0009213579647723711
138;41.0;-55.42562584220408;0.0015676739028552833
139;39.5;-56.29165124598852;3.6567926818844576e-05
140;38.0;-57.15767664977296;0.001311671248674611
141;36.5;-58.02370205355739;0.0017574877587015955
142;35.0;-58.889727457341834;7.786637804271684e-06
143;33.5;-59.755752861126275;0.0017438757659255456
144;32.0;-60.62177826491071;0.00197244923532063
145;74.0;-34.64101615137755;0.0017613084330732817
146;72.5;-35.50704155516198;0.0016265044248668587
147;71.0;-36.373066958946424;3.4052797291084552e-06
