edge_index;vertex_1_index;vertex_2_index;current
0;0;1882;-0.002367621895021023
1;0;1883;0.002367621895021023
2;1;1884;-0.0039044749435187664
3;1;1885;0.0039044749435187664
4;2;1882;0.002367621895021023
5;2;1885;-0.0023247182472243277
6;2;1886;-4.2903647796695326e-05
7;3;1883;-0.002367621895021023
8;3;1886;-4.2903647796695326e-05
9;3;1887;0.002410525542817718
10;4;1887;-0.004086492515791916
11;4;1888;0.004086492515791917
12;5;1889;-0.0049489476726981875
13;5;1890;0.004948947672698188
14;6;1884;0.0039044749435187664
15;6;1890;-0.003794268596444372
16;6;1891;-0.00011020634707439447
17;7;1885;-0.0015797566962944386
18;7;1891;-4.45896611665852e-05
19;7;1892;0.001624346357461024
20;8;1886;8.580729559339065e-05
21;8;1892;-0.004780669866264274
22;8;1893;0.004694862570670884
23;9;1887;0.0016759669729741978
24;9;1893;-0.0016320994055718549
25;9;1894;-4.386756740234283e-05
26;10;1888;-0.004086492515791917
27;10;1894;-0.00010696182488461916
28;10;1895;0.004193454340676535
29;11;1895;-0.005535599318783094
30;11;1896;0.005535599318783094
31;12;1897;-0.00565603992818724
32;12;1898;0.0056560399281872405
33;13;1889;0.0049489476726981875
34;13;1898;-0.004764107400947756
35;13;1899;-0.00018484027175043197
36;14;1890;-0.0011546790762538162
37;14;1899;-4.31265813168175e-05
38;14;1900;0.001197805657570634
39;15;1891;0.00015479600824097964
40;15;1900;-0.0055284869037953484
41;15;1901;0.005373690895554369
42;16;1892;0.0031563235088032508
43;16;1901;-0.0030078070123548493
44;16;1902;-0.00014851649644840204
45;17;1893;-0.003062763165099029
46;17;1902;-0.0001467480945769845
47;17;1903;0.0032095112596760133
48;18;1894;0.00015082939228696198
49;18;1903;-0.005880503652721802
50;18;1904;0.005729674260434841
51;19;1895;0.0013421449781065593
52;19;1904;-0.00130046978754394
53;19;1905;-4.1675190562619094e-05
54;20;1896;-0.005535599318783094
55;20;1905;-0.0001718869125554883
56;20;1906;0.005707486231338582
57;21;1906;-0.006873998477091029
58;21;1907;0.006873998477091029
59;22;1908;-0.006099165176452083
60;22;1909;0.006099165176452083
61;23;1897;0.00565603992818724
62;23;1909;-0.005390417354704772
63;23;1910;-0.0002656225734824672
64;24;1898;-0.0008919325272394832
65;24;1910;-4.1887507207539167e-05
66;24;1911;0.0009338200344470224
67;25;1899;0.0002279668530672495
68;25;1911;-0.006151596403099768
69;25;1912;0.005923629550032519
70;26;1900;0.004330681246224714
71;26;1912;-0.004051642132199873
72;26;1913;-0.0002790391140248418
73;27;1901;-0.0023658838831995196
74;27;1913;-0.00015683243831084262
75;27;1914;0.002522716321510362
76;28;1902;0.00029526459102538656
77;28;1914;-0.006376195602721471
78;28;1915;0.0060809310116960846
79;29;1903;0.0026709923930457887
80;29;1915;-0.0025151559981555823
81;29;1916;-0.0001558363948902067
82;30;1904;-0.004429204472890897
83;30;1916;-0.0002652201784883978
84;30;1917;0.004694424651379295
85;31;1905;0.0002135621031181074
86;31;1917;-0.007063232542819369
87;31;1918;0.006849670439701262
88;32;1906;0.001166512245752446
89;32;1918;-0.001126763391195636
90;32;1919;-3.974885455680994e-05
91;33;1907;-0.006873998477091027
92;33;1919;-0.0002342312021880044
93;33;1920;0.007108229679279033
94;34;1920;-0.008176573385560493
95;34;1921;0.008176573385560493
96;35;1922;-0.006313504388414803
97;35;1923;0.006313504388414803
98;36;1908;0.006099165176452082
99;36;1923;-0.005745085559276769
100;36;1924;-0.0003540796171753142
101;37;1909;-0.0007087478217473104
102;37;1924;-4.1145492889259036e-05
103;37;1925;0.0007498933146365693
104;38;1910;0.0003075100806900063
105;38;1925;-0.006602744828928106
106;38;1926;0.006295234748238097
107;39;1911;0.005217776368652746
108;39;1926;-0.004791366170277568
109;39;1927;-0.0004264101983751769
110;40;1912;-0.001871987417832646
111;40;1927;-0.0001588711321229579
112;40;1928;0.0020308585499556036
113;41;1913;0.0004358715523356839
114;41;1928;-0.006865960013143193
115;41;1929;0.006430088460807509
116;42;1914;0.003853479281211108
117;42;1929;-0.0035341007674633143
118;42;1930;-0.0003193785137477937
119;43;1915;-0.003565775013540504
120;43;1930;-0.0003098832911370364
121;43;1931;0.0038756583046775407
122;44;1916;0.00042105657337860447
123;44;1931;-0.007386318472085641
124;44;1932;0.0069652618987070414
125;45;1917;0.0023688078914400742
126;45;1932;-0.0022138644705514453
127;45;1933;-0.00015494342088862907
128;46;1918;-0.005722907048505627
129;46;1933;-0.0003860057902293888
130;46;1934;0.0061089128387350165
131;47;1919;0.00027398005674481425
132;47;1934;-0.008290377337326878
133;47;1935;0.008016397280582059
134;48;1920;0.001068343706281462
135;48;1935;-0.0010300411424818193
136;48;1936;-3.830256379964277e-05
137;49;1921;-0.008176573385560494
138;49;1936;-0.0002931488451904463
139;49;1937;0.008469722230750942
140;50;1937;-0.009481447176031905
141;50;1938;0.009481447176031905
142;51;1939;-0.006313504388414801
143;51;1940;0.006313504388414801
144;52;1922;0.006313504388414803
145;52;1940;-0.005860228497881471
146;52;1941;-0.0004532758905333319
147;53;1923;-0.0005684188291380338
148;53;1941;-4.080943563549928e-05
149;53;1942;0.0006092282647735331
150;54;1924;0.00039522511006457337
151;54;1942;-0.006873084624144132
152;54;1943;0.006477859514079559
153;55;1925;0.005852851514291535
154;55;1943;-0.005263532268366577
155;55;1944;-0.0005893192459249588
156;56;1926;-0.0015038685779605282
157;56;1944;-0.00015882014480237856
158;56;1945;0.0016626887227629067
159;57;1927;0.0005852813304981347
160;57;1945;-0.007271056445900848
161;57;1946;0.006685775115402712
162;58;1928;0.004835101463187595
163;58;1946;-0.004320738673159231
164;58;1947;-0.0005143627900283652
165;59;1929;-0.0028959876933441955
166;59;1947;-0.0003289614334250388
167;59;1948;0.0032249491267692344
168;60;1930;0.0006292618048848302
169;60;1948;-0.007754088626347913
170;60;1949;0.007124826821463079
171;61;1931;0.003510660167408101
172;61;1949;-0.003178223333883924
173;61;1950;-0.00033243683352417663
174;62;1932;-0.004751397428155595
175;62;1950;-0.00047712511944024747
176;62;1951;0.005228522547595843
177;63;1933;0.0005409492111180179
178;63;1951;-0.008505346459722117
179;63;1952;0.007964397248604097
180;64;1934;0.0021814644985918615
181;64;1952;-0.00202943180396422
182;64;1953;-0.00015203269462764156
183;65;1935;-0.006986356138100232
184;65;1953;-0.0005035407586273186
185;65;1954;0.0074898968967275475
186;66;1936;0.00033145140899008905
187;66;1954;-0.009555902624688372
188;66;1955;0.00922445121569828
189;67;1937;0.0010117249452809643
190;67;1955;-0.0009745455597952815
191;67;1956;-3.717938548568266e-05
192;68;1938;-0.009481447176031905
193;68;1956;-0.0003484290677659741
194;68;1957;0.009829876243797879
195;69;1957;-0.010808960718898237
196;69;1958;0.010808960718898237
197;70;1959;-0.0060991651764520805
198;70;1960;0.0060991651764520805
199;71;1939;0.006313504388414801
200;71;1960;-0.005745085559276768
201;71;1961;-0.0005684188291380337
202;72;1940;-0.0004532758905333312
203;72;1961;-4.080943563549921e-05
204;72;1962;0.0004940853261688305
205;73;1941;0.0004940853261688313
206;73;1962;-0.006962949130968608
207;73;1963;0.0064688638047997755
208;74;1942;0.0062638563593706
209;74;1963;-0.005493490611000894
210;74;1964;-0.0007703657483697047
211;75;1943;-0.0012143272457129826
212;75;1964;-0.00015845687267257853
213;75;1965;0.0013727841183855613
214;76;1944;0.0007481393907273375
215;76;1965;-0.007553977619613586
216;76;1966;0.0068058382288862474
217;77;1945;0.005608367723137943
218;77;1966;-0.004873379341701759
219;77;1967;-0.0007349883814361826
220;78;1946;-0.0023650364422434815
221;78;1967;-0.0003370758057984176
222;78;1968;0.002702112248041899
223;79;1947;0.0008433242234534041
224;79;1968;-0.008093727543495362
225;79;1969;0.007250403320041957
226;80;1948;0.0045291394995786785
227;80;1969;-0.0039719649314187404
228;80;1970;-0.0005571745681599387
229;81;1949;-0.003946603487579154
230;81;1970;-0.0005283911450326771
231;81;1971;0.0044749946326118305
232;82;1950;0.000809561952964424
233;82;1971;-0.00877595500033378
234;82;1972;0.007966393047369355
235;83;1951;0.0032768239121262737
236;83;1972;-0.002942510634640844
237;83;1973;-0.0003343132774854295
238;84;1952;-0.005934965444639879
239;84;1973;-0.0006466329205981752
240;84;1974;0.006581598365238053
241;85;1953;0.0006555734532549603
242;85;1974;-0.009704474200097672
243;85;1975;0.009048900746842713
244;86;1954;0.002066005727960823
245;86;1975;-0.0019171883329546489
246;86;1976;-0.0001488173950061741
247;87;1955;-0.008249905655903
248;87;1976;-0.0006156052800720476
249;87;1977;0.008865510935975048
250;88;1956;0.00038560845325165676
251;88;1977;-0.010861786785542643
252;88;1978;0.010476178332291
253;89;1957;0.0009790844751003578
254;89;1978;-0.0009428504870767155
255;89;1979;-3.62339880236423e-05
256;90;1958;-0.010808960718898237
257;90;1979;-0.0004000183469321519
258;90;1980;0.011208979065830387
259;91;1980;-0.012169937939051603
260;91;1981;0.012169937939051603
261;92;1982;-0.005656039928187236
262;92;1983;0.005656039928187237
263;93;1959;0.0060991651764520805
264;93;1983;-0.005390417354704769
265;93;1984;-0.000708747821747312
266;94;1960;-0.000354079617175313
267;94;1984;-4.1145492889259e-05
268;94;1985;0.000395225110064572
269;95;1961;0.000609228264773533
270;95;1985;-0.00687308462414413
271;95;1986;0.0062638563593705975
272;96;1962;0.0064688638047997755
273;96;1986;-0.005493490611000893
274;96;1987;-0.0009753731937988854
275;97;1963;-0.0009753731937988815
276;97;1987;-0.00015829924317977383
277;97;1988;0.0011336724369786556
278;98;1964;0.0009288226210422831
279;98;1988;-0.007698408944728563
280;98;1989;0.00676958632368628
281;99;1965;0.006181193501228027
282;99;1989;-0.00520008592865606
283;99;1990;-0.0009811075725719655
284;100;1966;-0.0019324588871844884
285;100;1990;-0.00034044630380958014
286;100;1991;0.0022729051909940686
287;101;1967;0.0010720641872346004
288;101;1991;-0.008360679779531413
289;101;1992;0.0072886155922968114
290;102;1968;0.005391615295453461
291;102;1992;-0.0045726435617798695
292;102;1993;-0.0008189717336735925
293;103;1969;-0.0032784383886232168
294;103;1993;-0.0005559086826523402
295;103;1994;0.0038343470712755567
296;104;1970;0.0010855657131926153
297;104;1994;-0.009050959737281943
298;104;1995;0.007965394024089327
299;105;1971;0.00430096036772195
300;105;1995;-0.0037263152920750664
301;105;1996;-0.0005746450756468832
302;106;1972;-0.005023882412728514
303;106;1996;-0.0007394458441265169
304;106;1997;0.005763328256855031
305;107;1973;0.0009809461980836045
306;107;1997;-0.009904749453859399
307;107;1998;0.008923803255775792
308;108;1974;0.0031228758348596187
309;108;1998;-0.0027911678254731185
310;108;1999;-0.00033170800938650004
311;109;1975;-0.007131712413888065
312;109;1999;-0.00081240249412093
313;109;2000;0.007944114908008997
314;110;1976;0.0007644226750782216
315;110;2000;-0.010969740040586352
316;110;2001;0.010205317365508133
317;111;1977;0.001996275849567598
318;111;2001;-0.0018505979341055484
319;111;2002;-0.00014567791546205
320;112;1978;-0.009533327845214289
321;112;2002;-0.0007213002534158828
322;112;2003;0.010254628098630172
323;113;1979;0.00043625233495579404
324;113;2003;-0.01221067982893365
325;113;2004;0.011774427493977854
326;114;1980;0.0009609588732212139
327;114;2004;-0.000925594337886314
328;114;2005;-3.536453533490001e-05
329;115;1981;-0.012169937939051603
330;115;2005;-0.000447869531425884
331;115;2006;0.012617807470477485
332;116;2006;-0.013569542455733177
333;116;2007;0.013569542455733177
334;117;2008;-0.004948947672698186
335;117;2009;0.004948947672698185
336;118;1982;0.005656039928187236
337;118;2009;-0.004764107400947754
338;118;2010;-0.0008919325272394823
339;119;1983;-0.00026562257348246705
340;119;2010;-4.1887507207539126e-05
341;119;2011;0.0003075100806900062
342;120;1984;0.0007498933146365711
343;120;2011;-0.006602744828928103
344;120;2012;0.00585285151429153
345;121;1985;0.0064778595140795574
346;121;2012;-0.0052635322683665725
347;121;2013;-0.0012143272457129845
348;122;1986;-0.0007703657483697037
349;122;2013;-0.00015845687267257864
