edge_index;vertex_1_index;vertex_2_index;current
0;0;2160;-0.0009858259695449988
1;0;2161;0.0009858259695449988
2;1;2161;-0.0025356626133703243
3;1;2162;0.002535662613370325
4;2;2162;-0.004336022419359169
5;2;2163;0.004336022419359011
6;3;2163;-0.005718873785369697
7;3;2164;0.005718873785369697
8;4;2164;-0.005950627425560879
9;4;2165;0.005950627425560879
10;5;2165;-0.0047032115103250215
11;5;2166;0.004703211510323898
12;6;2166;-0.002381664914004476
13;6;2167;0.002381664914004476
14;7;2168;-0.0006666821508517333
15;7;2169;0.0006666821508517334
16;8;2169;-0.0022793195225530305
17;8;2170;0.002279319522553031
18;9;2160;0.0009858259695449988
19;9;2170;-0.004901638154132231
20;9;2171;0.003915812184587232
21;10;2161;0.001549836643825326
22;10;2171;-0.006156126336184839
23;10;2172;0.004606289692359514
24;11;2162;0.0018003598059888439
25;11;2172;-0.005350872848377018
26;11;2173;0.0035505130423881745
27;12;2163;0.001382851366010686
28;12;2173;-0.002727139205381589
29;12;2174;0.0013442878393709029
30;13;2164;0.0002317536401911814
31;13;2174;-0.00022529073470683013
32;13;2175;-6.462905484351241e-06
33;14;2165;-0.0012474159152358578
34;14;2175;-3.47866430625525e-05
35;14;2176;0.0012822025582984102
36;15;2166;-0.0023215465963194216
37;15;2176;-0.0023862874833111966
38;15;2177;0.004707834079630619
39;16;2167;-0.0023816649140044758
40;16;2177;-0.0048297472323782465
41;16;2178;0.007211412146382721
42;17;2178;-0.0042334649131647376
43;17;2179;0.004233464913164736
44;18;2180;-0.0006666821508517283
45;18;2181;0.0006666821508517282
46;19;2168;0.0006666821508517334
47;19;2181;-0.002876881151233293
48;19;2182;0.0022101990003815597
49;20;2169;0.0016126373717012968
50;20;2182;-0.005346250086879547
51;20;2183;0.00373361271517825
52;21;2170;0.0026223186315791997
53;21;2183;-0.006071248476515115
54;21;2184;0.003448929844935915
55;22;2171;0.0022403141515976075
56;22;2184;-0.003688308304868502
57;22;2185;0.0014479941532708936
58;23;2172;0.000744583156017504
59;23;2185;-0.0006431723557972423
60;23;2186;-0.00010141080022026159
61;24;2173;-0.0008233738370065856
62;24;2186;-0.000169005790247949
63;24;2187;0.0009923796272545346
64;25;2174;-0.0011189971046640722
65;25;2187;-0.0027360547062048723
66;25;2188;0.003855051810868944
67;26;2175;4.1249548546903766e-05
68;26;2188;-0.0049537716436470446
69;26;2189;0.00491252209510014
70;27;2176;0.0011040849250127866
71;27;2189;-0.0035673332272765502
72;27;2190;0.002463248302263764
73;28;2177;0.00012191315274762772
74;28;2190;-0.00013786622668969897
75;28;2191;1.5953073942071295e-05
76;29;2178;-0.002977947233217985
77;29;2191;0.0002609846104867064
78;29;2192;0.0027169626227312805
79;30;2179;-0.004233464913164736
80;30;2192;-0.0038624478652308693
81;30;2193;0.008095912778395605
82;31;2193;-0.005458931249241824
83;31;2194;0.0054589312492418236
84;32;2180;0.0006666821508517282
85;32;2195;-0.002279319522553005
86;32;2196;0.0016126373717012768
87;33;2181;0.002210199000381565
88;33;2196;-0.005346250086879535
89;33;2197;0.0031360510864979676
90;34;2182;0.00313605108649799
91;34;2197;-0.005791958241334246
92;34;2198;0.002655907154836258
93;35;2183;0.002337635761336862
94;35;2198;-0.002834827297433125
95;35;2199;0.0004971915360962629
96;36;2184;0.0002393784599325874
97;36;2199;-8.962426353569675e-05
98;36;2200;-0.00014975419639689036
99;37;2185;-0.0008048217974736512
100;37;2200;-0.0012824902459900053
101;37;2201;0.0020873120434636567
102;38;2186;0.0002704165904682105
103;38;2201;-0.004447993475558051
104;38;2202;0.0041775768850898405
105;39;2187;0.0017436750789503379
106;39;2202;-0.004587545909289229
107;39;2203;0.0028438708303388915
108;40;2188;0.001098719832778101
109;40;2203;-0.001271820519306888
110;40;2204;0.00017310068652878692
111;41;2189;-0.00134518886782359
112;41;2204;0.0002137108428465476
113;41;2205;0.0011314780249770424
114;42;2190;-0.0023253820755740648
115;42;2205;-0.002832648367647205
116;42;2206;0.00515803044322127
117;43;2191;-0.00027693768442877765
118;43;2206;-0.0053086628981668755
119;43;2207;0.00558560058259565
120;44;2192;0.0011454852424995885
121;44;2207;-0.002219261881881661
122;44;2208;0.001073776639382073
123;45;2193;-0.0026369815291537803
124;45;2208;0.0011793110029213972
125;45;2209;0.0014576705262323824
126;46;2194;-0.005458931249241824
127;46;2209;-0.0030175877603899307
128;46;2210;0.008476519009631756
129;47;2210;-0.006407517870542683
130;47;2211;0.006407517870542683
131;48;2212;-0.0009858259695449847
132;48;2213;0.0009858259695449847
133;49;2195;0.002279319522553019
134;49;2213;-0.004901638154132186
135;49;2214;0.002622318631579167
136;50;2196;0.0037336127151782594
137;50;2214;-0.006071248476515092
138;50;2215;0.0023376357613368332
139;51;2197;0.0026559071548362782
140;51;2215;-0.0028348272974331188
141;51;2216;0.00017892014259684053
142;52;2198;0.00017892014259686715
143;52;2216;-2.6285613360006794e-05
144;52;2217;-0.00015263452923686035
145;53;2199;-0.0004075672725605662
146;53;2217;-0.00198242030921769
147;53;2218;0.0023899875817782563
148;54;2200;0.0014322444423868956
149;54;2218;-0.005026435175825679
150;54;2219;0.0035941907334387834
151;55;2201;0.002360681432094392
152;55;2219;-0.0036398882501267006
153;55;2220;0.0012792068180323077
154;56;2202;0.0004099690241993897
155;56;2220;-0.00023653429382314552
156;56;2221;-0.00017343473037624457
157;57;2203;-0.0015720503110320035
158;57;2221;-0.0010728080480513313
159;57;2222;0.0026448583590833355
160;58;2204;-0.00038681152937533446
161;58;2222;-0.004781480904631225
162;58;2223;0.005168292434006564
163;59;2205;0.0017011703426701638
164;59;2223;-0.00429314844134675
165;59;2224;0.0025919780986765864
166;60;2206;0.00015063245494560597
167;60;2224;-0.00012604071096592462
168;60;2225;-2.459174397968135e-05
169;61;2207;-0.00336633870071399
170;61;2225;-0.0005223286601982775
171;61;2226;0.0038886673609122664
172;62;2208;-0.0022530876423034704
173;62;2226;-0.005379174994313137
174;62;2227;0.00763226263661661
175;63;2209;0.0015599172341575485
176;63;2227;-0.0042750948554829415
177;63;2228;0.0027151776213253935
178;64;2210;-0.0020690011390890723
179;64;2228;0.0012820347240137973
180;64;2229;0.0007869664150752744
181;65;2211;-0.006407517870542683
182;65;2229;-0.0024371670333307996
183;65;2230;0.008844684903873483
184;66;2230;-0.007286095597739343
185;66;2231;0.007286095597739343
186;67;2212;0.0009858259695449847
187;67;2232;-0.0025356626133702835
188;67;2233;0.0015498366438252984
189;68;2213;0.003915812184587201
190;68;2233;-0.006156126336184771
191;68;2234;0.0022403141515975685
192;69;2214;0.003448929844935925
193;69;2234;-0.0036883083048684898
194;69;2235;0.00023937845993256528
195;70;2215;0.0004971915360962969
196;70;2235;-8.96242635356951e-05
197;70;2236;-0.0004075672725606019
198;71;2216;-0.00015263452923683382
199;71;2236;-0.001982420309217674
200;71;2237;0.0021350548384545076
201;72;2217;0.00213505483845455
202;72;2237;-0.005143166700622979
203;72;2238;0.0030081118621684334
204;73;2218;0.002636447594047422
205;73;2238;-0.0030810885845641146
206;73;2239;0.00044464099051669286
207;74;2219;4.569751668791437e-05
208;74;2239;-1.0778092829696965e-05
209;74;2240;-3.49194238582174e-05
210;75;2220;-0.001042672524209162
211;75;2240;-0.0022670948158098787
212;75;2241;0.003309767340019041
213;76;2221;0.0012462427784275746
214;76;2241;-0.005395233404487608
215;76;2242;0.004148990626060031
216;77;2222;0.0021366225455478898
217;77;2242;-0.0028852749778476463
218;77;2243;0.0007486524322997567
219;78;2223;-0.0008751439926598123
220;78;2243;0.0002836921350404371
221;78;2244;0.0005914518576193753
222;79;2224;-0.0024659373877106627
223;79;2244;-0.0027603649670394637
224;79;2245;0.005226302354750125
225;80;2225;0.000546920404177959
226;80;2245;-0.005940980506596212
227;80;2246;0.0053940601024182536
228;81;2226;0.0014905076334008705
229;81;2246;-0.0019745535713089407
230;81;2247;0.0004840459379080699
231;82;2227;-0.003357167781133666
232;82;2247;0.0007684007642652972
233;82;2248;0.0025887670168683696
234;83;2228;-0.003997212345339191
235;83;2248;-0.004853160452693913
236;83;2249;0.008850372798033104
237;84;2229;0.001650200618255525
238;84;2249;-0.005952298188137289
239;84;2250;0.004302097569881763
240;85;2230;-0.0015585893061341412
241;85;2250;0.0011196392941618912
242;85;2251;0.0004389500119722504
