edge_index;vertex_1_index;vertex_2_index;probabilitycurrent
0;0;1900;-3.2598559065622696e-16
1;0;1901;3.2598559065627745e-16
2;1;1901;-7.437150422560639e-15
3;1;1902;7.437150424169764e-15
4;2;1902;-8.512925329116509e-14
5;2;1903;8.512925329116509e-14
6;3;1903;-6.555536979963388e-13
7;3;1904;6.555537635147302e-13
8;4;1904;-3.827817150278194e-12
9;4;1905;3.827817150278608e-12
10;5;1905;-1.807778599252074e-11
11;5;1906;1.8077785992522396e-11
12;6;1906;-7.186289079578254e-11
13;6;1907;7.186289079578254e-11
14;7;1907;-2.469431138826737e-10
15;7;1908;2.4694299754007787e-10
16;8;1908;-7.473685302932731e-10
17;8;1909;7.473685302932731e-10
18;9;1909;-2.019156474297551e-09
19;9;1910;2.019156474297763e-09
20;10;1910;-4.917683697138218e-09
21;10;1911;4.9176836971386415e-09
22;11;1911;-1.0873315796584564e-08
23;11;1912;1.0873316769287554e-08
24;12;1912;-2.193071773999095e-08
25;12;1913;2.1930717739992645e-08
26;13;1913;-4.046293721121232e-08
27;13;1914;4.046293721121232e-08
28;14;1914;-6.835950358460965e-08
29;14;1915;6.835950358460965e-08
30;15;1915;-1.0565897762881212e-07
31;15;1916;1.0565900047289768e-07
32;16;1916;-1.4900421528307197e-07
33;16;1917;1.4900421528305841e-07
34;17;1917;-1.908444258140186e-07
35;17;1918;1.908444258140186e-07
36;18;1918;-2.2061626383964965e-07
37;18;1919;2.206162638396361e-07
38;19;1919;-2.2861548910287934e-07
39;19;1920;2.2861518313391119e-07
40;20;1920;-2.1157667090182844e-07
41;20;1921;2.1157667090183183e-07
42;21;1921;-1.7674903968234015e-07
43;21;1922;1.7674903968234184e-07
44;22;1922;-1.4041620986583474e-07
45;22;1923;1.4041620986582627e-07
46;23;1923;-1.1944541564413485e-07
47;23;1924;1.1944546489889914e-07
48;24;1924;-1.2014834006221916e-07
49;24;1925;1.2014834006221916e-07
50;25;1925;-1.3315916345736057e-07
51;25;1926;1.3315916345735887e-07
52;26;1926;-1.4050842239110394e-07
53;26;1927;1.4050842239110563e-07
54;27;1927;-1.3109949231859256e-07
55;27;1928;1.3109949852276754e-07
56;28;1928;-1.1149191543095862e-07
57;28;1929;1.1149191543095693e-07
58;29;1929;-1.0083061836659697e-07
59;29;1930;1.0083061836659697e-07
60;30;1930;-1.1282670495222459e-07
61;30;1931;1.1282670495222628e-07
62;31;1931;-1.4102437999874463e-07
63;31;1932;1.4102439070801257e-07
64;32;1932;-1.6171457772426475e-07
65;32;1933;1.6171457772426348e-07
66;33;1933;-1.524405089354975e-07
67;33;1934;1.5244050893549918e-07
68;34;1934;-1.0959342851218988e-07
69;34;1935;1.0959342851219665e-07
70;35;1935;-5.046812641314157e-08
71;35;1936;5.0468126413143264e-08
72;36;1900;3.2598559065622696e-16
73;36;1937;-7.437150917264729e-15
74;36;1938;7.111165326608047e-15
75;37;1901;7.111164831903958e-15
76;37;1938;-1.5044989632010486e-13
