edge_index;vertex_1_index;vertex_2_index;probabilitycurrent
0;0;1261;-0.0061291505688621795
1;0;1262;0.0061291505688621795
2;1;1263;-0.010279087214107365
3;1;1264;0.010279087214107363
4;2;1261;0.0061291505688621795
5;2;1264;-0.006088360326401178
6;2;1265;-4.079024246100109e-05
7;3;1262;-0.0061291505688621795
8;3;1265;-4.079024246100109e-05
9;3;1266;0.006169940811323179
10;4;1266;-0.010404616987910887
11;4;1267;0.010404616987910887
12;5;1268;-0.013357805124020822
13;5;1269;0.013357805124020823
14;6;1263;0.010279087214107365
15;6;1269;-0.010173700907525389
16;6;1270;-0.00010538630658197603
17;7;1264;-0.004190726887706187
18;7;1270;-4.296541311401713e-05
19;7;1271;0.004233692300820203
20;8;1265;8.158048492200219e-05
21;8;1271;-0.012301562439738272
22;8;1272;0.012219981954816269
23;9;1266;0.004234676176587706
24;9;1272;-0.004193530217293489
25;9;1273;-4.114595929421691e-05
26;10;1267;-0.010404616987910887
27;10;1273;-0.000101095793209262
28;10;1274;0.010505712781120148
29;11;1274;-0.013772996582549019
30;11;1275;0.013772996582549019
31;12;1276;-0.015769992637850956
32;12;1277;0.015769992637850956
33;13;1268;0.013357805124020822
34;13;1277;-0.013180044674834263
35;13;1278;-0.0001777604491865603
36;14;1269;-0.003184104216495434
37;14;1278;-4.237281428542622e-05
38;14;1279;0.003226477030780861
39;15;1270;0.0001483517196959932
40;15;1279;-0.014512046805412949
41;15;1280;0.014363695085716955
42;16;1271;0.008067870138918068
43;16;1280;-0.007927425922071886
44;16;1281;-0.00014044421684618062
45;17;1272;-0.00802645173752278
46;17;1281;-0.00014065600266840368
47;17;1282;0.008167107740191182
48;18;1273;0.00014224175250347892
49;18;1282;-0.01475109857614325
50;18;1283;0.014608856823639771
51;19;1274;0.003267283801428871
52;19;1283;-0.00322911534730877
53;19;1284;-3.816845412010376e-05
54;20;1275;-0.013772996582549019
55;20;1284;-0.0001608963347253361
56;20;1285;0.013933892917274354
57;21;1285;-0.016642201734164398
58;21;1286;0.016642201734164398
59;22;1287;-0.017708695550905828
60;22;1288;0.017708695550905828
61;23;1276;0.015769992637850956
62;23;1288;-0.015513643396352915
