edge_index;vertex_1_index;vertex_2_index;probabilitycurrent
0;0;385;-2.937158337447996e-08
1;0;386;2.937158337447996e-08
2;1;386;-3.635492525173933e-07
3;1;387;3.6354925251739645e-07
4;2;387;-2.308411064194469e-06
5;2;388;2.3084110641944696e-06
6;3;388;-9.97149577643589e-06
7;3;389;9.971495776432259e-06
8;4;389;-3.278436737506181e-05
9;4;390;3.278436737506181e-05
10;5;390;-8.70071582543109e-05
11;5;391;8.70071582543109e-05
12;6;391;-0.00019294354946346743
13;6;392;0.0001929435494634674
14;7;392;-0.00036513097973621915
15;7;393;0.0003651309797361579
16;8;393;-0.0005969331745793682
17;8;394;0.0005969331745793682
18;9;394;-0.000847550401985741
19;9;395;0.0008475504019857411
20;10;395;-0.0010435950835379426
21;10;396;0.0010435950835379426
22;11;396;-0.0011032025880714055
23;11;397;0.0011032025880728246
24;12;397;-0.0009769237242823394
25;12;398;0.0009769237242823394
26;13;398;-0.0006837600659537128
27;13;399;0.0006837600659537128
28;14;399;-0.0003158251597497855
29;14;400;0.00031582515974978555
30;15;385;2.937158337447996e-08
31;15;401;-3.6354925251710174e-07
32;15;402;3.3417766914262177e-07
33;16;386;3.341776691429133e-07
34;16;402;-3.8021346387658208e-06
35;16;403;3.4679569696229078e-06
36;17;387;1.9448618116770723e-06
37;17;403;-2.0182967616108116e-05
38;17;404;1.8238105804431043e-05
39;18;388;7.66308471224142e-06
40;18;404;-7.186122372529916e-05
41;18;405;6.419813901305774e-05
42;19;389;2.2812871598629555e-05
43;19;405;-0.00019111675743108347
44;19;406;0.00016830388583245393
45;20;390;5.4222790879249084e-05
46;20;406;-0.0004000332165958833
47;20;407;0.0003458104257166342
48;21;391;0.00010593639120915652
49;21;407;-0.0006756182768904519
50;21;408;0.0005696818856812953
51;22;392;0.0001721874302727517
52;22;408;-0.0009259524403922004
53;22;409;0.0007537650101194489
54;23;393;0.00023180219484321033
55;23;409;-0.0010147336740104003
56;23;410;0.00078293147916719
57;24;394;0.0002506172274063729
58;24;410;-0.0008464808397890874
59;24;411;0.0005958636123827145
60;25;395;0.00019604468155220165
61;25;411;-0.00046611277822148934
62;25;412;0.00027006809666928774
63;26;396;5.9607504533462806e-05
64;26;412;-8.211436886186832e-05
65;26;413;2.2506864328405503e-05
66;27;397;-0.0001262788637904852
67;27;413;4.76809301125687e-05
68;27;414;7.859793367702567e-05
69;28;398;-0.0002931636583286267
70;28;414;-0.0001824696317738431
71;28;415;0.00047563329010246976
72;29;399;-0.0003679349062039272
73;29;415;-0.000596943328452708
74;29;416;0.0009648782346566352
75;30;400;-0.0003158251597497855
76;30;416;-0.0008282248230962345
77;30;417;0.00114404998284602
78;31;417;-0.0006026139910101641
