edge_index;vertex_1_index;vertex_2_index;probabilitycurrent
0;0;1654;-0.0002577402086628199
1;0;1655;0.0002577402086628199
2;1;1655;-0.0009713523458557246
3;1;1656;0.0009713523458557253
4;2;1656;-0.0022339004550745653
5;2;1657;0.0022339004550745536
6;3;1657;-0.003704575028397255
7;3;1658;0.003704575028397255
8;4;1658;-0.004606494418171589
9;4;1659;0.004606494418171589
10;5;1659;-0.004184692872834135
11;5;1660;0.004184692872834143
12;6;1660;-0.002360682406807915
13;6;1661;0.002360682406807915
14;7;1662;-0.00025774020866281815
15;7;1663;0.0002577402086628182
16;8;1654;0.0002577402086628199
17;8;1663;-0.001421299911282264
18;8;1664;0.0011635597026194442
19;9;1655;0.0007136121371929047
20;9;1664;-0.003221578543936286
21;9;1665;0.002507966406743381
22;10;1656;0.0012625481092188402
23;10;1665;-0.004437183842295366
24;10;1666;0.003174635733076526
25;11;1657;0.0014706745733227013
26;11;1666;-0.0036979628879932704
27;11;1667;0.002227288314670569
28;12;1658;0.0009019193897743343
29;12;1667;-0.0013659272785825193
30;12;1668;0.00046400788880818493
31;13;1659;-0.0004218015453374551
32;13;1668;0.00021700303460271925
33;13;1669;0.00020479851073473593
34;14;1660;-0.001824010466026228
35;14;1669;-0.0008856170185623367
36;14;1670;0.0027096274845885655
37;15;1661;-0.002360682406807915
38;15;1670;-0.003506871287754679
39;15;1671;0.005867553694562594
40;16;1671;-0.003928463991315928
41;16;1672;0.003928463991315928
42;17;1662;0.0002577402086628182
43;17;1673;-0.000971352345855715
44;17;1674;0.0007136121371928968
45;18;1663;0.001163559702619446
46;18;1674;-0.0032215785439362763
47;18;1675;0.0020580188413168313
48;19;1664;0.0020580188413168426
49;19;1675;-0.004446385138390737
50;19;1676;0.0023883662970738944
51;20;1665;0.0019292174355519838
52;20;1676;-0.002875939694434849
53;20;1677;0.0009467222588828652
54;21;1666;0.0005233271549167425
55;21;1677;-0.0003589452436547703
56;21;1678;-0.0001643819112619725
57;22;1667;-0.0008613610360880502
58;22;1678;-0.00044921276356847965
59;22;1679;0.00131057379965653
60;23;1668;-0.0006810109234109043
61;23;1679;-0.0030502297399577424
62;23;1680;0.0037312406633686476
63;24;1669;0.0006808185078276011
64;24;1680;-0.0039524788077559235
65;24;1681;0.0032716602999283235
66;25;1670;0.000797243803166112
67;25;1681;-0.0012521730940625178
68;25;1682;0.00045492929089640616
69;26;1671;-0.001939089703246666
70;26;1682;0.0006613226567607349
71;26;1683;0.0012777670464859312
72;27;1672;-0.003928463991315928
73;27;1683;-0.00258866922092647
74;27;1684;0.006517133212242399
75;28;1684;-0.005038332092518997
76;28;1685;0.005038332092518997
77;29;1673;0.0009713523458557141
78;29;1686;-0.002233900455074534
79;29;1687;0.0012625481092188202
80;30;1674;0.0025079664067433807
81;30;1687;-0.004437183842295352
82;30;1688;0.0019292174355519712
83;31;1675;0.002388366297073903
84;31;1688;-0.002875939694434849
85;31;1689;0.00048757339736094573
86;32;1676;0.0004875733973609554
87;32;1689;-0.00018530417891803096
88;32;1690;-0.0003022692184429244
89;33;1677;-0.0005877770152280949
90;33;1690;-0.0011069390467878756
91;33;1691;0.0016947160620159698
92;34;1678;0.0006135946748304522
93;34;1691;-0.00386313696055319
94;34;1692;0.0032495422857227382
95;35;1679;0.0017396559403012127
96;35;1692;-0.0031578724267611862
97;35;1693;0.0014182164864599747
98;36;1680;0.00022123814438727634
99;36;1693;-0.0001474410659076835
100;36;1694;-7.379707847959282e-05
101;37;1681;-0.0020194872058658065
102;37;1694;-0.0008138073612622529
103;37;1695;0.00283329456712806
104;38;1682;-0.001116251947657141
105;38;1695;-0.004310556282989394
106;38;1696;0.005426808230646536
107;39;1683;0.001310902174440539
108;39;1696;-0.0032984829797899915
109;39;1697;0.0019875808053494513
110;40;1684;-0.0014788011197234005
111;40;1697;0.0008906031824546817
112;40;1698;0.000588197937268719
113;41;1685;-0.005038332092518997
114;41;1698;-0.002004012915982084
115;41;1699;0.007042345008501082
116;42;1699;-0.006041820033655054
117;42;1700;0.006041820033655054
118;43;1686;0.0022339004550745397
119;43;1701;-0.003704575028397225
120;43;1702;0.0014706745733226853
121;44;1687;0.0031746357330765316
122;44;1702;-0.0036979628879932665
123;44;1703;0.0005233271549167356
124;45;1688;0.0009467222588828781
125;45;1703;-0.000358945243654771
126;45;1704;-0.0005877770152281068
127;46;1689;-0.0003022692184429149
128;46;1704;-0.00110693904678787
129;46;1705;0.0014092082652307847
130;47;1690;0.0014092082652308001
131;47;1705;-0.004027612970208359
132;47;1706;0.002618404704977562
133;48;1691;0.0021684208985372194
134;48;1706;-0.002631673073059247
135;48;1707;0.0004632521745220278
136;49;1692;-9.166985896155144e-05
137;49;1707;2.3281896720169123e-05
138;49;1708;6.838796224138235e-05
