energy;conductance
-0.1;0.85
-0.0998;0.851
-0.0996;0.851
-0.0994;0.852
-0.0992;0.852
-0.099;0.852
-0.0988;0.853
-0.0986;0.853
-0.0984;0.853
-0.0982;0.854
-0.098;0.854
-0.0978;0.854
-0.0976;0.855
-0.0974;0.855
-0.0972;0.855
-0.097;0.856
-0.0968;0.856
-0.0966;0.856
-0.0964;0.857
-0.0962;0.857
-0.096;0.857
-0.0958;0.858
-0.0956;0.858
-0.0954;0.858
-0.0952;0.859
-0.095;0.859
-0.0948;0.859
-0.0946;0.86
-0.0944;0.86
-0.0942;0.86
-0.094;0.861
-0.0938;0.861
-0.0936;0.861
-0.0934;0.861
-0.0932;0.862
-0.093;0.862
-0.0928;0.862
-0.0926;0.863
-0.0924;0.863
-0.0922;0.863
-0.092;0.864
-0.0918;0.864
-0.0916;0.864
-0.0914;0.865
-0.0912;0.865
-0.091;0.865
-0.0908;0.865
-0.0906;0.866
-0.0904;0.866
-0.0902;0.866
-0.09;0.867
-0.0898;0.867
-0.0896;0.867
-0.0894;0.867
-0.0892;0.868
-0.089;0.868
-0.0888;0.868
-0.0886;0.869
-0.0884;0.869
-0.0882;0.869
-0.088;0.869
-0.0878;0.87
-0.0876;0.87
-0.0874;0.87
-0.0872;0.871
-0.087;0.871
-0.0868;0.871
-0.0866;0.871
-0.0864;0.872
-0.0862;0.872
-0.086;0.872
-0.0858;0.872
-0.0856;0.873
-0.0854;0.873
-0.0852;0.873
-0.085;0.874
-0.0848;0.874
-0.0846;0.874
-0.0844;0.874
-0.0842;0.875
-0.084;0.875
-0.0838;0.875
-0.0836;0.875
-0.0834;0.876
-0.0832;0.876
-0.083;0.876
-0.0828;0.876
-0.0826;0.877
-0.0824;0.877
-0.0822;0.877
-0.082;0.877
-0.0818;0.878
-0.0816;0.878
-0.0814;0.878
-0.0812;0.878
-0.081;0.879
-0.0808;0.879
-0.0806;0.879
-0.0804;0.879
-0.0802;0.88
-0.08;0.88
-0.0798;0.88
-0.0796;0.88
-0.0794;0.881
-0.0792;0.881
-0.079;0.881
-0.0788;0.881
-0.0786;0.882
-0.0784;0.882
-0.0782;0.882
-0.078;0.882
-0.0778;0.883
-0.0776;0.883
-0.0774;0.883
-0.0772;0.883
-0.077;0.884
-0.0768;0.884
-0.0766;0.884
-0.0764;0.884
-0.0762;0.885
-0.076;0.885
-0.0758;0.885
-0.0756;0.885
-0.0754;0.885
-0.0752;0.886
