edge_index;vertex_1_index;vertex_2_index;probabilitycurrent
0;0;505;-0.011449885456372415
1;0;506;0.011449885456372415
2;1;507;-0.018968046164101634
3;1;508;0.018968046164101634
4;2;505;0.011449885456372415
5;2;508;-0.011262486560742522
6;2;509;-0.0001873988956298916
7;3;506;-0.011449885456372415
8;3;509;-0.0001873988956298916
9;3;510;0.011637284352002307
10;4;510;-0.019659954318221658
11;4;511;0.019659954318221658
12;5;512;-0.02416461741703434
13;5;513;0.02416461741703434
14;6;507;0.018968046164101634
15;6;513;-0.018476650752111787
16;6;514;-0.0004913954119898463
17;7;508;-0.007705559603359112
18;7;514;-0.0001996239677585318
19;7;515;0.007905183571117642
20;8;509;0.0003747977912597832
21;8;515;-0.023108516009947674
22;8;516;0.022733718218687887
23;9;510;0.008022669966219354
24;9;516;-0.00783624052041746
25;9;517;-0.00018642944580189174
26;10;511;-0.01965995431822166
27;10;517;-0.00045685468846025314
28;10;518;0.02011680900668191
29;11;518;-0.026411572190962053
30;11;519;0.026411572190962053
31;12;520;-0.027745498341099677
32;12;521;0.027745498341099677
33;13;512;0.024164617417034337
34;13;521;-0.023319469176820304
35;13;522;-0.0008451482402140334
36;14;513;-0.005687966664922553
37;14;522;-0.0001989344558737629
38;14;523;0.005886901120796316
39;15;514;0.0006910193797483779
40;15;523;-0.026891317396476627
41;15;524;0.02620029801672825
42;16;515;0.015203332438830037
43;16;524;-0.014556451572126296
44;16;525;-0.0006468808667037425
45;17;516;-0.014897477698270434
46;17;525;-0.0006443173734781546
47;17;526;0.015541795071748589
48;18;517;0.0006432841342621446
49;18;526;-0.028208794267110898
50;18;527;0.027565510132848758
51;19;518;0.006294763184280139
52;19;527;-0.006125782650119213
53;19;528;-0.0001689805341609274
54;20;519;-0.026411572190962053
55;20;528;-0.0007090086546868324
56;20;529;0.027120580845648883
57;21;529;-0.032408673951624764
58;21;530;0.03240867395162477
59;22;531;-0.03002348594518754
60;22;532;0.030023485945187535
61;23;520;0.027745498341099677
62;23;532;-0.02649947098159374
63;23;533;-0.0012460273595059422
64;24;521;-0.004426029164279375
65;24;533;-0.00019876930537931505
66;24;534;0.004624798469658691
67;25;522;0.0010440826960877963
68;25;534;-0.030102267332036456
69;25;535;0.029058184635948663
70;26;523;0.02100441627568031
71;26;535;-0.019754564810944626
72;26;536;-0.0012498514647356824
73;27;524;-0.011643846444601957
74;27;536;-0.0007111318065903657
75;27;537;0.012354978251192323
76;28;525;0.0012911982401818973
77;28;537;-0.030829725310948082
78;28;538;0.029538527070766186
79;29;526;0.012666999195362311
80;29;538;-0.012013465810007189
81;29;539;-0.0006535333853551228
82;30;527;-0.021439727482729536
83;30;539;-0.0011319618373062923
84;30;540;0.022571689320035827
85;31;528;0.0008779891888477599
86;31;540;-0.0335088000660715
87;31;541;0.03263081087722375
88;32;529;0.0052880931059758815
89;32;541;-0.005137955527822462
90;32;542;-0.0001501375781534185
91;33;530;-0.032408673951624764
92;33;542;-0.0009201350507165057
93;33;543;0.033328809002341274
94;34;543;-0.037932737092000776
95;34;544;0.037932737092000776
96;35;545;-0.031136289262674574
97;35;546;0.031136289262674574
