energy;conductance
-0.1;0.172
-0.0998;0.181
-0.0996;0.19
-0.0994;0.198
-0.0992;0.207
-0.099;0.216
-0.0988;0.225
-0.0986;0.233
-0.0984;0.242
-0.0982;0.251
-0.098;0.259
-0.0978;0.268
-0.0976;0.276
-0.0974;0.285
-0.0972;0.293
-0.097;0.301
-0.0968;0.31
-0.0966;0.318
-0.0964;0.326
-0.0962;0.334
-0.096;0.342
-0.0958;0.349
-0.0956;0.357
-0.0954;0.365
-0.0952;0.372
-0.095;0.38
-0.0948;0.387
-0.0946;0.394
-0.0944;0.401
-0.0942;0.408
-0.094;0.415
-0.0938;0.422
-0.0936;0.429
-0.0934;0.435
-0.0932;0.442
-0.093;0.448
-0.0928;0.455
-0.0926;0.461
-0.0924;0.467
-0.0922;0.473
-0.092;0.479
-0.0918;0.485
-0.0916;0.491
-0.0914;0.496
-0.0912;0.502
-0.091;0.507
-0.0908;0.513
-0.0906;0.518
-0.0904;0.523
-0.0902;0.528
-0.09;0.533
-0.0898;0.538
-0.0896;0.543
-0.0894;0.548
-0.0892;0.553
-0.089;0.557
-0.0888;0.562
-0.0886;0.566
-0.0884;0.571
-0.0882;0.575
-0.088;0.58
-0.0878;0.584
-0.0876;0.588
-0.0874;0.592
-0.0872;0.596
-0.087;0.6
-0.0868;0.604
-0.0866;0.608
-0.0864;0.611
-0.0862;0.615
-0.086;0.619
-0.0858;0.622
-0.0856;0.626
-0.0854;0.629
-0.0852;0.633
-0.085;0.636
-0.0848;0.639
-0.0846;0.643
-0.0844;0.646
-0.0842;0.649
-0.084;0.652
-0.0838;0.655
-0.0836;0.658
-0.0834;0.661
-0.0832;0.664
-0.083;0.667
-0.0828;0.67
-0.0826;0.673
-0.0824;0.675
-0.0822;0.678
-0.082;0.681
-0.0818;0.683
-0.0816;0.686
-0.0814;0.688
-0.0812;0.691
-0.081;0.693
-0.0808;0.696
-0.0806;0.698
-0.0804;0.701
-0.0802;0.703
-0.08;0.705
-0.0798;0.707
-0.0796;0.71
-0.0794;0.712
-0.0792;0.714
-0.079;0.716
-0.0788;0.718
-0.0786;0.72
-0.0784;0.722
-0.0782;0.724
-0.078;0.726
-0.0778;0.728
-0.0776;0.73
-0.0774;0.732
-0.0772;0.734
-0.077;0.736
-0.0768;0.738
-0.0766;0.74
-0.0764;0.741
-0.0762;0.743
-0.076;0.745
-0.0758;0.747
-0.0756;0.748
-0.0754;0.75
-0.0752;0.751
-0.075;0.753
-0.0748;0.755
-0.0746;0.756
-0.0744;0.758
-0.0742;0.759
-0.074;0.761
-0.0738;0.762
-0.0736;0.764
-0.0734;0.765
-0.0732;0.767
-0.073;0.768
-0.0728;0.77
-0.0726;0.771
-0.0724;0.772
-0.0722;0.774
-0.072;0.775
-0.0718;0.776
-0.0716;0.778
-0.0714;0.779
-0.0712;0.78
-0.071;0.781
-0.0708;0.783
-0.0706;0.784
-0.0704;0.785
-0.0702;0.786
-0.07;0.787
-0.0698;0.789
-0.0696;0.79
-0.0694;0.791
-0.0692;0.792
-0.069;0.793
-0.0688;0.794
-0.0686;0.795
-0.0684;0.796
-0.0682;0.797
-0.068;0.798
-0.0678;0.799
-0.0676;0.8
-0.0674;0.801
-0.0672;0.802
-0.067;0.803
-0.0668;0.804
-0.0666;0.805
-0.0664;0.806
-0.0662;0.807
-0.066;0.808
-0.0658;0.809
-0.0656;0.81
-0.0654;0.811
-0.0652;0.812
-0.065;0.813
-0.0648;0.814
-0.0646;0.814
-0.0644;0.815
