edge_index;vertex_1_index;vertex_2_index;current
0;0;2653;-0.0018130026921136834
1;0;2654;0.0018130026921136834
2;1;2655;-0.0030047035002685202
3;1;2656;0.0030047035002685207
4;2;2653;0.0018130026921136834
5;2;2656;-0.001787165972301117
6;2;2657;-2.583671981256635e-05
7;3;2654;-0.0018130026921136834
8;3;2657;-2.583671981256635e-05
9;3;2658;0.0018388394119262497
10;4;2658;-0.003114292823609377
11;4;2659;0.003114292823609377
12;5;2660;-0.0038381357517134943
13;5;2661;0.0038381357517134943
14;6;2655;0.0030047035002685207
15;6;2661;-0.002938562975571779
16;6;2662;-6.61405246967419e-05
17;7;2656;-0.0012175375279674036
18;7;2662;-2.6800837730092694e-05
19;7;2663;0.0012443383656974964
20;8;2657;5.16734396251327e-05
21;8;2663;-0.0036530113185355324
22;8;2664;0.0036013378789104
23;9;2658;0.0012754534116831274
24;9;2664;-0.001248977657996862
25;9;2665;-2.6475753686265673e-05
26;10;2659;-0.003114292823609377
27;10;2665;-6.46462261573152e-05
28;10;2666;0.003178939049766692
29;11;2666;-0.004191383677484553
30;11;2667;0.004191383677484553
31;12;2668;-0.004433465494978862
32;12;2669;0.004433465494978862
33;13;2660;0.0038381357517134947
34;13;2669;-0.0037277883235284927
35;13;2670;-0.00011034742818500169
36;14;2661;-0.0008995727761417156
37;14;2670;-2.586295762680216e-05
38;14;2671;0.0009254357337685179
39;15;2662;9.294136242683459e-05
40;15;2671;-0.004248018134306145
41;15;2672;0.004155076771879311
42;16;2663;0.002408672952838037
43;16;2672;-0.0023193042915282524
44;16;2673;-8.936866130978448e-05
45;17;2664;-0.0023523602209135396
46;17;2673;-8.85316161153923e-05
47;17;2674;0.002440891837028932
48;18;2665;9.112197984358086e-05
49;18;2674;-0.004460403964621154
50;18;2675;0.004369281984777572
51;19;2666;0.0010124446277178607
52;19;2675;-0.0009872319068723462
53;19;2676;-2.5212720845514405e-05
54;20;2667;-0.004191383677484553
55;20;2676;-0.0001043772505910442
56;20;2677;0.004295760928075597
57;21;2677;-0.0051668241398439615
58;21;2678;0.0051668241398439615
59;22;2679;-0.0048486851810914805
60;22;2680;0.00484868518109148
61;23;2668;0.004433465494978862
62;23;2680;-0.004276047780690314
63;23;2681;-0.00015741771428854801
64;24;2669;-0.0007056771714503694
65;24;2681;-2.5056265235657282e-05
66;24;2682;0.0007307334366860267
67;25;2670;0.00013621038581180384
68;25;2682;-0.0047648821405528894
69;25;2683;0.004628671754741086
70;26;2671;0.003322582400537627
71;26;2683;-0.003155395808297817
72;26;2684;-0.00016718659223981063
73;27;2672;-0.0018357724803510582
74;27;2684;-9.443910226298951e-05
75;27;2685;0.0019302115826140478
