edge_index;vertex_1_index;vertex_2_index;probabilitycurrent
0;0;568;-0.010758424627719799
1;0;569;0.010758424627719799
2;1;570;-0.0181515862798663
3;1;571;0.0181515862798663
4;2;568;0.010758424627719799
5;2;571;-0.01068942349777327
6;2;572;-6.900112994652774e-05
7;3;569;-0.010758424627719799
8;3;572;-6.900112994652773e-05
9;3;573;0.010827425757666327
10;4;573;-0.01814978339748205
11;4;574;0.01814978339748205
12;5;575;-0.023758240360784492
13;5;576;0.023758240360784492
14;6;570;0.0181515862798663
15;6;576;-0.01796792457534778
16;6;577;-0.00018366170451852203
17;7;571;-0.007462162782093029
18;7;577;-7.550378875008036e-05
19;7;578;0.007537666570843107
20;8;572;0.00013800225989305545
21;8;578;-0.021595162827083424
22;8;579;0.021457160567190364
23;9;573;0.0073223576398157245
24;9;579;-0.007255510549064391
25;9;580;-6.684709075133438e-05
26;10;574;-0.01814978339748205
27;10;580;-0.00016569256482247942
28;10;581;0.018315475962304532
29;11;581;-0.023822901335284717
30;11;582;0.023822901335284717
31;12;583;-0.028259886109691528
32;12;584;0.028259886109691525
33;13;575;0.023758240360784492
34;13;584;-0.023436045657208852
35;13;585;-0.00032219470357564006
36;14;576;-0.0057903157854367155
37;14;585;-7.85247160466277e-05
38;14;586;0.005868840501483343
39;15;577;0.0002591654932686024
40;15;586;-0.02569842690107329
41;15;587;0.02543926140780469
42;16;578;0.014057496256240316
43;16;587;-0.013821880068377276
44;16;588;-0.0002356161878630391
45;17;579;-0.014201650018125974
46;17;588;-0.00023956324446553883
47;17;589;0.014441213262591516
48;18;580;0.00023253965557381374
49;18;589;-0.025665360415942192
50;18;590;0.025432820760368374
51;19;581;0.005507425372980185
52;19;590;-0.005449177293260601
53;19;591;-5.82480797195843e-05
54;20;582;-0.023822901335284717
55;20;591;-0.00025195770476297435
56;20;592;0.02407485904004769
57;21;592;-0.028479745664152657
58;21;593;0.02847974566415265
59;22;594;-0.03195432548901914
60;22;595;0.03195432548901915
61;23;583;0.028259886109691528
62;23;595;-0.02777387601872447
63;23;596;-0.00048601009096705804
64;24;584;-0.004823840452482675
65;24;596;-8.295982255631496e-05
66;24;597;0.004906800275038989
67;25;585;0.0004007194196222677
68;25;597;-0.029649117684491015
69;25;598;0.029248398264868747
70;26;586;0.019829586399589948
71;26;598;-0.01936553153573741
72;26;599;-0.00046405486385253474
73;27;587;-0.011617381339427415
74;27;599;-0.0002746413717561649
75;27;600;0.01189202271118358
76;28;588;0.00047517943232857794
77;28;600;-0.02853429285971819
78;28;601;0.028059113427389613
79;29;589;0.011224147153350676
80;29;601;-0.010994770457069442
81;29;602;-0.0002293766962812362
82;30;590;-0.019983643467107785
83;30;602;-0.00041211977214155514
84;30;603;0.02039576323924935
85;31;591;0.0003102057844825587
86;31;603;-0.029618598655949416
87;31;604;0.029308392871466846
88;32;592;0.004404886624104966
89;32;604;-0.0043555272755348194
90;32;605;-4.9359348570147206e-05
91;33;593;-0.02847974566415265
92;33;605;-0.0003191323213027495
93;33;606;0.028798877985455405
94;34;606;-0.03244632082906368
95;34;607;0.03244632082906368
96;35;608;-0.03496304730859798
97;35;609;0.034963047308597985
98;36;594;0.031954325489019136
99;36;609;-0.031275457721768235
100;36;610;-0.0006788677672509108
101;37;595;-0.004180449470294673
102;37;610;-8.88134033365669e-05
103;37;611;0.004269262873631239
104;38;596;0.0005689699135233727
105;38;611;-0.03320553074295493
106;38;612;0.032636560829431616
107;39;597;0.02474231740945203
108;39;612;-0.02399522866697558
109;39;613;-0.0007470887424764531
110;40;598;-0.00988286672913134
111;40;613;-0.00030249934833215594
112;40;614;0.010185366077463495
113;41;599;0.0007386962356086993
114;41;614;-0.03177018052490149
115;41;615;0.031031484289292796
116;42;600;0.01664227014853461
117;42;615;-0.016145795981087323
118;42;616;-0.0004964741674472853
119;43;601;-0.017064342970320178
120;43;616;-0.0005176864878219155
121;43;617;0.017582029458142082
122;44;602;0.0006414964684227913
123;44;617;-0.03168185306583975
124;44;618;0.031040356597416944
125;45;603;0.009222835416700059
126;45;618;-0.009017380170744868
127;45;619;-0.0002054552459551951
128;46;604;-0.02495286559593203
129;46;619;-0.000561753395055874
130;46;620;0.0255146189909879
131;47;605;0.0003684916698728967
132;47;620;-0.03324816285111257
133;47;621;0.03287967118123968
134;48;606;0.0036474428436082756
135;48;621;-0.0036064798453585107
136;48;622;-4.096299824976451e-05
137;49;607;-0.03244632082906368
138;49;622;-0.00036439188777456126
139;50;623;-0.037322061177759436
140;50;624;0.037322061177759436
141;51;608;0.03496304730859798
142;51;624;-0.034059066477137016
143;51;625;-0.0009039808314609656
144;52;609;-0.003687589586829745
145;52;625;-9.534381460992925e-05
146;52;626;0.0037829334014396745
147;53;610;0.0007676811705874778
148;53;626;-0.03628152137186291
149;53;627;0.035513840201275446
