energy;conductance
-0.1;0.63
-0.0998;0.631
-0.0996;0.632
-0.0994;0.634
-0.0992;0.635
-0.099;0.636
-0.0988;0.637
-0.0986;0.638
-0.0984;0.64
-0.0982;0.641
-0.098;0.642
-0.0978;0.643
-0.0976;0.644
-0.0974;0.646
-0.0972;0.647
-0.097;0.648
-0.0968;0.649
-0.0966;0.65
-0.0964;0.651
-0.0962;0.653
-0.096;0.654
-0.0958;0.655
-0.0956;0.656
-0.0954;0.657
-0.0952;0.658
-0.095;0.66
-0.0948;0.661
-0.0946;0.662
-0.0944;0.663
-0.0942;0.664
-0.094;0.665
-0.0938;0.666
-0.0936;0.668
-0.0934;0.669
-0.0932;0.67
-0.093;0.671
-0.0928;0.672
-0.0926;0.673
-0.0924;0.674
-0.0922;0.675
-0.092;0.676
-0.0918;0.678
-0.0916;0.679
-0.0914;0.68
-0.0912;0.681
-0.091;0.682
-0.0908;0.683
-0.0906;0.684
-0.0904;0.685
-0.0902;0.686
-0.09;0.687
-0.0898;0.689
-0.0896;0.69
-0.0894;0.691
-0.0892;0.692
-0.089;0.693
-0.0888;0.694
-0.0886;0.695
-0.0884;0.696
-0.0882;0.697
-0.088;0.698
-0.0878;0.699
-0.0876;0.701
-0.0874;0.702
-0.0872;0.703
-0.087;0.704
-0.0868;0.705
-0.0866;0.706
-0.0864;0.707
-0.0862;0.708
-0.086;0.709
-0.0858;0.71
-0.0856;0.711
-0.0854;0.712
-0.0852;0.713
-0.085;0.715
-0.0848;0.716
-0.0846;0.717
-0.0844;0.718
-0.0842;0.719
-0.084;0.72
-0.0838;0.721
-0.0836;0.722
-0.0834;0.723
-0.0832;0.724
-0.083;0.725
-0.0828;0.726
-0.0826;0.727
-0.0824;0.728
-0.0822;0.73
-0.082;0.731
-0.0818;0.732
-0.0816;0.733
-0.0814;0.734
-0.0812;0.735
-0.081;0.736
-0.0808;0.737
-0.0806;0.738
-0.0804;0.739
-0.0802;0.74
-0.08;0.742
-0.0798;0.743
-0.0796;0.744
-0.0794;0.745
-0.0792;0.746
-0.079;0.747
-0.0788;0.748
-0.0786;0.749
-0.0784;0.75
-0.0782;0.751
-0.078;0.753
