edge_index;vertex_1_index;vertex_2_index;probabilitycurrent
0;0;1268;-5.523837100333385e-08
1;0;1269;5.523837100333386e-08
2;1;1269;-7.624130551667894e-07
3;1;1270;7.624130551670911e-07
4;2;1270;-5.3804145353087444e-06
5;2;1271;5.380414535308745e-06
6;3;1271;-2.5778750694972252e-05
7;3;1272;2.577875069497225e-05
8;4;1272;-9.39483287636172e-05
9;4;1273;9.394832876361719e-05
10;5;1273;-0.00027662533705644305
11;5;1274;0.0002766253370569093
12;6;1274;-0.000682452079317589
13;6;1275;0.000682452079317589
14;7;1275;-0.0014440402667667421
15;7;1276;0.0014440402667667421
16;8;1276;-0.0026609598353428384
17;8;1277;0.0026609598353428384
18;9;1277;-0.00431109074710591
19;9;1278;0.004311090747103024
20;10;1278;-0.006170951506337346
21;10;1279;0.006170951506337346
22;11;1279;-0.007807936902422167
23;11;1280;0.007807936902422166
24;12;1280;-0.008691568137918528
25;12;1281;0.008691568137918528
26;13;1281;-0.008408874817849547
27;13;1282;0.008408874817849549
28;14;1282;-0.006889749052336424
29;14;1283;0.0068897490523399324
30;15;1283;-0.004507873298875004
31;15;1284;0.004507873298875002
32;16;1284;-0.001966764244455812
33;16;1285;0.001966764244455812
34;17;1268;5.523837100333385e-08
35;17;1286;-7.624130551668546e-07
36;17;1287;7.071746841635208e-07
37;18;1269;7.071746841634556e-07
38;18;1287;-9.053417470477903e-06
39;18;1288;8.346242786314449e-06
40;19;1270;4.618001480141654e-06
41;19;1288;-5.450274502053207e-05
42;19;1289;4.9884743540390416e-05
43;20;1271;2.0398336159663504e-05
44;20;1289;-0.00022034764853783517
45;20;1290;0.00019994931237817166
46;21;1272;6.816957806864496e-05
47;21;1290;-0.0006682143163026506
48;21;1291;0.0006000447382340057
49;22;1273;0.00018267700829282586
50;22;1291;-0.0016079662023243354
51;22;1292;0.0014252891940315093
52;23;1274;0.0004058267422606796
53;23;1292;-0.0031663561579222538
54;23;1293;0.0027605294156612015
55;24;1275;0.0007615881874491533
56;24;1293;-0.00518050284590544
57;24;1294;0.004418914658456286
58;25;1276;0.0012169195685760963
59;25;1294;-0.0070608549430509066
60;25;1295;0.00584393537447481
61;26;1277;0.0016501309117630714
62;26;1295;-0.00792431862723807
63;26;1296;0.0062741877154749975
64;27;1278;0.0018598607592343226
65;27;1296;-0.007071630161213753
66;27;1297;0.005211769401979434
67;28;1279;0.0016369853960848208
68;28;1297;-0.004587219959688468
69;28;1298;0.002950234563603647
70;29;1280;0.0008836312354963613
71;29;1298;-0.001592512319742779
72;29;1299;0.0007088810842464175
73;30;1281;-0.0002826933200689804
74;30;1299;0.00022678685631187837
75;30;1300;5.5906463757102114e-05
76;31;1282;-0.0015191257655131252
77;31;1300;-0.00030042787184342463
78;31;1301;0.001819553637356525
79;32;1283;-0.0023818757534649288
80;32;1301;-0.002852924222682382
81;32;1302;0.005234799976147311
82;33;1284;-0.00254110905441919
83;33;1302;-0.00558475713976383
84;33;1303;0.008125866194183021
85;34;1285;-0.0019667642444558125
86;34;1303;-0.006289247232434469
87;34;1304;0.008256011476890281
88;35;1304;-0.004034659501724658
89;35;1305;0.004034659501724658
90;36;1286;7.624130551668545e-07
91;36;1306;-5.380414535306622e-06
92;36;1307;4.618001480139768e-06
93;37;1287;8.346242786314383e-06
94;37;1307;-5.450274502052593e-05
95;37;1308;4.6156502234211545e-05
96;38;1288;4.615650223421765e-05
97;38;1308;-0.0002768830048976189
98;38;1309;0.0002307265026634013
99;39;1289;0.00017046290499744476
100;39;1309;-0.0009309902013658269
101;39;1310;0.0007605272963683822
102;40;1290;0.00046826500392447884
103;40;1310;-0.0023023170389909883
104;40;1311;0.0018340520350665062
105;41;1291;0.0010079214640903297
106;41;1311;-0.004396213639332241
107;41;1312;0.0033882921752419115
108;42;1292;0.0017410669638907447
109;42;1312;-0.006603034366121984
110;42;1313;0.004861967402231238
111;43;1293;0.0024199734302442375
112;43;1313;-0.007751300069221317
113;43;1314;0.005331326638977342
114;44;1294;0.00264194028459462
