edge_index;vertex_1_index;vertex_2_index;probabilitycurrent
0;0;878;-2.674551608608971e-06
1;0;879;2.6745516086089714e-06
2;1;879;-7.636640463403664e-06
3;1;880;7.636640463403658e-06
4;2;880;-1.5598845505303617e-05
5;2;881;1.559884550536758e-05
6;3;881;-2.6750151441788644e-05
7;3;882;2.6750151441788647e-05
8;4;882;-4.0270347235328685e-05
9;4;883;4.0270347235328685e-05
10;5;883;-5.402630710347795e-05
11;5;884;5.402630710347796e-05
12;6;884;-6.473613881104079e-05
13;6;885;6.473613881515638e-05
14;7;885;-6.876221190403084e-05
15;7;886;6.876221190403082e-05
16;8;886;-6.339672776768024e-05
17;8;887;6.339672776768023e-05
18;9;887;-4.815772642035473e-05
19;9;888;4.815772642035474e-05
20;10;888;-2.543539622432454e-05
21;10;889;2.543539622432454e-05
22;11;890;-3.3638875610695026e-06
23;11;891;3.3638875610695026e-06
24;12;891;-1.0539833071703776e-05
25;12;892;1.0539833071703762e-05
26;13;878;2.674551608608971e-06
27;13;892;-2.3527079233640885e-05
28;13;893;2.085252762503191e-05
29;14;879;4.962088854794691e-06
30;14;893;-3.868761399313037e-05
31;14;894;3.372552513833568e-05
32;15;880;7.962205041899959e-06
33;15;894;-5.411619197147295e-05
34;15;895;4.615398692957299e-05
35;16;881;1.115130593642107e-05
36;16;895;-6.463999325477247e-05
37;16;896;5.348868731835141e-05
38;17;882;1.3520195793540038e-05
39;17;896;-6.485133631569813e-05
40;17;897;5.133114052215809e-05
41;18;883;1.3755959868149266e-05
42;18;897;-5.222622125883508e-05
43;18;898;3.847026139678814e-05
44;19;884;1.0709831707562828e-05
45;19;898;-2.995136341147812e-05
46;19;899;1.9241531703915293e-05
47;20;885;4.026073088874452e-06
48;20;899;-7.233307502170769e-06
49;20;900;3.207234413296315e-06
50;21;886;-5.365484136350586e-06
51;21;900;4.274334104724331e-06
52;21;901;1.0911500316262567e-06
53;22;887;-1.5239001347325501e-05
54;22;901;-3.0991585245526418e-06
55;22;902;1.833815987187814e-05
56;23;888;-2.2722330196030203e-05
57;23;902;-2.7343406828220294e-05
58;23;903;5.0065737024250484e-05
59;24;889;-2.543539622432454e-05
60;24;903;-5.6043654487003715e-05
61;24;904;8.147905071132825e-05
62;25;904;-7.239368415631015e-05
63;25;905;7.239368412129531e-05
64;26;905;-4.96430925925927e-05
65;26;906;4.964309259259272e-05
66;27;906;-2.225853115712033e-05
67;27;907;2.2258531157120334e-05
68;28;908;-2.1455101809166393e-06
69;28;909;2.1455101809166393e-06
70;29;909;-8.058496927420346e-06
71;29;910;8.058496927420348e-06
72;30;890;3.3638875610695035e-06
73;30;910;-2.1107480017348694e-05
74;30;911;1.774359245627919e-05
75;31;891;7.175945510634271e-06
76;31;911;-3.785114565885476e-05
77;31;912;3.0675200148220494e-05
78;32;892;1.2987246161937123e-05
79;32;912;-5.551689059196655e-05
80;32;913;4.2529644430029426e-05
81;33;893;1.783508636809847e-05
82;33;913;-6.589599628854394e-05
83;33;914;4.8060909920445466e-05
84;34;894;2.0390666833137258e-05
85;34;914;-6.303202491213189e-05
86;34;915;4.2641358078994625e-05
87;35;895;1.848600632519949e-05
88;35;915;-4.532736889821975e-05
89;35;916;2.6841362573020265e-05
90;36;896;1.1362648997346711e-05
91;36;916;-1.9937924631070242e-05
92;36;917;8.57527563372353e-06
93;37;897;8.950807366769973e-07
94;37;917;-8.533883617038045e-07
95;37;918;-4.169237497313927e-08
96;38;898;-8.518897985310038e-06
97;38;918;-5.380338780586293e-07
98;38;919;9.056931862230276e-06
99;39;899;-1.2008224201744505e-05
100;39;919;-1.9872589337807412e-05
101;39;920;3.1880813539551914e-05
102;40;900;-7.481568518020645e-06
103;40;920;-4.4796749426911976e-05
104;40;921;5.227831794493262e-05
105;41;901;2.0080084929263842e-06
106;41;921;-5.496120045899968e-05
107;41;922;5.295319196607328e-05
108;42;902;9.005246956342153e-06
109;42;922;-4.0134283386253e-05
110;42;923;3.112903642991086e-05
111;43;903;5.977917462753214e-06
112;43;923;-1.128578816362299e-05
113;43;924;5.3078707008697746e-06
114;44;904;-9.085366555018101e-06
115;44;924;5.548771658793366e-06
116;44;925;3.5365948962247452e-06
117;45;905;-2.275059152870261e-05
118;45;925;-8.855990166261767e-06
119;45;926;3.160658169496439e-05
120;46;906;-2.738456143547238e-05
121;46;926;-3.8044400115226586e-05
122;46;927;6.542896155069897e-05
123;47;907;-2.225853115712033e-05
124;47;927;-5.318152394597102e-05
125;47;928;7.544005510309136e-05
126;48;928;-3.7699606954161186e-05
127;48;929;3.769960695416119e-05
128;49;930;-3.0262855290391525e-06
129;49;931;3.0262855290391525e-06
130;50;908;2.145510180916639e-06
131;50;931;-1.2103615297994283e-05
132;50;932;9.958105117077645e-06
133;51;909;5.912986746503708e-06
134;51;932;-2.7444346718287893e-05
135;51;933;2.153135997178418e-05
136;52;910;1.3048983089928345e-05
137;52;933;-4.751613058515029e-05
138;52;934;3.446714749522195e-05
139;53;911;2.0107553202575565e-05
140;53;934;-6.318043201363834e-05
141;53;935;4.307287881106278e-05
142;54;912;2.4841690443746055e-05
143;54;935;-6.566248330908941e-05
144;54;936;4.082079286534335e-05
145;55;913;2.3366351858514472e-05
146;55;936;-5.0121543997561844e-05
147;55;937;2.6755192139047372e-05
148;56;914;1.4971114991686416e-05
149;56;937;-2.350379624471374e-05
150;56;938;8.53268125302732e-06
151;57;915;2.6860108192251182e-06
152;57;938;-2.2628847041100478e-06
153;57;939;-4.2312611511507085e-07
154;58;916;-6.903437941950023e-06
155;58;939;-1.836219142570703e-06
156;58;940;8.739657084520726e-06
157;59;917;-7.721887272019728e-06
158;59;940;-2.2729221001774985e-05
159;59;941;3.0451108273794712e-05
160;60;918;5.797262530317688e-07
161;60;941;-4.685011206192037e-05
162;60;942;4.62703858088886e-05
163;61;919;1.0815657475577129e-05
164;61;942;-5.1285838077865753e-05
165;61;943;4.0470180602287733e-05
166;62;920;1.2915935887360059e-05
167;62;943;-3.012544282554361e-05
168;62;944;1.7209506938183547e-05
169;63;921;2.6828825140670584e-06
170;63;944;-3.0631278141878184e-06
171;63;945;3.802453001207602e-07
172;64;922;-1.2818908579820282e-05
173;64;945;1.8859295765802868e-06
174;64;946;1.0932979003239994e-05
175;65;923;-1.9843248266287865e-05
176;65;946;-2.1819799104398303e-05
177;65;947;4.1663047370686174e-05
178;66;924;-1.0856642359663139e-05
179;66;947;-4.846682329835792e-05
180;66;948;5.9323465658021055e-05
181;67;925;5.31939527003702e-06
182;67;948;-4.5603781110978474e-05
183;67;949;4.0284385840941455e-05
184;68;926;6.4378184202622e-06
185;68;949;-1.3660709825292577e-05
186;68;950;7.222891405030377e-06
187;69;927;-1.2247437604727943e-05
188;69;950;7.989866541879623e-06
189;69;951;4.2575710628483196e-06
190;70;928;-3.774044814893016e-05
191;70;951;-9.248751521199557e-06
192;70;952;4.6989199670129694e-05
193;71;929;-3.7699606954161186e-05
194;71;952;-4.693835387343334e-05
195;71;953;8.463796082759453e-05
196;72;953;-4.727778174279046e-05
197;72;954;4.727778174279046e-05
198;73;955;-3.0262855290238593e-06
199;73;956;3.0262855290238593e-06
200;74;930;3.026285529039152e-06
201;74;956;-1.350947312286329e-05
202;74;957;1.0483187593824136e-05
203;75;931;9.077329768955132e-06
204;75;957;-3.1444264022448665e-05
205;75;958;2.236693425349356e-05
206;76;932;1.748624160121002e-05
207;76;958;-5.2370063068160966e-05
208;76;959;3.4883821466950965e-05
209;77;933;2.5984770613366115e-05
210;77;959;-6.607357065179363e-05
211;77;960;4.0088800038427515e-05
212;78;934;2.8713284518416383e-05
213;78;960;-6.106925886273232e-05
214;78;961;3.235597434431594e-05
215;79;935;2.258960449802663e-05
216;79;961;-3.7338661672102404e-05
217;79;962;1.4749057174075777e-05
218;80;936;9.3007511322185e-06
219;80;962;-9.768064061328867e-06
220;80;963;4.67312929110367e-07
221;81;937;-3.2513958943336696e-06
222;81;963;3.0611519756467635e-07
223;81;964;2.945280696768993e-06
224;82;938;-6.2697965489172785e-06
225;82;964;-1.5644696368401377e-05
226;82;965;2.1914492917318694e-05
227;83;939;2.259345257685774e-06
228;83;965;-4.2238697299652573e-05
229;83;966;3.997935204196684e-05
230;84;940;1.398956391725428e-05
231;84;966;-5.201110597514725e-05
232;84;967;3.802154205789299e-05
233;85;941;1.639900378812566e-05
234;85;967;-3.3267840250075354e-05
235;85;968;1.6868836461949708e-05
236;86;942;5.015452268977157e-06
237;86;968;-5.223757636860152e-06
238;86;969;2.0830536788299444e-07
239;87;943;-1.0344737776744135e-05
240;87;969;5.446088857944345e-07
241;87;970;9.800128890948239e-06
242;88;944;-1.4146379123995723e-05
243;88;970;-2.3459745344207737e-05
244;88;971;3.760612447272389e-05
245;89;945;-2.266174876701047e-06
246;89;971;-4.852584051486887e-05
247;89;972;5.0792015391569906e-05
248;90;946;1.0886820101158323e-05
249;90;972;-4.209016071064782e-05
250;90;973;3.12033406094895e-05
251;91;947;6.8037759276717475e-06
252;91;973;-1.0212910954692232e-05
253;91;974;3.4091350270204844e-06
254;92;948;-1.3719684547042578e-05
255;92;974;5.616435555135294e-06
256;92;975;8.103248991907283e-06
257;93;949;-2.6623676015648874e-05
258;93;975;-1.780114090954306e-05
259;93;976;4.442481692519194e-05
260;94;950;-1.521275794691e-05
261;94;976;-4.800954146450448e-05
262;94;977;6.322229941141447e-05
263;95;951;4.99118045835124e-06
264;95;977;-3.892616776535552e-05
265;95;978;3.393498730700427e-05
266;96;952;-5.084579669637095e-08
267;96;978;6.804843043183405e-08
268;96;979;-1.7202633735463108e-08
269;97;953;-3.736017908480406e-05
270;97;979;7.007786946503194e-06
271;97;980;3.0352392138300865e-05
272;98;954;-4.727778174279046e-05
273;98;980;-3.840971654115309e-05
274;98;981;8.568749828394355e-05
275;99;981;-5.316815190107153e-05
276;99;982;5.316815190107153e-05
277;100;983;-2.1455101808822146e-06
278;100;984;2.1455101808822146e-06
279;101;955;3.0262855290238593e-06
280;101;984;-1.2103615297892241e-05
281;101;985;9.077329768868382e-06
282;102;956;1.048318759383943e-05
283;102;985;-3.1444264022352835e-05
284;102;986;2.0961076428513405e-05
285;103;957;2.096107642862453e-05
286;103;986;-5.401056644404561e-05
287;103;987;3.304949001542108e-05
288;104;958;3.0003128814667324e-05
289;104;987;-6.650473816361348e-05
290;104;988;3.650160934894616e-05
291;105;959;3.1189749184842665e-05
292;105;988;-5.696607169218769e-05
293;105;989;2.5776322507345033e-05
294;106;960;2.0980458824304802e-05
295;106;989;-2.8577783558000673e-05
296;106;990;7.597324733695857e-06
297;107;961;4.982687327786467e-06
298;107;990;-3.4054428807071753e-06
299;107;991;-1.5772444470792961e-06
300;108;962;-4.9809931127470405e-06
301;108;991;-3.991412937518897e-06
302;108;992;8.97240605026593e-06
303;109;963;-7.734281266750434e-07
304;109;992;-2.9118861268149747e-05
305;109;993;2.9892289394824793e-05
306;110;964;1.269941567163239e-05
307;110;993;-5.100448095574852e-05
308;110;994;3.8305065284116126e-05
309;111;965;2.0324204382333876e-05
310;111;994;-4.376451510898445e-05
311;111;995;2.3440310726650572e-05
312;112;966;1.2031753933180403e-05
313;112;995;-1.4660642915101706e-05
314;112;996;2.6288889819213017e-06
315;113;967;-4.753701807817633e-06
316;113;996;1.4208908425705983e-06
317;113;997;3.332810965247034e-06
318;114;968;-1.1645078825089547e-05
319;114;997;-1.6101431312427496e-05
320;114;998;2.7746510137517053e-05
321;115;969;-7.52914253677429e-07
322;115;998;-4.497965586305978e-05
323;115;999;4.5732570116737215e-05
324;116;970;1.3659616453259467e-05
325;116;999;-4.610400505440861e-05
326;116;1000;3.2444388601149275e-05
327;117;971;1.0919716042144977e-05
328;117;1000;-1.6179946552678976e-05
329;117;1001;5.260230510533999e-06
330;118;972;-8.70185468092203e-06
331;118;1001;4.004868241986767e-06
332;118;1002;4.696986438935264e-06
333;119;973;-2.099042965479727e-05
334;119;1002;-1.528304987579665e-05
335;119;1003;3.627347953059392e-05
336;120;974;-9.025570582155768e-06
337;120;1003;-4.6724667197853235e-05
338;120;1004;5.5750237780009014e-05
339;121;975;9.697891917635787e-06
340;121;1004;-4.151913139840307e-05
341;121;1005;3.1821239480767295e-05
342;122;976;3.584724539312557e-06
343;122;1005;-4.713212851532314e-06
344;122;1006;1.1284883122197557e-06
345;123;977;-2.4296131646058955e-05
346;123;1006;5.8082007758171e-06
347;123;1007;1.848793087024186e-05
348;124;978;-3.400303573743611e-05
349;124;1007;-2.96799359920887e-05
350;124;1008;6.368297172952484e-05
351;125;979;-6.990584312767731e-06
352;125;1008;-5.180124071359488e-05
353;125;1009;5.87918250263626e-05
354;126;980;8.057324402852223e-06
355;126;1009;-1.5645226171965014e-05
356;126;1010;7.587901769112789e-06
357;127;981;-3.251934638287201e-05
358;127;1010;1.372766115842767e-05
359;127;1011;1.879168522444434e-05
360;128;982;-5.3168151901071545e-05
361;128;1011;-3.072384177474797e-05
362;129;983;2.1455101808822146e-06
363;129;1012;-8.058496927272131e-06
364;129;1013;5.912986746389916e-06
365;130;984;9.958105117010027e-06
366;130;1013;-2.744434671801368e-05
367;130;1014;1.7486241601003555e-05
368;131;985;2.2366934253483097e-05
369;131;1014;-5.237006306793263e-05
370;131;1015;3.000312881444955e-05
371;132;986;3.3049490015532215e-05
372;132;1015;-6.650473816353534e-05
373;132;1016;3.345524814800315e-05
374;133;987;3.34552481481924e-05
375;133;1016;-5.534489945700251e-05
376;133;1017;2.1889651308810107e-05
377;134;988;2.046446234324029e-05
378;134;1017;-2.439580866128061e-05
379;134;1018;3.931346318040321e-06
380;135;989;2.8014610506560585e-06
381;135;1018;-1.189343104219256e-06
382;135;1019;-1.6121179464368e-06
383;136;990;-4.191881852988682e-06
384;136;1019;-9.073425277910653e-06
385;136;1020;1.3265307130899336e-05
386;137;991;5.568657384598191e-06
387;137;1020;-3.804994885789913e-05
388;137;1021;3.2481291473300936e-05
389;138;992;2.0146455217883814e-05
390;138;1021;-5.2275978699046485e-05
