energy;conductance
-0.1;0.806
-0.0998;0.806
-0.0996;0.806
-0.0994;0.806
-0.0992;0.806
-0.099;0.806
-0.0988;0.806
-0.0986;0.806
-0.0984;0.806
-0.0982;0.806
-0.098;0.806
-0.0978;0.807
-0.0976;0.807
-0.0974;0.807
-0.0972;0.807
-0.097;0.807
-0.0968;0.807
-0.0966;0.807
-0.0964;0.807
-0.0962;0.807
-0.096;0.807
-0.0958;0.807
-0.0956;0.807
-0.0954;0.807
-0.0952;0.807
-0.095;0.807
-0.0948;0.807
-0.0946;0.807
-0.0944;0.807
-0.0942;0.807
-0.094;0.807
-0.0938;0.807
-0.0936;0.807
-0.0934;0.807
-0.0932;0.807
-0.093;0.807
-0.0928;0.807
-0.0926;0.807
-0.0924;0.807
-0.0922;0.808
-0.092;0.808
-0.0918;0.808
-0.0916;0.808
-0.0914;0.808
-0.0912;0.808
-0.091;0.808
-0.0908;0.808
-0.0906;0.808
-0.0904;0.808
-0.0902;0.808
-0.09;0.808
-0.0898;0.808
-0.0896;0.808
-0.0894;0.808
-0.0892;0.808
-0.089;0.808
-0.0888;0.808
-0.0886;0.808
-0.0884;0.808
-0.0882;0.808
-0.088;0.808
-0.0878;0.808
-0.0876;0.808
-0.0874;0.808
-0.0872;0.808
-0.087;0.808
-0.0868;0.808
-0.0866;0.808
-0.0864;0.808
-0.0862;0.809
-0.086;0.809
-0.0858;0.809
-0.0856;0.809
-0.0854;0.809
-0.0852;0.809
-0.085;0.809
-0.0848;0.809
-0.0846;0.809
-0.0844;0.809
-0.0842;0.809
-0.084;0.809
-0.0838;0.809
-0.0836;0.809
-0.0834;0.809
-0.0832;0.809
-0.083;0.809
-0.0828;0.809
-0.0826;0.809
-0.0824;0.809
-0.0822;0.809
-0.082;0.809
-0.0818;0.809
-0.0816;0.809
-0.0814;0.809
-0.0812;0.809
-0.081;0.809
-0.0808;0.809
-0.0806;0.809
-0.0804;0.809
-0.0802;0.809
-0.08;0.809
-0.0798;0.81
-0.0796;0.81
-0.0794;0.81
-0.0792;0.81
-0.079;0.81
-0.0788;0.81
-0.0786;0.81
-0.0784;0.81
-0.0782;0.81
-0.078;0.81
-0.0778;0.81
-0.0776;0.81
-0.0774;0.81
-0.0772;0.81
-0.077;0.81
-0.0768;0.81
-0.0766;0.81
-0.0764;0.81
-0.0762;0.81
-0.076;0.81
-0.0758;0.81
-0.0756;0.81
-0.0754;0.81
-0.0752;0.81
-0.075;0.81
-0.0748;0.81
-0.0746;0.81
-0.0744;0.81
-0.0742;0.81
-0.074;0.81
-0.0738;0.81
-0.0736;0.81
-0.0734;0.81
-0.0732;0.81
-0.073;0.81
-0.0728;0.811
-0.0726;0.811
-0.0724;0.811
-0.0722;0.811
-0.072;0.811
-0.0718;0.811
-0.0716;0.811
-0.0714;0.811
-0.0712;0.811
-0.071;0.811
-0.0708;0.811
-0.0706;0.811
-0.0704;0.811
-0.0702;0.811
-0.07;0.811
-0.0698;0.811
-0.0696;0.811
-0.0694;0.811
-0.0692;0.811
-0.069;0.811
-0.0688;0.811
-0.0686;0.811
-0.0684;0.811
-0.0682;0.811
-0.068;0.811
-0.0678;0.811
-0.0676;0.811
-0.0674;0.811
-0.0672;0.811
-0.067;0.811
-0.0668;0.811
-0.0666;0.811
-0.0664;0.811
-0.0662;0.811
-0.066;0.811
-0.0658;0.811
-0.0656;0.811
-0.0654;0.811
-0.0652;0.811
-0.065;0.812
-0.0648;0.812
-0.0646;0.812
-0.0644;0.812
-0.0642;0.812
-0.064;0.812
-0.0638;0.812
-0.0636;0.812
-0.0634;0.812
-0.0632;0.812
-0.063;0.812
-0.0628;0.812
-0.0626;0.812
-0.0624;0.812
-0.0622;0.812
-0.062;0.812
-0.0618;0.812
-0.0616;0.812
-0.0614;0.812
-0.0612;0.812
-0.061;0.812
-0.0608;0.812
-0.0606;0.812
-0.0604;0.812
-0.0602;0.812
-0.06;0.812
-0.0598;0.812
-0.0596;0.812
-0.0594;0.812
-0.0592;0.812
-0.059;0.812
-0.0588;0.812
-0.0586;0.812
-0.0584;0.812
-0.0582;0.812
-0.058;0.812
-0.0578;0.812
-0.0576;0.812
-0.0574;0.812
-0.0572;0.812
-0.057;0.812
-0.0568;0.812
-0.0566;0.812
-0.0564;0.812
-0.0562;0.812
-0.056;0.813
-0.0558;0.813
-0.0556;0.813
-0.0554;0.813
