energy;conductance
-0.1;0.988
-0.0998;0.988
-0.0996;0.989
-0.0994;0.989
-0.0992;0.989
-0.099;0.989
-0.0988;0.989
-0.0986;0.989
-0.0984;0.989
-0.0982;0.989
-0.098;0.989
-0.0978;0.989
-0.0976;0.989
-0.0974;0.99
-0.0972;0.99
-0.097;0.99
-0.0968;0.99
-0.0966;0.99
-0.0964;0.99
-0.0962;0.99
-0.096;0.99
-0.0958;0.99
-0.0956;0.99
-0.0954;0.991
-0.0952;0.991
-0.095;0.991
-0.0948;0.991
-0.0946;0.991
-0.0944;0.991
-0.0942;0.991
-0.094;0.991
-0.0938;0.991
-0.0936;0.992
-0.0934;0.992
-0.0932;0.992
-0.093;0.992
-0.0928;0.992
-0.0926;0.992
-0.0924;0.992
-0.0922;0.992
-0.092;0.992
-0.0918;0.992
-0.0916;0.993
-0.0914;0.993
-0.0912;0.993
-0.091;0.993
-0.0908;0.993
-0.0906;0.993
-0.0904;0.993
-0.0902;0.993
-0.09;0.993
-0.0898;0.994
-0.0896;0.994
-0.0894;0.994
-0.0892;0.994
-0.089;0.994
-0.0888;0.994
-0.0886;0.994
-0.0884;0.994
-0.0882;0.994
-0.088;0.995
-0.0878;0.995
-0.0876;0.995
-0.0874;0.995
-0.0872;0.995
-0.087;0.995
-0.0868;0.995
-0.0866;0.995
-0.0864;0.995
-0.0862;0.996
-0.086;0.996
-0.0858;0.996
-0.0856;0.996
-0.0854;0.996
-0.0852;0.996
-0.085;0.996
-0.0848;0.996
-0.0846;0.996
-0.0844;0.996
-0.0842;0.997
-0.084;0.997
-0.0838;0.997
-0.0836;0.997
-0.0834;0.997
-0.0832;0.997
-0.083;0.997
-0.0828;0.997
-0.0826;0.997
-0.0824;0.998
-0.0822;0.998
-0.082;0.998
-0.0818;0.998
-0.0816;0.998
-0.0814;0.998
-0.0812;0.998
-0.081;0.998
-0.0808;0.998
-0.0806;0.998
-0.0804;0.998
-0.0802;0.999
-0.08;0.999
-0.0798;0.999
-0.0796;0.999
-0.0794;0.999
-0.0792;0.999
-0.079;0.999
-0.0788;0.999
-0.0786;0.999
-0.0784;0.999
-0.0782;0.999
-0.078;0.999
-0.0778;1.0
-0.0776;1.0
-0.0774;1.0
-0.0772;1.0
-0.077;1.0
-0.0768;1.0
-0.0766;1.0
-0.0764;1.0
-0.0762;1.0
-0.076;1.0
-0.0758;1.0
-0.0756;1.0
-0.0754;1.0
-0.0752;1.0
-0.075;1.0
-0.0748;1.0
-0.0746;1.0
-0.0744;1.0
-0.0742;1.0
-0.074;1.0
-0.0738;1.0
-0.0736;1.0
-0.0734;1.0
-0.0732;1.0
-0.073;1.0
-0.0728;1.0
-0.0726;0.999
-0.0724;0.999
-0.0722;0.999
-0.072;0.999
-0.0718;0.999
-0.0716;0.999
-0.0714;0.999
-0.0712;0.998
-0.071;0.998
-0.0708;0.998
-0.0706;0.998
-0.0704;0.998
-0.0702;0.997
-0.07;0.997
-0.0698;0.997
-0.0696;0.996
-0.0694;0.996
-0.0692;0.996
-0.069;0.995
-0.0688;0.995
-0.0686;0.994
-0.0684;0.994
-0.0682;0.993
-0.068;0.993
-0.0678;0.992
-0.0676;0.992
-0.0674;0.991
-0.0672;0.99
-0.067;0.989
-0.0668;0.988
-0.0666;0.988
-0.0664;0.987
-0.0662;0.986
-0.066;0.985
-0.0658;0.984
-0.0656;0.982
-0.0654;0.981
-0.0652;0.98
-0.065;0.978
-0.0648;0.977
-0.0646;0.975
-0.0644;0.974
-0.0642;0.972
-0.064;0.97
-0.0638;0.968
-0.0636;0.966
-0.0634;0.963
-0.0632;0.961
-0.063;0.958
-0.0628;0.955
-0.0626;0.953
-0.0624;0.949
-0.0622;0.946
-0.062;0.942
-0.0618;0.939
-0.0616;0.935
-0.0614;0.93
-0.0612;0.926
-0.061;0.921
-0.0608;0.916
-0.0606;0.91
-0.0604;0.904
-0.0602;0.898
-0.06;0.891
-0.0598;0.884
-0.0596;0.876
-0.0594;0.868
-0.0592;0.859
-0.059;0.85
-0.0588;0.84
-0.0586;0.829
-0.0584;0.818
-0.0582;0.806
-0.058;0.793
-0.0578;0.779
-0.0576;0.764
-0.0574;0.748
-0.0572;0.731
-0.057;0.713
-0.0568;0.694
-0.0566;0.674
-0.0564;0.653
-0.0562;0.63
-0.056;0.606
-0.0558;0.581
-0.0556;0.554
-0.0554;0.527
-0.0552;0.498
-0.055;0.468
-0.0548;0.436
-0.0546;0.405
-0.0544;0.372
-0.0542;0.339
-0.054;0.305
-0.0538;0.272
-0.0536;0.239
-0.0534;0.207
-0.0532;0.176
-0.053;0.147
-0.0528;0.119
-0.0526;0.093
-0.0524;0.071
-0.0522;0.051
-0.052;0.034
-0.0518;0.02
-0.0516;0.01
-0.0514;0.004
-0.0512;0.0
-0.051;0.0
