edge_index;vertex_1_index;vertex_2_index;current
0;0;1105;-0.005487505293667148
1;0;1106;0.005487505293667148
2;1;1107;-0.009104883877696566
3;1;1108;0.009104883877696566
4;2;1105;0.005487505293667148
5;2;1108;-0.005412413021763023
6;2;1109;-7.509227190412437e-05
7;3;1106;-0.005487505293667148
8;3;1109;-7.509227190412437e-05
9;3;1110;0.005562597565571273
10;4;1110;-0.009414302932684044
11;4;1111;0.009414302932684044
12;5;1112;-0.011646220999834166
13;5;1113;0.011646220999834166
14;6;1107;0.009104883877696566
15;6;1113;-0.00891149801297867
16;6;1114;-0.000193385864717895
17;7;1108;-0.0036924708559335417
18;7;1114;-7.842732307322804e-05
19;7;1115;0.0037708981790067703
20;8;1109;0.00015018454380824874
21;8;1115;-0.011054743126815382
22;8;1116;0.010904558583007134
23;9;1110;0.003851705367112771
24;9;1116;-0.0037753177652220422
25;9;1117;-7.638760189072883e-05
26;10;1111;-0.009414302932684044
27;10;1117;-0.00018670587595843346
28;10;1118;0.009601008808642477
29;11;1118;-0.012645001178990395
30;11;1119;0.012645001178990395
31;12;1120;-0.01347077806807853
32;12;1121;0.013470778068078532
33;13;1112;0.011646220999834166
34;13;1121;-0.011321145282001783
35;13;1122;-0.0003250757178323814
36;14;1113;-0.0027347229868554942
37;14;1122;-7.633309019616083e-05
38;14;1123;0.002811056077051655
39;15;1114;0.000271813187791123
40;15;1123;-0.012875161341763423
41;15;1124;0.012603348153972297
42;16;1115;0.007283844947808613
43;16;1124;-0.007024229417568084
44;16;1125;-0.00025961553024053186
45;17;1116;-0.007129240817785093
46;17;1125;-0.00025760472619277473
47;17;1126;0.007386845543977868
48;18;1117;0.0002630934778491622
49;18;1126;-0.013472756197492101
50;18;1127;0.013209662719642943
51;19;1118;0.003043992370347918
52;19;1127;-0.0029721198934212537
53;19;1128;-7.187247692666483e-05
54;20;1119;-0.012645001178990395
55;20;1128;-0.0002985643342367382
56;20;1129;0.012943565513227133
57;21;1129;-0.015543560395184636
58;21;1130;0.015543560395184636
59;22;1131;-0.014749441813536553
60;22;1132;0.014749441813536551
61;23;1120;0.01347077806807853
62;23;1132;-0.013003312904062418
63;23;1133;-0.0004674651640161129
64;24;1121;-0.0021496327860767482
65;24;1133;-7.459691176258212e-05
66;24;1134;0.00222422969783933
67;25;1122;0.0004014088080285422
68;25;1134;-0.014464655315904532
69;25;1135;0.014063246507875986
70;26;1123;0.010064105264711777
71;26;1135;-0.009574524108870202
72;26;1136;-0.0004895811558415779
73;27;1124;-0.005579118736404215
74;27;1136;-0.0002772565875356122
75;27;1137;0.005856375323939827
76;28;1125;0.0005172202564333066
77;28;1137;-0.0146894942015982
78;28;1138;0.014172273945164897
79;29;1126;0.006085910653514232
80;29;1138;-0.005815464298629449
81;29;1139;-0.00027044635488478473
82;30;1127;-0.01023754282622168
83;30;1139;-0.0004639978984248979
84;30;1140;0.010701540724646586
85;31;1128;0.000370436811163403
86;31;1140;-0.016012842296151825
87;31;1141;0.015642405484988423
88;32;1129;0.002599994881957504
89;32;1141;-0.002532479252969175
90;32;1142;-6.751562898832882e-05
91;33;1130;-0.015543560395184638
92;33;1142;-0.00040362897022661157
93;33;1143;0.01594718936541125
94;34;1143;-0.01827770706054175
95;34;1144;0.01827770706054175
96;35;1145;-0.015567557965723733
97;35;1146;0.015567557965723733
98;36;1131;0.014749441813536553
99;36;1146;-0.014127677050678713
100;36;1147;-0.0006217647628578371
101;37;1132;-0.0017461289094741332
